altitude_km,vertical_extent_km,temperature_c,optical_thickness,droplet_radius_um,liquid_water_path,wind_shear,humidity_pct,albedo,pressure_hpa,cloud_type
3.7558,3.3401,9.9295,6.5109,14.1549,446.2023,6.8129,73.1234,0.8847,645.0351,Cumulus
1.3118,0.895,0.654,4.1428,16.6241,83.9119,6.0935,70.9051,0.1986,875.9701,Cumulus
1.9792,3.627,4.8379,5.3292,14.796,471.3888,4.4685,77.9772,0.8903,791.5064,Cumulus
2.8996,1.854,11.9243,6.3898,15.3103,189.9011,6.092,57.4583,0.5883,748.9062,Cumulus
2.5913,3.0656,1.0503,3.2596,15.7815,383.4261,4.711,70.1803,0.5863,741.8737,Cumulus
1.8615,2.9973,12.4703,5.0185,14.5503,378.7178,3.5196,91.9477,0.6723,830.7831,Cumulus
2.0796,3.6677,14.0445,3.3284,15.5475,542.6773,3.6765,81.956,0.7663,782.4847,Cumulus
0.9626,3.2407,6.5222,3.5246,13.7802,404.4345,8.7532,78.1619,0.5438,894.6293,Cumulus
1.9856,0.8982,9.1673,4.1553,11.8835,93.9563,3.5711,75.9068,0.2646,823.6793,Cirrus
1.9603,2.1722,12.4763,5.7157,15.4633,252.6415,2.4941,68.3457,0.5608,799.1249,Cumulus
2.409,2.9106,6.1328,4.517,14.9013,358.4576,2.4207,54.4593,0.536,743.619,Cumulus
1.7002,2.644,11.4711,4.0274,14.181,314.7121,5.6915,76.5713,0.5798,816.0922,Cumulus
2.6244,3.1821,5.3154,5.0773,15.2372,395.86,4.4472,47.5157,0.8156,763.5566,Cumulus
3.1114,3.4315,6.0896,3.2796,15.049,454.5132,3.8054,68.7444,0.5662,714.0113,Cumulus
2.3399,3.2868,4.8027,5.6432,17.2296,411.6376,3.4477,71.9634,0.8759,755.041,Cumulus
2.5166,2.6286,9.3706,6.6971,13.4294,287.0796,4.3643,67.5281,0.6035,741.9132,Cumulus
2.2478,1.3229,12.6319,4.8812,14.1755,155.8707,1.2034,93.7138,0.3092,787.2248,Cumulus
2.2001,2.4356,7.2635,4.696,16.2316,288.1454,3.2767,90.2434,0.5804,796.8502,Cumulus
1.5506,3.1331,2.915,5.5602,14.9792,399.6998,6.4505,82.3281,0.7436,840.2887,Cumulus
2.4848,1.9276,3.6692,1.9573,15.4942,235.1053,3.3926,62.7467,0.1846,759.4077,Cumulus
2.1124,3.305,9.5784,5.8052,18.8023,382.9429,1.7702,91.2142,0.7393,804.7409,Cumulus
4.0839,3.5267,15.3765,9.6528,15.0632,480.0428,8.105,78.1897,0.9089,660.4309,Cumulus
3.616,2.9015,9.5749,4.816,15.8623,358.0035,6.341,62.5802,0.6445,636.6988,Cumulus
2.5473,0.349,6.4524,4.8213,15.1557,37.137,0.4987,72.3272,0.1471,737.7164,Cumulus
1.5132,1.7775,11.0647,6.1154,13.7548,178.656,5.2262,81.5857,0.4559,848.4141,Cumulus
1.1988,4.309,7.042,7.468,13.2481,606.4338,5.7268,66.0112,0.95,894.9924,Cumulus
3.272,2.3628,6.4869,6.4625,14.4074,290.4515,2.5412,73.4053,0.6392,687.6005,Cumulus
2.4365,1.2127,4.1662,1.7666,16.0779,151.429,3.5081,75.1648,0.072,762.2336,Cumulus
2.6321,3.7882,13.6338,5.8451,15.4407,524.348,2.5048,60.9915,0.8931,746.3532,Cumulus
0.6299,2.8107,-2.1568,8.8579,12.4452,354.0135,9.7144,69.2991,0.9469,940.6086,Cumulus
3.0347,3.684,11.1914,5.9337,14.0067,494.847,3.4818,61.7454,0.9252,706.8789,Cumulus
2.609,3.0216,6.145,3.2681,14.5365,405.9226,2.0257,80.6867,0.5336,758.4863,Cumulus
1.2006,3.1668,6.3586,5.4227,15.7249,358.4244,4.9674,62.9194,0.6557,862.8816,Cumulus
1.7756,3.0904,14.7693,3.079,16.0277,396.1417,3.6654,74.918,0.5369,813.1019,Cumulus
2.4373,3.358,5.1435,6.8492,14.0659,435.5331,3.6289,58.0984,0.9028,736.2759,Cumulus
2.2472,4.6219,5.2797,3.5662,16.3282,641.9422,3.2051,60.6656,0.6433,780.1633,Cumulus
1.937,3.5768,7.4784,5.1114,13.699,463.6995,3.3719,60.1812,0.7904,799.8155,Cumulus
2.1069,1.5357,9.6554,3.7133,15.4367,194.8446,2.1649,69.1042,0.4093,805.2951,Cumulus
1.9732,3.1573,6.2326,4.1803,14.8019,390.5823,3.5829,73.8038,0.5923,795.8413,Cumulus
2.3373,3.7132,1.7046,7.2292,17.7022,512.0029,3.2798,75.6476,0.95,766.4125,Cumulus
3.5243,3.7622,4.5372,5.1552,14.2212,539.6671,5.2451,54.2776,0.8541,674.8347,Cumulus
0.1,2.4587,13.1253,4.1612,11.9431,294.3761,15.7372,70.3136,0.4468,1056.6684,Cumulus
1.9868,3.732,8.2991,3.2822,15.8341,510.71,1.3358,64.4943,0.6707,783.3899,Cumulus
2.3589,3.5422,9.8043,2.1924,13.9401,432.4742,2.1807,77.3418,0.4314,760.9201,Cumulus
2.4664,4.858,6.9543,3.1231,14.7173,725.1491,2.4216,69.3236,0.7814,759.6019,Cumulus
1.8653,2.2,5.362,5.1679,13.854,256.7869,2.4143,71.1917,0.5952,804.2464,Cumulus
0.619,2.3941,14.7103,6.4704,12.004,277.9112,9.5848,64.5505,0.7298,945.1022,Cumulus
2.4952,2.5551,7.2472,4.1595,14.2319,311.5483,4.0766,89.2465,0.5546,757.561,Cumulus
3.7546,2.4078,6.2265,7.3558,16.0812,276.8733,6.1867,59.1642,0.7588,657.966,Cumulus
0.8195,2.088,12.3846,3.9237,13.1461,287.9121,9.6053,68.0027,0.4406,919.5764,Cumulus
2.9774,0.5899,5.1106,4.643,15.1054,48.5511,1.4781,73.076,0.1625,714.465,Cumulus
1.9043,2.4522,5.6211,3.3806,14.9954,307.733,3.3062,69.4864,0.415,787.1899,Cumulus
2.1448,3.0955,8.041,6.4861,12.6691,383.406,1.3574,64.3606,0.8352,786.8941,Stratus
1.2524,2.4054,8.0011,8.1463,15.2609,307.2045,5.3889,53.8832,0.8471,851.2562,Cumulus
1.899,4.3483,9.0384,2.3573,12.4307,616.4203,2.8732,65.0849,0.6172,802.0416,Cumulus
3.37,2.8107,16.3667,4.4808,15.3116,352.3952,6.0607,62.4062,0.7322,687.7261,Cumulus
2.7244,3.8328,9.345,6.8972,13.574,528.8524,3.3518,88.7922,0.9058,751.49,Cumulus
3.7591,3.0091,-1.5122,2.8296,14.3393,379.4051,7.4031,94.647,0.4237,686.9738,Cumulus
3.2597,3.4611,9.3052,5.85,12.6506,479.7715,3.6919,71.4921,0.813,675.6545,Cumulus
2.5952,3.0234,8.1515,6.8322,14.8839,379.0762,2.3425,57.9524,0.7275,730.0839,Cumulus
3.7695,3.895,8.1738,5.1173,15.3688,565.6766,5.7822,79.3804,0.7443,652.2867,Cumulus
2.5951,2.8448,8.9838,5.8254,14.2913,334.3879,2.9554,62.1892,0.7246,774.581,Cumulus
2.9452,3.1969,7.8853,7.6414,13.5204,391.1892,5.4374,66.5083,0.7572,744.2469,Cumulus
1.9331,3.0931,7.7896,7.9226,15.1149,400.9816,4.4467,65.7115,0.7831,793.5613,Cumulus
2.2599,2.5694,10.4522,4.907,16.2489,303.0437,2.4493,66.9949,0.6004,772.0947,Cumulus
1.5723,3.124,5.8317,4.2014,10.8875,400.5769,4.3599,68.4528,0.621,851.5024,Cumulus
3.0906,4.5875,4.2093,3.62,18.1203,653.9782,3.4905,58.865,0.8162,714.6076,Cumulus
1.1395,2.5837,20.0951,6.4654,14.9427,346.9275,8.6886,64.9799,0.7659,903.781,Cumulus
2.9041,3.1356,5.1366,2.9423,15.9333,388.8266,4.4533,82.1994,0.4913,713.402,Cumulus
2.0284,3.8062,8.4006,4.6211,14.4972,554.5725,3.6453,71.6644,0.8626,807.5843,Cumulus
3.2541,3.7122,2.0174,5.154,12.2607,509.1354,4.4985,73.2531,0.8739,695.2286,Cumulus
2.8758,2.8094,8.4659,4.2455,16.4519,353.123,3.013,49.6775,0.552,702.9359,Cumulus
3.8386,0.8933,4.2671,5.4197,13.6401,99.501,6.7857,81.4778,0.2907,664.6408,Cumulus
2.8577,3.2134,6.2301,8.8468,15.207,400.695,3.0437,65.1448,0.8529,736.4063,Cumulus
0.7852,1.0244,12.1803,4.8176,13.6797,100.7604,8.2031,83.2397,0.2096,913.088,Cumulus
2.1397,3.9759,9.888,4.3469,15.1195,589.5575,3.9742,73.5427,0.8839,801.9712,Cirrus
1.1452,2.9356,10.2736,6.523,12.4749,369.4148,6.8609,66.3795,0.7921,900.2132,Cumulus
1.7335,3.5997,0.9152,5.3594,15.8792,499.6835,5.5217,55.2221,0.7805,830.4634,Cumulus
3.5601,2.0783,15.3476,7.159,12.9502,253.2798,6.8791,93.7485,0.6918,685.0297,Cumulus
2.7738,1.558,3.2325,5.247,18.5673,171.4067,3.3681,80.0325,0.4544,730.3443,Cumulus
1.571,3.0086,14.1142,4.6274,17.7452,379.7707,5.3473,80.6307,0.6276,844.1204,Stratus
1.2877,2.7731,12.0862,2.3244,16.9969,351.7848,9.6567,90.1883,0.34,829.6229,Cumulus
2.2295,2.4068,10.3093,2.5704,16.9329,282.4151,3.0875,74.2409,0.4163,796.513,Cumulus
1.1051,2.8677,4.5801,2.2465,13.535,322.0412,5.8127,85.524,0.2657,901.4422,Cumulus
1.596,5.0139,8.6064,5.569,15.9601,784.8841,4.6803,67.2142,0.95,860.7925,Cumulus
2.4808,3.4676,6.1163,2.9566,15.0401,460.7861,4.587,79.3758,0.4972,744.9803,Cumulus
3.2398,3.6396,8.1162,6.8834,12.3143,483.2362,2.2762,65.699,0.8544,706.6785,Cumulus
2.7479,3.4751,7.0005,5.0454,16.5995,493.8306,2.5035,66.9614,0.6953,751.7043,Cumulus
0.1378,3.9836,-0.1544,4.6337,14.334,547.2627,14.9724,72.97,0.7281,977.1633,Cumulus
2.4739,2.6479,12.4871,3.7342,14.7365,286.1841,2.3485,59.326,0.5742,770.3974,Cumulus
2.2648,1.1562,7.6756,5.9334,13.846,127.6211,2.482,75.2942,0.4585,787.0142,Cumulus
2.5725,2.6491,6.0608,3.7933,13.4862,291.2416,4.441,68.8804,0.5828,719.1051,Cumulus
3.6546,3.4494,5.7587,3.5219,11.4316,413.1746,4.6989,52.1244,0.5019,663.2645,Cumulus
0.3431,2.0242,9.4338,6.7825,13.7443,250.7442,10.936,67.4234,0.6133,960.8501,Cumulus
1.668,2.6589,4.425,5.5319,11.7554,315.2815,3.1692,68.5495,0.6677,807.2849,Cumulus
2.7318,2.2466,-1.0207,4.6476,15.1794,266.7849,3.7378,80.5284,0.5688,737.6593,Cumulus
0.7766,4.0016,9.6285,5.9621,12.9376,555.8888,9.2886,74.852,0.8237,931.8696,Cumulus
3.5284,3.3996,10.0764,5.0134,12.3197,415.7521,4.5368,86.4747,0.7123,691.2039,Cumulus
2.5315,3.3212,7.2015,5.5745,15.0007,404.2088,1.8846,77.2011,0.6665,750.7449,Cumulus
2.9619,3.2973,3.4084,3.7747,13.5509,420.9632,2.9281,66.4604,0.7451,720.1479,Cumulus
1.6862,2.7702,8.3557,8.1056,15.0989,316.1502,5.1864,71.4164,0.7689,840.1839,Cumulus
2.9324,2.958,2.1419,4.1306,12.7472,371.036,2.5066,68.5195,0.6104,728.5815,Cumulus
3.1616,1.8519,3.8911,7.334,13.3234,183.9259,3.175,76.8797,0.5944,694.7374,Cumulus
2.4096,1.0508,4.9972,4.7167,11.3129,111.2361,1.9546,72.5982,0.3315,767.8521,Cumulus
2.411,2.9201,11.3758,6.2106,10.6963,367.0056,2.9789,65.7144,0.7434,763.2341,Cumulus
2.4433,3.0592,6.5496,6.1013,17.6541,398.8984,3.4477,72.086,0.8485,770.8521,Cumulus
1.423,3.7674,6.2085,6.7203,17.9268,528.8394,7.1918,76.6118,0.8175,865.7327,Cumulus
2.0672,4.0571,15.8188,3.7391,15.7591,577.6639,2.938,61.9358,0.8385,774.3163,Stratus
2.0627,4.056,9.4098,6.6135,12.7992,581.616,3.0981,75.1701,0.8099,784.2423,Cumulus
2.5451,2.0016,9.356,7.7697,14.1905,220.5971,3.4636,56.2132,0.6725,780.2668,Cumulus
3.0998,2.5182,6.5212,4.612,15.7154,250.8179,4.1967,83.0557,0.5771,684.7785,Cumulus
1.2473,3.1843,5.6145,5.0521,13.4117,416.4204,5.6334,77.2718,0.7654,879.8231,Cumulus
2.0875,4.8255,-0.7456,4.2148,14.7073,735.6012,5.6677,88.2928,0.8884,802.852,Cumulus
3.5333,3.9841,11.875,4.4803,15.1275,559.6256,5.6685,60.834,0.7479,677.904,Cumulus
1.5308,3.6955,9.7932,7.5671,13.6271,473.0406,5.2601,83.3345,0.863,877.8015,Cirrus
1.46,2.4898,7.2833,3.4936,13.5372,289.1206,6.2874,81.3578,0.5609,867.8691,Cumulus
2.3821,2.0934,7.4511,3.5868,16.1485,210.9859,3.5882,70.1777,0.4243,770.9155,Cumulus
2.9599,3.4311,10.9446,7.4164,13.403,459.3753,5.2742,68.2336,0.943,699.7801,Cumulus
2.2103,1.9195,1.7812,5.9368,15.8082,171.5828,2.4703,61.1485,0.4368,785.4017,Cumulus
3.3961,2.6093,5.6405,8.1806,13.4917,304.9609,5.0669,58.5419,0.7988,688.5573,Cumulus
2.9711,2.7082,3.4548,4.3243,14.4438,339.3049,3.4738,64.4877,0.6312,711.7608,Cumulus
2.9576,4.0743,15.086,5.1894,16.6781,557.4169,4.398,59.4422,0.8572,695.5319,Cumulus
2.6987,2.5162,11.5026,4.009,15.7085,280.4744,2.6755,87.9572,0.4978,722.0021,Stratus
4.2949,0.8486,-0.8108,5.215,14.9506,109.9594,8.7925,56.9795,0.2172,617.8565,Cumulus
2.0154,3.2036,1.945,2.3389,12.2975,432.903,4.3269,73.489,0.5062,773.3872,Cumulus
0.3968,2.2408,7.4706,6.0274,11.5954,252.2982,11.903,76.3571,0.6049,958.8842,Cumulus
3.6438,2.8341,6.1102,5.4852,14.7096,380.0986,4.3363,75.575,0.6739,621.1201,Cumulus
1.7881,2.7306,2.7025,4.9137,16.9789,314.5694,5.0227,76.4529,0.705,831.1282,Cumulus
2.2971,2.581,15.779,4.4145,11.3305,301.0813,3.7445,81.464,0.5528,792.643,Cumulus
3.3786,3.4323,9.2502,3.6579,14.1586,431.5272,4.1724,67.5408,0.6271,684.2584,Cumulus
0.758,1.5737,9.8993,6.0916,16.4399,161.9596,8.5327,72.8755,0.5208,958.8871,Cumulus
1.0735,2.3864,5.2319,3.2434,13.5501,267.4823,7.614,69.0644,0.4402,917.7649,Cumulus
0.7588,3.3472,10.8891,5.7678,12.8545,414.7502,9.896,85.0253,0.7836,932.9061,Cumulus
1.4853,2.3087,6.4783,8.1117,14.6049,276.1088,3.267,92.9987,0.7435,861.6836,Cumulus
2.5957,1.513,6.8666,7.2283,14.5332,185.9467,3.0028,60.0607,0.6924,748.1611,Cumulus
2.6718,3.3348,10.444,2.7423,17.3663,436.5111,3.5389,51.689,0.4639,745.2505,Cumulus
2.4486,3.6985,1.484,4.1949,15.7441,528.6035,0.8495,77.6913,0.7972,757.902,Cumulus
0.9285,2.764,14.3881,5.6322,15.9996,320.7699,8.4021,82.7037,0.6788,907.4603,Cumulus
0.1209,1.2313,8.7296,4.8946,12.0975,82.4587,15.1206,91.5698,0.2273,1008.1522,Cumulus
2.2489,3.3648,13.1238,2.9009,13.7631,449.729,4.0674,79.3789,0.6354,781.5951,Cumulus
1.7754,1.4721,3.6983,5.578,14.606,127.7061,5.3713,85.9578,0.3277,851.0023,Cumulus
2.6134,3.047,4.3073,4.985,12.9384,380.6712,2.5532,88.6006,0.7329,740.8941,Cumulus
2.8318,2.09,3.3524,7.8715,15.902,200.9013,2.6262,86.6478,0.6568,727.8078,Cumulus
2.3244,1.8721,9.0012,4.6202,14.1747,177.9652,1.1837,80.8116,0.3602,758.6928,Cumulus
2.8841,2.4465,8.2639,6.752,14.1121,249.8881,4.6933,59.1779,0.7436,726.3717,Cumulus
2.4063,2.6534,6.1424,3.0994,15.9131,310.0068,3.9332,71.9164,0.5084,791.1942,Cumulus
2.6771,2.2846,3.9437,3.458,13.2968,247.3831,3.6381,75.0004,0.4044,737.7586,Cumulus
1.5658,3.271,2.9336,6.0825,16.0111,425.0361,3.7305,71.0019,0.8747,847.712,Cumulus
2.0383,2.4431,7.8061,6.6256,13.4505,318.5886,3.8637,71.6189,0.7026,784.9257,Stratus
2.3771,3.5842,6.1377,3.5639,16.2505,492.6037,0.9929,87.6723,0.6714,731.2431,Cumulus
2.9385,3.0249,5.2576,5.0361,14.1762,339.5238,2.7788,64.4317,0.6008,721.6644,Cumulus
1.8456,2.242,14.1884,2.9276,15.0484,269.2647,4.603,79.9905,0.4198,808.8302,Cumulus
2.6691,2.1072,7.6707,4.7282,15.0693,236.3564,3.6431,75.1644,0.4701,737.3612,Cumulus
1.9607,1.482,13.0802,6.2554,15.7767,148.6478,5.5169,63.4247,0.4847,819.8019,Cumulus
2.0942,3.0326,5.867,4.3476,15.6573,382.9536,3.5347,61.234,0.6889,798.2948,Cumulus
2.9466,2.5163,8.9791,4.6264,12.4517,304.5224,2.5956,54.9868,0.5484,727.8381,Cumulus
0.4062,0.9022,7.7781,3.3053,14.7339,70.7654,10.8429,76.8558,0.2819,955.7675,Cirrus
1.0332,2.3714,1.2095,4.0275,13.8178,270.0582,6.5416,71.3676,0.4467,914.057,Cumulus
0.866,2.0792,13.7134,7.6372,14.4963,267.2382,10.722,63.7422,0.6361,909.3022,Cumulus
0.1,4.0605,7.4594,5.1094,13.2834,565.2886,15.5417,53.2389,0.8748,972.9796,Cirrus
1.5896,1.4378,10.9857,3.4965,13.6907,130.4337,5.9089,76.3271,0.101,842.5975,Cumulus
2.8745,1.6469,4.9919,4.5278,14.0822,171.9918,3.1697,70.2627,0.4726,738.8219,Cumulus
1.9436,3.688,7.3406,2.6039,15.742,470.4097,3.6021,64.8631,0.5415,829.8995,Cumulus
2.378,3.8854,4.5326,3.4788,13.7949,509.5877,3.2511,62.3596,0.5826,800.498,Cumulus
3.1803,2.204,12.944,7.0405,15.3617,243.1627,3.6891,69.6142,0.6299,701.3341,Cumulus
3.3949,2.2943,9.2456,4.7863,14.1239,288.0153,3.9251,76.7,0.4772,685.3942,Cumulus
2.1378,3.293,9.4682,7.8361,15.4057,423.8647,2.7735,68.7002,0.896,802.9851,Cumulus
3.4182,0.9383,13.4327,4.857,15.9572,86.0467,4.4655,60.1147,0.1649,662.3439,Cumulus
2.2829,1.311,12.6254,4.946,15.6727,94.4072,2.8011,71.4188,0.2802,752.5867,Cumulus
1.4463,2.5754,11.0614,5.9613,13.5192,318.3851,4.2163,82.4555,0.6861,846.3667,Cumulus
1.665,4.0399,2.3131,0.9911,14.4458,570.9635,5.3167,72.4027,0.2464,852.3981,Cumulus
0.8675,2.4514,5.2173,5.3074,15.8074,272.6999,8.5907,72.6842,0.603,902.5935,Cumulus
1.4007,2.8807,3.9844,4.9265,13.7299,354.4577,4.8717,68.7433,0.7039,870.8762,Cumulus
1.8778,3.707,10.9101,7.2291,15.1122,493.3157,3.1871,63.1034,0.95,825.9333,Cumulus
2.9232,4.4855,8.6826,6.447,14.6194,630.97,3.2314,62.771,0.8687,720.4868,Cumulus
3.7487,2.3385,2.438,3.2995,14.3613,271.2931,5.0374,55.3815,0.4289,645.4052,Cumulus
0.956,2.7865,7.245,6.8632,16.5601,357.9787,7.9702,83.8123,0.7503,906.9283,Cumulus
2.5535,4.2576,2.0236,4.6065,17.3376,609.7019,3.8289,76.6245,0.8242,748.3451,Cumulus
1.2635,1.5822,7.7874,3.6433,14.7286,151.6486,4.9012,72.8249,0.236,894.3399,Cumulus
2.6272,3.6221,1.3785,5.2957,15.3124,482.2333,4.9621,74.9558,0.7758,764.1933,Cumulus
2.082,1.9853,10.1153,4.6958,14.3036,243.4976,3.489,75.3953,0.4671,790.2574,Cumulus
0.5522,2.882,9.5119,7.3077,12.4587,325.9214,11.0549,64.6545,0.781,971.2178,Cumulus
3.0355,2.6059,15.6318,5.5109,14.4765,321.0914,2.0439,68.7474,0.6789,713.3568,Cumulus
1.6555,2.0336,11.3915,5.3085,15.5614,210.8534,5.6832,67.2579,0.5332,817.058,Cumulus
1.7195,2.0135,6.3083,6.351,15.4074,233.2897,4.0058,97.1142,0.5889,822.6358,Cumulus
1.2372,3.0211,11.2723,6.6393,12.1559,367.9477,6.2201,82.202,0.7317,902.1184,Cumulus
1.6111,3.5964,2.4093,6.1754,15.5779,471.1904,4.1232,73.6788,0.831,827.3017,Cumulus
2.5851,2.6962,4.1501,7.1292,14.6551,345.273,2.9728,85.6598,0.7279,746.1423,Cumulus
2.0297,2.8561,9.3326,5.913,13.6685,317.2649,3.6476,84.3969,0.761,769.6343,Cumulus
2.4958,3.2569,-0.633,5.2515,17.7764,435.953,2.9358,58.1948,0.754,740.9616,Stratus
2.5257,2.0227,7.8514,6.8588,16.4181,245.3609,2.9538,69.7715,0.639,740.1334,Cumulus
3.3886,3.3918,3.9189,4.8637,14.3606,465.6686,3.7596,71.8368,0.7831,666.5022,Cirrus
1.8915,3.4555,8.4052,5.0499,15.4904,431.9186,3.3728,78.1153,0.8266,802.6674,Cumulus
0.8708,4.8829,3.6891,7.5824,15.0565,718.1562,7.8015,69.7601,0.95,940.7214,Cumulus
3.1605,2.4991,9.697,7.4329,16.7468,273.5883,3.9654,71.0147,0.7132,699.5744,Cumulus
1.9017,2.4335,8.0773,4.9877,15.5567,298.048,4.13,67.3865,0.6,817.268,Cumulus
3.2031,3.4152,13.6015,4.3197,13.043,461.1522,5.0754,82.4894,0.7398,718.3297,Cumulus
2.545,3.4553,8.0269,7.1948,18.4439,429.3568,2.9524,57.5666,0.8444,732.571,Cumulus
2.082,2.3719,4.9254,6.2006,16.4872,257.4976,3.6668,67.7265,0.5275,778.8243,Cumulus
2.5139,2.4775,7.0125,5.4734,13.8683,270.1587,3.15,53.5632,0.6047,770.9456,Cumulus
3.9559,3.2329,2.6231,4.5172,12.4071,412.6012,5.2226,61.7036,0.7048,627.6443,Cumulus
4.0693,2.1379,9.6245,5.4975,14.3083,275.2464,7.0388,75.1718,0.5851,637.0482,Cumulus
2.2624,2.4716,10.3594,4.9674,14.4408,270.2209,2.4817,75.3615,0.5737,803.2931,Cumulus
2.3442,2.8717,17.8768,4.0035,15.25,344.7544,2.0821,68.8681,0.5612,749.8291,Cumulus
3.1686,3.5968,5.5127,5.1936,16.2705,458.5528,3.2518,83.2399,0.8234,691.886,Cumulus
1.4389,2.3163,6.9288,5.3981,13.6204,272.2086,4.9188,85.5404,0.6849,856.4219,Stratus
2.4998,1.3261,5.697,4.4369,13.7919,123.4401,2.1716,71.3077,0.2013,741.2843,Cumulus
2.1767,1.2667,8.8485,6.3557,16.1184,108.2447,2.5473,74.5043,0.4752,776.1976,Cumulus
2.4825,1.7925,9.5268,6.9332,14.4063,179.7705,4.6652,67.4746,0.5505,752.6499,Cumulus
1.45,1.7495,7.7865,6.4548,14.3617,171.5161,3.7283,78.2689,0.5449,856.7024,Cirrus
0.7694,2.6763,12.3453,4.5856,11.8476,317.7454,8.4173,60.0594,0.6143,917.7229,Cumulus
0.3343,1.8489,5.5321,6.1337,12.4568,257.0169,11.3049,89.9583,0.5405,987.6624,Cumulus
1.1944,2.2378,11.9447,5.1169,16.2898,258.7959,5.93,83.3999,0.5152,874.3689,Cumulus
1.7872,2.1807,10.154,3.1464,15.7526,244.2104,4.1605,60.0107,0.3347,843.4687,Cumulus
1.9361,2.4476,7.9519,6.0091,13.9451,270.3389,2.8647,64.1098,0.7353,796.0165,Cirrus
3.9435,3.858,6.7403,5.2192,12.2267,515.3455,7.8953,76.2125,0.7662,624.2401,Cumulus
3.1954,3.3296,17.7067,8.8903,14.6972,448.3567,4.7971,68.6175,0.8803,685.5297,Cumulus
1.3341,2.8129,4.732,7.1859,14.9555,368.9786,6.5558,77.446,0.8199,874.5494,Cumulus
2.5129,2.4312,9.1917,6.0667,15.7401,277.1962,3.738,68.406,0.6798,766.6709,Cumulus
1.8336,2.4534,4.9991,5.3738,14.2072,319.3808,2.893,87.2481,0.6786,850.7793,Cumulus
1.9441,3.0622,15.1425,5.2456,15.785,384.8009,3.7142,72.0831,0.6543,815.5516,Cumulus
2.3668,3.2673,11.5473,3.4945,17.382,439.0872,3.2178,96.2056,0.4815,783.1073,Cumulus
2.7573,2.0739,5.2866,2.3915,15.0603,243.6646,3.9898,78.0268,0.3651,762.0289,Cumulus
1.8947,2.8292,10.0504,3.6912,12.1888,348.2861,5.5608,58.506,0.6594,800.184,Cumulus
3.1575,1.1747,9.0308,4.9284,14.4571,98.7636,5.2038,92.865,0.2114,695.0885,Cumulus
1.1723,2.9694,5.9335,1.8417,17.8287,364.9288,6.9196,82.9868,0.2903,923.1031,Cumulus
2.2057,3.4097,11.0327,4.1835,12.7742,463.0587,5.1439,75.8015,0.6761,795.791,Cumulus
4.5379,2.5759,9.5572,4.6286,13.3388,302.2713,11.4139,78.4663,0.603,589.1479,Cumulus
2.4008,4.2532,8.8628,4.6769,14.7791,628.4764,1.9712,60.1095,0.8356,777.1561,Cumulus
3.4899,2.095,7.8323,4.0074,14.7187,208.2248,5.1847,53.9562,0.4594,652.8762,Cumulus
2.2824,2.974,9.7242,4.4877,15.2105,381.7207,2.3573,71.5825,0.7125,764.0498,Cumulus
2.7227,2.7713,8.9176,7.5858,16.3261,337.7461,3.5376,85.7877,0.8109,713.2819,Cumulus
2.1489,2.7198,8.2364,5.9932,14.6186,309.4735,1.3329,75.9571,0.5705,792.3153,Cumulus
2.0466,2.7085,5.4359,4.1595,17.5728,316.6693,2.9299,89.0917,0.4948,783.7963,Cumulus
1.4985,2.8857,14.7751,4.8975,14.3001,379.2967,5.0863,85.2122,0.662,858.6863,Cumulus
2.5873,3.4784,3.7983,4.9575,14.9767,437.8484,3.6122,72.2061,0.7168,741.3421,Cumulus
1.4336,3.9022,9.7105,3.8481,13.9708,515.8917,6.66,83.8376,0.7296,822.0995,Cumulus
2.799,2.7982,6.719,3.8463,12.0367,349.298,2.2975,87.226,0.5767,741.1271,Cumulus
3.1768,3.4523,15.0382,6.5158,15.3371,488.844,5.8104,71.1982,0.8114,674.7008,Cumulus
2.5299,2.2386,4.3861,4.3703,18.1007,250.7616,3.1926,69.8622,0.5275,742.1051,Cumulus
1.9424,3.4128,5.0589,3.358,14.9843,459.5444,3.8201,73.4045,0.6337,782.2143,Cumulus
2.6086,2.1904,4.1207,4.9353,15.9397,239.9627,1.6399,47.8809,0.5488,729.0474,Cumulus
1.9222,3.6725,9.2939,5.177,14.4493,493.875,2.9395,74.8043,0.8786,809.712,Cumulus
3.042,4.5685,2.5078,2.0409,14.2367,687.6066,4.7055,79.2044,0.545,724.7918,Cumulus
0.5517,2.7023,6.0859,4.9389,14.3501,314.1997,10.575,73.4451,0.7072,920.2519,Cumulus
1.898,1.046,-0.6095,6.302,17.7229,87.1434,3.5514,75.4467,0.2911,801.6201,Cumulus
0.4083,2.3615,8.9617,5.6768,15.9433,229.9367,12.0293,71.5652,0.6294,933.2565,Cumulus
0.8544,3.7855,5.9991,8.3447,13.9169,531.7941,6.7035,52.0298,0.8683,911.3106,Cumulus
3.4275,3.2425,2.0478,6.8767,14.7833,429.5418,4.864,88.6259,0.9235,682.7411,Cumulus
3.0057,2.9991,12.3424,7.1734,15.0504,368.4192,5.0974,68.3217,0.7713,718.2701,Cumulus
1.5525,3.6069,2.7693,9.2001,13.0653,507.1221,5.6528,65.8223,0.95,808.8918,Cumulus
0.8477,3.1876,11.1878,6.1372,11.2262,409.1926,8.3988,85.5798,0.731,923.1981,Cumulus
0.1,3.7742,5.1958,5.2446,9.7405,508.5208,21.9517,81.787,0.8993,1055.6167,Cumulus
