momentum_gev,track_chi2,ecal_energy,hcal_energy,ecal_hcal_ratio,dE_dx,isolation_score,n_hits,particle_type
11.111,1.9357,2.8335,7.9893,0.2618,1.4069,0.274,17.06,2
6.079,1.8741,5.3661,1.2723,0.8083,1.319,0.05,19.41,0
23.7796,0.6999,0.3237,0.388,0.4549,0.3563,0.3727,19.95,1
1.9149,1.7934,0.4034,1.1971,0.252,2.0072,0.4488,17.91,2
43.469,1.199,0.0667,4.0599,0.0162,0.3784,0.3356,22.37,2
14.0324,0.5228,0.6015,1.7386,0.257,0.7911,0.2057,25.11,1
12.415,1.0905,5.0376,8.9654,0.3598,1.8358,0.5446,10.32,2
18.3174,1.2064,0.3498,0.101,0.7759,0.545,0.1834,23.9,1
5.2897,0.8478,4.8771,0.0414,0.9916,1.0559,0.3849,16.13,0
1.4751,1.7633,1.4128,0.4066,0.7765,1.3479,0.1074,17.62,0
13.0405,1.5996,5.1414,7.0606,0.4214,1.3119,0.5199,10.29,2
12.9698,0.7831,0.324,1.2486,0.206,0.6431,0.2828,18.25,1
5.9556,0.7734,0.3465,0.5104,0.4044,0.7688,0.1286,18.65,1
9.7017,0.7012,0.0669,0.0104,0.866,0.6441,0.1597,19.95,1
3.2579,2.573,0.7627,1.9435,0.2818,1.7521,0.4297,13.13,2
4.6293,1.8107,0.9207,0.865,0.5156,0.9001,0.2377,17.93,1
4.7026,0.7839,0.2576,0.2378,0.52,0.8541,0.1355,25.22,1
10.1742,1.3122,0.2033,0.3727,0.353,0.6622,0.274,25.25,1
3.3933,1.3777,0.5133,0.6857,0.4281,0.8321,0.3469,18.37,1
2.8623,8.1083,1.0947,1.7302,0.3875,2.2764,0.4656,10.13,2
12.282,1.4469,1.0779,0.0103,0.9905,0.621,0.1479,18.63,1
4.1548,4.2744,0.5878,2.7306,0.1771,1.24,0.6335,16.65,2
2.4964,3.5985,0.02,1.2491,0.0158,2.0978,0.6132,13.39,2
6.6954,2.5563,1.961,3.3928,0.3663,1.6462,0.7605,14.89,2
5.3883,0.5279,0.3385,0.6495,0.3426,0.721,0.3813,19.94,1
13.8166,0.888,0.1818,0.317,0.3645,0.5788,0.3441,21.87,1
17.8118,2.0388,0.0255,0.1149,0.1815,0.5913,0.3875,21.73,1
7.4788,2.6033,2.9284,4.3729,0.4011,1.5865,0.3081,15.38,2
15.5819,1.063,1.2717,0.3473,0.7855,0.547,0.227,20.84,1
4.4901,1.2509,4.1019,0.1155,0.9726,1.0625,0.0333,16.27,0
15.9032,0.578,0.0773,0.8391,0.0844,0.7351,0.0134,21.75,1
4.6246,1.8781,0.7538,2.8392,0.2098,1.6768,0.5065,9.53,2
6.5348,3.6617,1.7647,4.3368,0.2892,1.8754,0.1557,12.29,2
11.3511,0.7297,0.2502,0.5299,0.3207,0.6259,0.1497,20.89,1
4.1636,1.4207,4.302,0.1227,0.9723,1.1942,0.0556,15.76,0
2.1013,1.2335,1.7007,0.0004,0.9998,1.731,0.079,17.45,0
23.3041,1.012,0.1571,0.1312,0.5449,0.6791,0.2178,22.54,1
19.895,0.89,0.0959,0.5476,0.149,0.6161,0.4511,20.09,1
32.0882,0.5813,0.133,0.0219,0.8585,0.3214,0.4781,23.75,1
7.7242,0.8905,0.0972,0.1849,0.3444,0.7136,0.4033,18.13,1
5.3719,2.3631,4.8519,0.5401,0.8998,1.4433,0.2722,20.53,0
11.7756,0.6931,0.0912,1.2425,0.0684,0.7213,0.1432,22.79,1
6.6677,1.5602,1.6749,5.1505,0.2454,1.6819,0.6839,17.68,2
58.4503,1.1174,0.0097,0.4505,0.0212,0.3997,0.1021,21.86,1
8.3664,0.6265,0.0647,0.2299,0.2196,0.8266,0.1474,19.11,1
28.4375,1.1664,0.7207,0.0612,0.9217,0.4191,0.1247,20.81,1
13.6067,1.3197,0.1749,0.2828,0.3821,0.6489,0.1813,22.32,1
5.6785,1.9345,1.0256,3.5674,0.2233,1.3875,0.4462,9.85,2
43.8984,0.7981,0.3974,0.683,0.3679,0.3142,0.1935,22.65,1
7.1438,1.2936,0.8953,0.5456,0.6214,0.6971,0.5476,22.07,1
20.9286,0.9842,0.0348,0.0148,0.7012,0.4416,0.1642,17.14,1
14.9102,0.5163,2.2451,0.2405,0.9032,0.7208,0.1605,23.47,1
5.8779,0.8363,0.0444,0.7763,0.0542,0.8228,0.145,25.06,1
12.557,0.841,0.0416,0.2421,0.1467,0.6037,0.0427,20.46,1
1.1871,1.0312,1.1605,1.1841,0.495,1.5517,0.3853,13.98,0
5.9329,2.0943,5.0724,0.0909,0.9824,0.8224,0.1753,18.17,0
25.401,1.0625,0.0819,0.0994,0.4519,0.7319,0.0402,19.78,1
2.9136,1.9311,0.866,1.695,0.3382,1.7673,0.432,16.59,2
4.4627,0.9211,1.621,2.3331,0.41,1.7291,0.518,18.03,2
4.3349,0.8458,2.2779,2.7744,0.4509,1.9661,0.1014,15.05,2
12.2525,0.852,0.599,0.9104,0.3968,0.4544,0.2009,20.94,1
4.7886,3.3097,4.009,0.5317,0.8829,0.9888,0.1707,15.26,0
8.6392,1.8102,0.2452,0.1847,0.5704,0.672,0.198,23.5,1
2.0473,2.5422,0.3627,1.7366,0.1728,2.212,0.6157,10.96,2
20.3958,0.6223,0.4207,1.4262,0.2278,0.4938,0.1471,18.87,1
2.4394,2.3185,2.306,0.1673,0.9324,1.4967,0.3745,20.18,0
8.4773,1.819,2.3962,3.1237,0.4341,1.3718,0.5354,12.89,2
31.0741,0.5348,0.1323,0.9158,0.1262,0.5533,0.4692,20.39,1
8.3881,0.5579,0.0605,1.664,0.0351,0.7814,0.1848,25.5,1
5.1909,1.1847,1.0812,3.0272,0.2632,1.5775,0.5584,14.25,2
3.3115,3.4446,0.6464,1.8166,0.2624,1.8977,0.6698,12.96,2
3.7106,2.5482,1.1539,2.7513,0.2955,1.9982,0.7671,18.94,2
3.2117,1.8764,3.143,0.2531,0.9255,1.243,0.3442,13.45,0
4.6136,1.2002,0.3982,0.3382,0.5408,0.6475,0.0361,24.92,1
12.3575,1.5617,3.7853,6.1331,0.3816,1.5095,0.5813,14.18,2
4.003,4.8872,0.5974,3.0526,0.1637,1.7999,0.5032,12.62,2
12.2685,0.8155,0.4479,0.0264,0.9444,0.6838,0.1387,23.78,1
6.8702,2.8193,6.631,1.0912,0.8587,0.9576,0.1198,15.32,0
10.8764,1.2877,0.2293,0.2431,0.4854,0.6194,0.2298,23.11,1
1.698,2.6122,0.5307,1.2021,0.3062,2.2834,0.5598,11.3,2
2.9603,2.4875,0.678,2.3058,0.2272,2.0057,0.6701,18.9,2
2.8147,6.2857,0.593,1.3879,0.2994,1.9124,0.435,18.1,2
4.6483,2.104,0.9594,2.3352,0.2912,1.5253,0.4619,17.64,2
10.1586,1.8653,9.7287,0.2542,0.9745,0.8722,0.155,15.0,0
7.1762,2.3916,2.0824,4.8861,0.2988,1.5365,0.5122,15.29,2
2.4751,2.7538,0.2867,1.7164,0.1431,1.8701,0.5874,18.43,2
6.7083,1.0303,0.7855,0.6624,0.5425,0.9247,0.265,19.98,1
1.4451,1.1711,0.0544,0.0279,0.6606,1.2747,0.1424,25.52,1
2.7364,1.1397,2.5512,0.1214,0.9546,1.2302,0.1448,18.95,0
14.6546,0.8818,0.3513,0.3523,0.4993,0.5865,0.1232,23.99,1
4.8416,1.3151,1.6043,2.398,0.4008,1.3234,0.7769,11.93,2
9.5855,0.5575,0.631,0.0217,0.9667,0.8732,0.2184,18.34,1
18.2974,1.6899,1.3728,1.0391,0.5692,0.3671,0.0386,21.33,1
12.2838,0.8392,0.8373,0.0603,0.9328,0.8159,0.3218,23.26,1
1.2115,1.1071,1.1048,0.426,0.7217,1.6896,0.3333,17.61,0
5.2,0.9282,0.2133,0.6242,0.2546,0.8303,0.1428,22.72,1
8.2014,0.729,0.322,0.0898,0.7819,0.7406,0.231,20.35,1
13.1225,0.6341,0.5594,0.5724,0.4943,0.4124,0.195,19.0,1
6.6977,3.3309,0.7803,3.0727,0.2025,1.8501,0.3896,16.41,2
1.7445,0.9071,1.6701,0.1396,0.9229,1.3438,0.2062,19.62,0
2.0338,1.4535,1.6604,0.0066,0.9961,1.2751,0.3247,19.07,0
11.0048,0.6012,0.185,0.2063,0.4727,0.6277,0.0801,17.97,1
15.4448,0.6569,0.2109,0.0499,0.8085,0.4883,0.1273,18.52,1
7.5634,0.8196,0.034,3.2753,0.0103,0.7879,0.1658,22.48,1
4.0044,1.389,3.5344,1.3822,0.7189,1.3563,0.3707,15.06,0
3.3134,0.9889,0.0477,1.3095,0.0352,1.0112,0.0761,21.67,1
6.228,1.5258,5.4654,0.1011,0.9818,1.0423,0.0861,20.59,0
1.982,3.6478,0.4808,1.0944,0.3052,2.2532,0.3484,12.19,2
27.9594,0.8083,1.6497,0.2497,0.8685,0.6712,0.2398,24.45,1
4.4425,2.9576,0.414,2.8898,0.1253,2.0548,0.5016,19.92,2
7.2825,2.3868,6.0248,0.0044,0.9993,1.1521,0.2207,16.98,0
9.7722,1.5073,8.7826,0.0274,0.9969,0.8764,0.0457,18.75,0
5.688,1.173,0.5609,0.1688,0.7687,0.6165,0.0549,17.31,1
7.2561,2.6249,1.91,4.0269,0.3217,1.5986,0.2161,14.63,2
3.6799,1.0356,3.1999,0.3189,0.9094,1.2152,0.049,20.32,0
3.4682,2.7272,3.3764,0.2903,0.9208,1.2687,0.3446,17.12,0
11.0071,1.1227,0.0035,0.1278,0.0266,0.7824,0.0958,21.71,1
9.2806,5.9394,1.4762,5.208,0.2209,1.3406,0.6443,12.9,2
17.619,1.1715,16.7963,0.1336,0.9921,0.743,0.1721,20.81,0
5.9271,2.1031,1.5569,2.9665,0.3442,1.3062,0.2118,14.29,2
18.4064,1.831,0.3296,4.2855,0.0714,1.1219,0.417,14.3,2
2.7298,2.1639,0.7119,1.6666,0.2993,1.7992,0.8338,10.49,2
4.8382,0.7537,1.6831,2.3297,0.4194,1.984,0.709,18.07,2
5.3556,3.2655,5.6091,0.1874,0.9677,1.2491,0.1643,14.43,0
20.8417,0.8693,0.0621,0.5509,0.1014,0.5267,0.1585,19.99,1
6.3501,1.305,5.7208,0.0805,0.9861,0.8397,0.0917,17.09,0
114.6207,1.0782,1.1787,1.3303,0.4698,0.4672,0.2104,22.6,1
3.1435,1.623,2.8966,0.0705,0.9762,1.386,0.3648,16.76,0
12.7083,0.9063,0.1365,0.0169,0.89,0.5212,0.1987,24.09,1
5.5612,6.8188,1.1551,3.0388,0.2754,1.3384,0.5509,11.17,2
4.4458,0.8976,4.2487,0.2536,0.9437,1.026,0.2022,15.55,2
4.2518,0.6026,0.3704,0.5813,0.3892,0.8273,0.4647,19.18,1
15.3188,0.5884,0.0534,0.2669,0.1668,0.7022,0.11,23.29,1
3.9418,0.9601,0.206,2.252,0.0838,1.5386,0.5886,16.16,2
38.3514,0.9307,0.0713,0.2322,0.2349,0.4686,0.2054,20.19,1
16.6146,0.7529,0.4724,0.526,0.4732,0.6001,0.1045,23.83,1
22.7207,0.5295,0.6673,0.4009,0.6247,0.5982,0.1674,22.24,1
7.8801,2.5876,7.7703,0.0746,0.9905,1.3226,0.1021,19.63,1
12.5623,1.1436,0.7535,1.0014,0.4294,0.6031,0.1719,23.22,1
20.9633,0.992,0.0738,0.2931,0.2012,0.6399,0.1611,18.19,1
5.4846,1.2249,5.2713,0.0716,0.9866,1.031,0.2501,16.18,0
9.0674,0.7165,0.6154,0.0161,0.9744,0.5999,0.2279,25.57,1
3.3278,1.707,0.0328,0.1076,0.2338,0.9788,0.2299,18.98,1
5.9458,2.7314,5.677,0.4071,0.9331,1.242,0.5116,21.14,0
3.8529,1.0646,3.6266,0.0397,0.9892,0.8602,0.2972,15.63,0
21.4002,1.037,0.0643,1.4635,0.0421,0.573,0.0556,25.14,1
3.2752,1.4946,3.1035,0.0385,0.9878,1.5305,0.0883,19.33,0
6.0979,2.8854,2.3089,4.3881,0.3448,1.6813,0.6157,17.44,2
1.7777,1.8146,0.3311,1.0454,0.2405,1.9353,0.8608,14.82,2
12.6597,1.2308,2.6053,6.9785,0.2718,1.4057,0.3816,13.41,2
2.7225,1.8697,2.5869,0.0608,0.977,1.3323,0.0379,19.26,0
23.5275,0.89,0.2775,0.7332,0.2746,0.5944,0.3165,20.03,1
8.9971,2.1381,0.476,5.4808,0.0799,1.361,0.5859,17.67,2
4.7984,0.675,0.164,0.1675,0.4947,0.7817,0.1277,18.29,1
13.3477,0.9536,0.132,0.3352,0.2826,0.8499,0.0446,19.86,1
13.9179,1.3951,1.8845,0.1131,0.9434,0.4277,0.0676,21.71,1
15.0293,0.6681,0.1843,0.1684,0.5225,0.3334,0.1717,20.02,1
15.2046,0.6748,0.0089,0.4616,0.0189,0.5813,0.1912,23.92,1
5.8434,2.9885,0.542,4.0366,0.1184,1.6446,0.0953,17.16,2
3.267,1.7945,0.4183,1.2857,0.2455,1.8768,0.4855,17.49,2
2.7822,1.239,2.616,0.2512,0.9124,1.4473,0.1953,14.11,0
4.1426,2.4321,3.6722,0.0084,0.9977,1.1856,0.2014,15.46,0
9.105,1.1996,1.0165,0.0757,0.9307,0.5898,0.2763,22.85,1
3.6431,1.2992,0.9963,1.9904,0.3336,2.0501,0.2638,9.69,2
2.4367,2.0563,2.3668,0.2207,0.9147,1.5335,0.0393,21.67,0
9.2788,4.7633,7.2081,0.4504,0.9412,0.8207,0.2433,16.66,0
9.2961,0.8916,0.262,0.7106,0.2694,0.6198,0.381,20.76,1
8.7472,0.8828,0.3232,1.1748,0.2158,0.6347,0.3636,19.37,1
4.0714,3.3253,0.5757,2.9035,0.1655,2.2133,0.7214,12.5,2
3.4917,2.1801,1.8371,2.5311,0.4206,1.9702,0.3229,15.85,2
6.7686,0.899,1.4004,0.0163,0.9885,0.7734,0.0611,23.58,1
17.7411,0.6691,0.1349,1.116,0.1078,0.3031,0.1569,20.68,1
11.7607,1.9372,0.0737,0.0028,0.9636,0.553,0.2715,23.67,1
37.834,0.5789,0.2034,1.1572,0.1495,0.4737,0.2445,20.43,1
9.2871,1.3065,1.3336,0.5912,0.6929,0.87,0.2017,20.46,1
4.3658,0.8113,0.0498,1.275,0.0376,0.9563,0.0437,24.47,1
12.465,1.0,0.1326,0.1187,0.5275,0.6878,0.2354,21.09,1
4.9201,0.6316,0.0465,0.117,0.2844,0.7998,0.2247,21.8,1
3.4242,1.2132,3.0173,0.167,0.9476,1.3107,0.1422,15.53,0
14.0667,0.6928,1.328,0.0343,0.9748,0.6526,0.1332,19.09,1
9.1221,1.6463,0.0449,0.0838,0.3488,0.5449,0.2235,20.8,1
45.9049,0.6803,0.4079,0.9107,0.3093,0.4497,0.2721,21.17,1
24.2274,0.5512,0.5171,0.6694,0.4358,0.6384,0.4026,23.2,1
4.2833,1.8354,1.3097,2.2237,0.3707,2.0759,0.7043,19.35,2
11.0977,1.3558,11.199,0.8797,0.9272,0.9433,0.213,19.83,0
8.3757,1.0039,0.5493,0.6339,0.4643,0.7335,0.1167,24.59,1
26.2929,0.569,0.5196,1.1126,0.3184,0.5482,0.1731,25.66,1
11.1992,3.1076,3.952,6.5359,0.3768,1.085,0.3115,11.92,2
5.1715,1.5951,4.7373,0.0415,0.9913,1.4093,0.5244,20.1,0
8.8453,0.8071,0.856,4.411,0.1625,1.3255,0.5504,11.0,2
9.2685,0.9791,1.3096,0.4162,0.7589,0.6585,0.2475,24.98,1
2.8094,1.4051,0.2567,1.8231,0.1234,1.957,0.7237,11.36,2
6.6725,1.4099,2.3465,2.5663,0.4776,1.816,0.2735,11.51,2
2.1524,2.6113,1.8786,0.373,0.8343,1.5104,0.0676,14.03,0
1.5866,1.4778,1.6135,0.0603,0.964,1.6187,0.374,16.19,0
1.8085,3.6466,0.4158,0.7177,0.3668,1.8235,0.3665,11.23,2
23.3832,2.6468,9.3229,14.609,0.3896,1.1801,0.5829,15.34,2
18.2532,1.3707,0.384,0.1052,0.7849,0.627,0.258,24.15,1
19.7579,2.9651,3.9695,9.9902,0.2844,1.3896,0.5925,17.29,2
40.8822,1.2017,0.3684,0.2531,0.5927,0.3,0.4223,19.87,1
2.9528,0.7877,0.7443,1.3825,0.35,2.026,0.4444,12.02,2
3.1581,2.0681,0.9885,1.5457,0.3901,2.1443,0.254,14.18,2
7.3226,0.787,0.6668,0.1566,0.8098,0.8007,0.368,22.86,1
8.9034,3.517,1.5155,5.8846,0.2048,1.434,0.4956,14.16,2
18.4221,1.8073,6.0564,8.0052,0.4307,1.3508,0.5314,19.34,2
3.6861,1.2657,3.6667,0.1882,0.9512,1.2758,0.2755,16.46,0
6.4945,0.6956,0.0131,0.466,0.0274,0.6928,0.0732,23.29,1
5.5243,1.6502,1.3948,3.7269,0.2723,1.5757,0.7937,13.51,2
12.8106,0.9507,0.1899,0.2922,0.3939,0.5668,0.42,22.84,1
7.5572,0.7834,0.4052,0.5691,0.4159,0.6731,0.1361,18.88,1
3.1351,1.8869,0.5582,1.7086,0.2463,2.2629,0.6075,10.97,2
3.4559,3.2053,0.7616,1.875,0.2889,1.5575,0.4819,12.05,2
23.1674,0.5644,0.1942,0.9427,0.1708,0.4937,0.2479,18.1,1
12.1815,3.6731,2.8619,9.2106,0.2371,1.2221,0.4729,13.01,2
3.8875,1.4785,0.1816,2.6889,0.0633,1.663,0.4093,17.48,2
8.6229,0.5623,0.1661,0.114,0.593,0.5272,0.255,18.72,1
3.9466,1.465,1.1076,3.4072,0.2453,1.7593,0.151,14.73,2
3.8584,2.5539,1.039,1.8798,0.356,1.3966,0.486,13.52,2
17.1159,1.1421,0.0047,0.8943,0.0052,0.5304,0.284,18.49,1
7.7453,2.1716,1.2432,2.3266,0.3483,1.9129,0.3315,16.24,2
13.9714,1.1164,1.0969,8.2438,0.1174,1.4024,0.2751,13.15,2
28.4336,0.7349,0.4849,0.3998,0.5481,0.6497,0.1365,20.84,1
6.1463,3.1997,0.2884,0.1085,0.7267,0.9598,0.301,25.28,1
26.9746,0.529,0.2688,0.8262,0.2455,0.4691,0.2113,22.89,1
5.6874,1.0506,0.0623,1.0262,0.0572,0.8101,0.0268,20.6,1
2.7517,2.7143,2.7777,0.1312,0.9549,1.1444,0.175,18.11,0
8.2373,0.6906,0.5542,0.1775,0.7574,0.9256,0.1407,22.05,1
3.801,4.7177,1.0292,2.0699,0.3321,1.6549,0.4103,13.4,2
9.9497,3.8184,2.0576,4.3106,0.3231,1.3829,0.6177,18.42,2
78.9307,0.9731,0.8211,0.2324,0.7794,0.6366,0.306,19.14,1
4.1182,1.7899,1.3613,2.5979,0.3438,1.7122,0.4098,12.15,2
3.8362,2.2182,0.1898,2.5436,0.0695,1.8095,0.2604,13.48,2
3.9775,6.1419,0.1002,2.6635,0.0362,1.841,0.427,17.66,2
3.6282,2.7496,1.0094,1.9328,0.3431,1.9907,0.481,15.45,2
11.8673,2.0285,0.0166,0.4558,0.0352,0.4152,0.2417,18.92,1
12.7617,1.2759,5.026,7.5959,0.3982,1.3267,0.4371,14.71,2
15.6814,0.7105,0.0175,0.0341,0.3386,0.4108,0.2258,20.13,1
7.1203,0.6221,0.5117,1.4642,0.259,0.8035,0.2002,18.56,1
3.4087,3.8837,0.8647,2.1078,0.2909,1.8084,0.2863,9.59,2
41.6055,0.6415,0.7969,0.4159,0.6571,0.5269,0.1195,18.39,1
5.9281,2.225,5.1296,0.0369,0.9929,0.9284,0.0322,17.15,0
5.9041,1.2918,0.2419,0.7684,0.2395,0.7736,0.2761,24.39,1
7.1801,1.3695,0.3567,0.7496,0.3225,0.5319,0.1754,21.41,1
16.7439,0.8878,0.4349,0.6753,0.3917,0.3706,0.4943,23.81,1
9.3987,0.7913,0.3884,0.9371,0.293,0.6736,0.1665,19.45,1
4.2439,1.7945,3.8484,0.0961,0.9756,1.3582,0.0941,19.48,0
2.4147,2.7785,2.1303,0.4627,0.8215,1.34,0.0998,21.62,0
16.2533,0.7848,1.1085,0.0324,0.9716,0.4858,0.1705,21.0,1
6.4167,1.038,0.0205,0.4444,0.0441,0.8907,0.1791,20.06,1
9.0713,4.5295,2.2358,5.4204,0.292,1.7402,0.3866,16.03,2
6.5259,0.6906,0.1162,0.169,0.4074,0.8156,0.4609,17.52,1
8.5695,4.427,2.3944,6.4119,0.2719,1.3885,0.6835,16.12,2
11.0431,0.9068,0.0979,0.0976,0.5008,0.763,0.3276,24.78,1
5.3808,1.2461,4.777,0.8185,0.8537,0.9731,0.0552,15.87,0
5.3331,2.739,4.9,0.0265,0.9946,1.1923,0.0607,20.28,0
4.0248,1.9169,4.0085,0.0086,0.9978,1.1689,0.1728,15.6,0
10.8652,0.9587,10.5416,0.1798,0.9832,0.6328,0.0591,17.82,0
17.3158,1.2673,0.8149,0.2728,0.7492,0.5587,0.4008,21.05,1
4.7985,2.71,1.0284,3.1644,0.2453,1.914,0.4036,14.56,2
12.8529,0.5841,0.0158,0.2983,0.0504,0.6948,0.3983,17.93,1
4.8509,1.3891,0.5237,0.6667,0.4399,0.9405,0.0833,19.34,1
2.6982,2.5641,2.4601,0.2263,0.9158,1.1765,0.1831,14.44,0
7.1958,0.609,0.3082,0.0949,0.7646,0.5818,0.1576,17.76,1
3.3118,6.4469,0.2008,1.8428,0.0982,1.7102,0.4438,10.38,2
3.2452,1.9117,0.983,2.1492,0.3138,1.6344,0.4083,10.44,2
5.3115,2.1697,1.3997,2.693,0.342,1.4156,0.3882,17.01,2
14.5097,0.627,0.6594,0.3184,0.6743,0.5422,0.1624,17.83,1
51.3412,1.051,0.2503,0.2413,0.5092,0.4864,0.274,25.27,1
1.962,1.2022,1.8128,0.0155,0.9915,1.3823,0.34,16.53,0
6.5069,0.7621,0.6928,0.6161,0.5293,0.4956,0.239,21.38,1
5.714,1.7232,5.1997,0.2384,0.9562,1.1852,0.0675,18.99,0
13.9006,0.6142,0.8718,0.7195,0.5478,0.4414,0.2735,24.52,1
4.762,0.9837,0.1591,0.1176,0.5751,0.9168,0.3301,22.67,1
15.0396,0.6015,0.0444,0.5439,0.0754,0.3894,0.2105,23.35,1
20.0193,0.5935,0.7636,0.2767,0.734,0.3828,0.0725,24.54,1
9.5502,1.0639,9.2382,0.0198,0.9979,1.3296,0.1137,16.1,0
4.697,1.6887,0.3831,0.0285,0.9308,0.787,0.5305,25.49,1
5.4284,1.6215,4.8622,0.1668,0.9668,1.2569,0.0362,21.05,0
1.4551,2.8801,0.433,0.6904,0.3854,2.2579,0.8119,12.92,2
17.0028,0.9371,0.6938,0.0481,0.9351,0.5743,0.1704,21.81,1
13.3669,1.5568,11.5232,0.2172,0.9815,0.9023,0.0939,17.22,0
6.6586,1.2403,2.4939,3.5842,0.4103,1.7084,0.7373,15.34,2
17.8086,1.2348,1.0104,0.0238,0.977,0.7052,0.4598,20.16,1
5.861,1.5942,1.8169,0.1255,0.9354,0.6617,0.2563,18.41,1
7.388,1.0427,0.1258,1.2682,0.0902,0.8866,0.1698,18.46,1
18.2018,0.7058,0.0092,1.6741,0.0055,0.3824,0.1884,18.12,1
2.8386,0.8279,0.5528,0.4293,0.5629,1.055,0.2219,18.48,1
5.2469,0.9293,0.2823,0.3779,0.4276,0.891,0.2343,18.7,1
9.499,3.4787,3.5744,6.5261,0.3539,1.5634,0.4649,14.14,0
4.3554,1.062,0.0153,0.1788,0.0789,0.8273,0.2324,25.82,1
3.6653,0.8345,0.3662,2.2136,0.142,1.9273,0.715,12.84,2
4.2213,0.764,1.7928,2.6527,0.4033,1.747,0.3273,13.87,2
22.6727,0.5514,0.4306,0.4054,0.5151,0.3608,0.3067,20.25,1
3.8258,0.5557,0.4193,0.8057,0.3423,1.1757,0.19,21.97,1
36.5179,0.5104,0.1507,0.2575,0.3691,0.3684,0.4076,22.33,1
3.9408,1.2678,3.5464,0.6889,0.8373,1.147,0.0908,19.97,2
8.2287,1.2815,7.4457,0.0859,0.9886,1.0375,0.1866,17.94,0
34.8078,2.0992,0.028,1.4546,0.0189,0.5725,0.2117,18.0,1
3.2969,2.1557,1.269,2.275,0.3581,1.8866,0.5138,11.32,2
7.5676,2.652,0.0039,0.4538,0.0085,0.6037,0.141,23.62,1
6.5615,2.831,6.0149,0.0046,0.9992,0.8962,0.0999,18.46,0
2.6435,1.6301,0.753,1.901,0.2837,2.0629,0.5833,13.28,2
11.1534,2.1334,0.8498,3.2023,0.2097,1.5351,0.7209,14.82,1
10.9801,0.7268,0.0232,0.118,0.1642,0.5531,0.2152,17.71,1
3.4442,0.7359,0.6699,0.8358,0.4449,1.0395,0.2079,21.63,1
17.2683,0.5352,0.5391,0.6818,0.4415,0.4505,0.2635,24.08,1
4.6643,1.8339,4.1651,0.1144,0.9733,1.4272,0.2914,17.21,0
3.4892,2.463,0.6928,2.6499,0.2073,1.6802,0.3952,9.87,2
5.1488,2.5022,4.3011,0.2961,0.9356,1.0881,0.3879,18.96,0
27.2374,1.6278,0.6049,1.3793,0.3049,0.4075,0.1231,22.02,1
8.7053,2.5859,1.2358,5.8737,0.1738,1.503,0.4344,18.23,2
6.3035,1.397,1.7074,3.3837,0.3354,1.6665,0.9168,14.67,2
3.152,2.2473,2.8334,0.0915,0.9687,1.1959,0.1496,19.47,0
2.7574,4.1368,0.2583,1.032,0.2002,1.943,0.3551,14.42,2
1.2759,2.2094,0.3121,0.4739,0.3971,2.2524,0.4099,18.83,2
2.2961,1.0303,2.002,1.1261,0.64,1.3603,0.0422,13.83,0
6.9762,1.5618,6.8318,1.6578,0.8047,0.9535,0.1661,21.55,0
15.0614,0.5437,0.2849,0.7051,0.2877,0.5318,0.166,18.81,1
8.026,2.2997,7.9735,0.8085,0.9079,1.0306,0.0923,19.65,0
7.0363,3.4576,6.1681,0.1722,0.9728,1.0078,0.1661,14.84,0
5.025,1.093,0.3378,1.4158,0.1927,0.792,0.3447,19.45,1
8.3155,1.0659,7.2436,0.6454,0.9182,0.7234,0.0608,17.76,0
2.9704,1.1706,0.8122,1.4499,0.359,1.9576,0.5983,16.34,2
6.9437,1.499,6.0416,0.431,0.9334,1.1809,0.1023,19.85,0
1.775,1.1416,1.7299,0.9975,0.6343,1.5749,0.0455,14.76,0
11.6521,1.4436,0.6225,0.2993,0.6753,0.521,0.3109,23.91,1
5.4435,1.5249,1.1331,4.1829,0.2131,1.8081,0.4378,12.84,2
6.0695,1.4057,1.3742,5.7155,0.1938,1.3293,0.5371,14.19,2
1.5918,3.0851,0.4731,0.9331,0.3364,2.3918,0.7537,16.68,2
20.1708,0.6335,0.3817,0.1845,0.6742,0.5545,0.3307,23.92,1
1.3097,1.2214,0.2622,0.7884,0.2496,2.3578,0.7512,15.46,2
1.9683,1.9203,0.4083,1.2569,0.2452,2.4094,0.8102,15.06,2
1.9559,1.0056,1.647,0.5805,0.7394,1.4451,0.2657,20.69,0
34.4587,1.0716,0.1696,1.8802,0.0827,0.5996,0.2204,21.54,1
55.6775,1.3425,0.6377,0.3615,0.6382,0.4881,0.3383,21.56,1
8.6329,2.7781,0.7349,1.3944,0.3451,0.5511,0.4286,18.77,1
9.3657,2.8042,8.9322,0.0692,0.9923,0.7529,0.1243,15.19,0
4.4367,1.1027,4.5191,0.3269,0.9325,0.9829,0.2979,15.98,0
10.3336,1.0912,0.4968,0.0386,0.9279,0.718,0.2248,19.55,1
29.5844,1.3664,0.1539,0.7682,0.1669,0.5106,0.1733,23.76,1
34.007,0.5485,0.7792,0.6493,0.5455,0.4586,0.2063,20.73,1
1.6935,1.642,0.2223,0.8745,0.2027,2.1418,0.4093,11.23,2
25.6318,1.0271,0.7364,0.4301,0.6313,0.5642,0.2372,18.73,1
3.0291,2.0478,2.8581,0.5274,0.8442,1.7598,0.1107,16.49,0
8.1017,2.3554,2.6994,4.9295,0.3538,1.4691,0.6107,18.91,2
3.5051,0.8442,3.4408,0.366,0.9039,1.1889,0.223,19.83,0
