prof_mean,prof_std,prof_skewness,prof_kurtosis,dm_snr_mean,dm_snr_std,dm_snr_skewness,dm_snr_kurtosis,subband_01,subband_02,subband_03,subband_04,subband_05,subband_06,subband_07,subband_08,pipeline_01,pipeline_02,pipeline_03,pipeline_04,candidate_type
2.467708,-0.381835,-0.581398,-0.373347,0.308499,-0.388139,1.510661,-1.310596,2.781823,-1.347691,-0.9871,-1.383164,0.03544,-0.582003,1.690235,-1.560883,-0.553753,-1.49676,-1.844852,0.932775,0
-0.508,0.981196,0.679856,0.396781,-0.826508,-0.06612,-0.842853,1.184707,0.222155,1.672934,0.928708,-0.278914,-2.467695,-1.177595,-1.307233,0.675708,0.062313,0.859438,-0.696343,-1.426932,0
-1.364651,1.115731,-0.30786,0.134082,-0.862675,0.556531,0.368334,-0.995144,-0.938454,0.710776,-1.445111,-0.893573,-0.663884,-0.362466,0.13536,-1.592478,-0.544881,-0.775304,2.412454,-0.617137,0
-0.694393,0.024816,-1.481915,-0.118483,-0.183699,2.063337,-0.318769,-1.356974,-0.318724,0.036814,-2.367327,-0.228861,-0.008393,1.426061,0.370008,-0.966118,-1.565112,1.515347,1.019354,1.312436,0
1.152141,1.079567,-0.665689,1.244697,-0.026271,0.785663,-0.856566,-0.038701,0.563807,2.84153,-0.706526,1.575548,-0.16897,0.575543,-0.369,0.959446,-1.488024,-0.972175,0.322757,-0.674732,0
-1.464221,-0.622088,-0.250357,-1.038162,0.06057,-2.151363,1.008035,0.379126,-1.962499,-0.918783,-0.733569,-3.422472,0.826094,-3.146599,0.263841,0.365748,0.463594,-3.837406,-1.435921,1.273486,0
-0.21839,-0.212456,0.923052,-0.07675,0.800533,-0.355084,0.579446,0.572726,-0.107368,-0.524785,1.823386,-0.006368,0.521507,-0.703518,0.276331,0.029916,-1.346482,-0.321419,1.054511,-0.03999,0
1.112736,-0.532228,1.355393,1.698148,0.568671,0.696115,0.22746,-0.243565,0.135869,-0.480132,0.712284,1.23248,0.425654,1.839943,0.116853,-1.234872,2.31768,-0.516844,-0.707718,-0.391492,0
2.09337,-0.071034,1.535957,0.620722,-0.577368,-0.350221,0.599057,1.464749,1.866915,-1.155775,0.790807,-1.723008,-0.112811,0.215677,0.707662,1.911636,0.194725,-1.714824,-2.009336,1.077635,0
0.324475,-0.317571,-0.64551,-0.967301,0.367126,1.447365,0.359532,-1.547229,0.9286,0.173323,0.685572,-2.019682,-0.494812,2.315681,-0.097965,-0.454905,0.306856,2.330517,0.582837,-0.730883,0
-1.384958,-0.414773,-0.986487,-2.5245,0.449108,-1.209977,-0.031147,-0.073475,-2.711275,-0.0962,-0.975243,-3.002054,0.799357,-1.089853,-0.056696,-0.906791,-0.81637,-0.179991,-1.207653,2.084133,0
-1.108607,1.040069,1.482882,-0.669929,0.133562,0.922374,0.974726,-0.866877,0.141349,1.025841,2.191725,-0.493045,0.188026,-0.292263,1.45,-1.020841,0.508746,2.556285,2.720748,1.373915,0
-1.181821,0.004705,-3.18486,0.246832,-0.630885,-0.319737,1.683144,0.634659,-2.217882,1.065334,-2.666346,0.171998,-0.519806,-0.923715,1.68735,0.230357,0.104619,0.874552,1.893994,0.012592,0
-0.355697,-0.89972,0.202769,0.813304,-1.140732,-1.508352,0.597094,0.933031,-0.894377,-1.956714,-0.612228,0.878273,-1.289156,-1.277461,-0.050779,0.97735,1.261839,3.171729,-2.141323,-0.102546,0
-0.06648,0.924769,-0.71882,-0.43182,0.537286,0.057772,0.500007,1.249653,0.027272,1.494325,-0.277427,1.01875,-0.068033,0.866055,1.214269,1.956597,0.937096,-2.154863,-1.54791,-1.900993,0
-0.164906,0.274214,-0.025905,1.663619,-1.104145,-1.15371,-0.632415,0.456671,-0.239144,1.016631,-0.166567,1.349539,-0.06476,-2.56047,0.912981,-0.326843,2.968618,-1.253583,-1.792861,1.438599,0
-0.110308,0.909726,1.006151,0.684826,-0.93176,1.067724,-0.055293,-1.012373,-0.469549,1.713861,-0.341519,0.475334,-0.587378,1.001584,2.131766,-1.717762,-0.893488,1.510998,0.111218,-0.137862,0
-0.34825,0.419391,-2.148022,-1.466652,0.667055,0.318535,-0.21041,0.05551,0.869855,1.268615,-2.359252,-0.775512,0.417067,0.623196,1.464423,0.051008,0.387297,1.285125,-1.082598,0.035905,0
-0.028235,0.693872,-0.903917,-1.42666,0.712903,0.043329,0.514219,0.63913,-0.995481,1.544318,-0.880552,-0.713878,0.090397,-0.352486,-0.314149,1.319251,1.206066,0.591114,-0.226691,-1.248462,0
0.259847,-0.950093,0.144284,1.31953,-0.394291,-1.452844,-0.504611,0.599152,0.536795,-1.980974,-0.072566,0.576881,-1.227488,-1.7669,-0.991704,-0.559179,2.467959,-2.127806,-1.63641,0.174389,0
-0.209283,-0.444655,1.122745,-1.647645,-0.428993,-1.54298,0.847803,0.954842,0.239893,-0.339317,0.266214,-1.309118,-1.771712,-0.498791,1.475152,0.974071,-0.283046,-1.079994,2.481049,-0.368087,1
1.58883,-1.124023,-0.259307,-0.517146,0.636198,-0.079804,-2.220552,0.574522,2.508332,-1.992735,-0.650822,0.215022,1.497974,0.652742,-2.217093,-0.426525,1.183028,0.246298,0.957125,3.478224,0
-0.248978,1.501307,0.951694,-0.087018,0.722057,-1.279159,0.420379,-0.679771,-2.449445,2.811287,0.663416,-0.639476,1.32901,-2.111571,1.570328,-0.407993,-0.400993,1.444311,0.008093,0.043354,0
2.310401,-0.558499,1.010351,-1.050669,0.998092,0.500039,0.303891,-0.191295,2.136238,0.107126,0.697994,-2.22603,1.434526,1.053505,-1.829677,1.469363,-0.589387,-1.754859,1.789946,2.605094,0
-1.323223,-1.156675,1.202253,-0.010699,0.094916,0.124913,1.422667,-0.365274,-1.560826,0.63116,0.773852,0.197722,0.98841,0.753393,1.182618,-0.514236,-2.083296,0.446039,-3.209668,-1.216903,0
-1.054095,-0.664005,0.616992,0.963242,1.095749,-1.991096,1.086677,-0.17707,-1.842584,0.336576,0.168732,2.147945,-0.045076,-1.810604,2.19569,0.131007,3.995497,-1.035316,-0.554657,-2.601883,0
-0.34326,0.451225,-0.183711,1.433542,-0.380644,0.199928,-0.53581,-0.646219,-0.204448,0.025095,-1.204088,0.424519,1.090934,0.095947,-0.362499,-1.630441,0.109421,0.995201,-0.018414,-0.580729,0
0.91176,-0.377425,-0.272611,-0.183004,1.140675,0.381535,-0.705615,-0.031363,0.782527,-0.530211,-0.815857,-0.146015,1.510844,0.227851,-0.698193,-0.088319,-2.008003,-0.001458,-1.289099,-0.461364,0
2.100272,0.624762,0.309159,0.749811,-0.411239,-0.001086,-0.262862,0.043261,2.759558,1.200888,0.902077,0.590571,-1.098988,-0.375094,-2.120175,1.085515,-1.277621,-1.556087,0.741566,1.305444,0
-1.54049,0.816841,-0.556185,0.134142,-0.108627,0.16508,-0.534774,-0.213357,-2.720603,0.505138,-0.71602,1.246058,0.9387,1.552785,-0.494692,-2.44035,-1.390096,1.293968,2.396558,-0.1427,0
-0.189788,-0.578558,0.578379,-0.218582,-0.292671,0.226212,-0.572881,0.268681,0.459885,-0.785588,1.347272,-0.349962,-1.142562,0.472214,-0.07752,1.581363,-1.20218,0.664524,2.190329,0.372131,0
-1.665368,0.559652,-0.191051,1.612207,-0.225713,0.076575,0.303514,-1.130829,-1.764237,1.563568,1.095974,2.238611,0.929837,-1.424436,-0.92337,-1.200336,-1.700377,1.937465,-0.348083,-0.807877,0
-0.152734,1.322786,0.090868,-1.263237,-1.106491,-0.06928,-0.28981,0.130598,0.047682,2.398862,0.010124,-1.624917,-1.15445,-0.012731,-0.861462,-0.864668,-0.557455,-0.479836,1.26533,0.764709,0
1.05708,0.383356,0.209251,1.342478,-0.533742,1.966021,1.916347,1.124157,-0.186523,1.112501,-0.832959,1.950833,-0.426523,2.682129,2.772973,1.852254,-2.072447,-0.661783,0.356219,-1.817343,0
3.248572,0.786714,-0.443351,-2.364463,-0.849257,0.730497,-0.271457,0.309283,2.978373,0.20549,-1.135683,-2.34382,-1.095213,0.1003,-0.09663,0.400466,-2.177986,-0.448383,1.232032,2.088286,0
0.040341,-0.980142,0.525376,0.29245,0.241397,0.123847,0.5093,1.146146,0.062074,-0.505312,0.541775,-0.820395,0.576825,0.469259,2.571985,1.712151,2.266797,-2.093325,-1.57524,0.774469,0
1.346952,-0.07815,-2.004704,1.871238,0.205747,-0.585379,-1.239199,0.907902,2.080844,0.488405,-0.581068,1.218071,1.701098,-0.062673,-0.56862,0.996991,-2.097976,1.724269,-1.722654,-0.550546,0
0.976443,-0.779861,1.230084,0.000512,-1.921881,0.041287,-1.69993,-0.940698,1.404589,-1.224444,0.862885,0.924351,-1.111159,-0.94204,0.346877,-1.163123,-0.136022,-1.761509,2.490626,2.582222,0
0.656677,0.394719,0.522027,1.229512,-1.404917,-1.067721,-0.557615,1.250522,0.625581,0.10348,0.382083,0.524865,-1.514721,-2.290883,-0.435428,0.273498,0.665664,1.715967,-1.71373,-1.507853,0
-0.985496,0.23634,1.168462,0.200367,-0.399264,-1.136628,-0.331474,-0.37561,-1.045604,0.491157,0.047465,-0.231072,-0.179546,-1.330147,-1.709138,-0.199824,0.438009,-0.303082,0.615415,-1.448641,0
0.038374,0.176716,0.202154,-0.21539,0.880873,0.365135,-0.139426,-1.601201,0.134525,-0.191069,0.236255,-1.427395,2.122956,-0.306846,0.967523,-0.559403,-1.315627,0.116851,2.776012,-0.719363,0
0.665018,-0.068793,-0.871614,1.326603,0.197131,-0.266682,-0.642548,2.135381,0.964807,1.368669,-0.605525,0.824379,0.283064,-0.317559,0.580337,0.988455,1.922929,0.327338,-1.624944,0.635603,0
-1.186139,-0.58339,0.781016,0.264537,0.23257,1.165936,-0.733728,-0.167549,-1.025966,-1.033259,1.274147,0.019316,-0.226309,2.265144,-1.830155,0.473937,1.742998,1.10385,2.023213,1.16306,0
-0.318338,-0.048036,0.779218,-0.575159,-0.087954,2.005881,0.210883,0.440315,0.271723,0.1663,0.160036,0.373047,-0.036478,1.910344,0.510631,0.089664,-0.710399,-0.471832,-0.373848,0.135627,0
-1.925524,0.864729,-0.531641,-0.050773,-0.264065,-1.103696,1.694805,-0.998246,-1.529193,1.402484,-0.199193,1.791296,0.159668,-0.987818,1.014028,-1.540372,-1.423924,-1.690374,0.486122,-0.766515,0
-0.668848,-1.165102,-2.804909,-0.458743,-0.306335,-0.676206,0.727326,0.338227,-1.923233,0.047171,-2.921515,-1.188942,-0.13127,-1.374823,0.365308,-0.960187,-0.204106,1.450737,0.184523,-2.167624,0
-0.694404,1.284207,-2.047101,0.349064,0.204535,-0.11122,1.082998,1.200863,-0.679626,0.311199,-1.046086,0.588295,0.485408,0.408987,1.42779,0.947113,-1.580311,0.141137,-3.229155,-0.893642,0
-0.586104,0.574029,-0.336293,0.025393,0.379585,-0.435906,2.113978,0.363371,-1.738564,1.340492,-1.738642,-0.475623,0.000252,-0.639311,2.183853,0.663454,0.321827,-0.329397,-2.948789,-0.381535,0
-0.320309,0.522298,-1.005147,-0.964098,0.72303,-0.130217,0.433,0.284464,-0.335755,-0.317203,-1.542977,-0.557304,0.704447,-0.852956,2.108551,0.350604,-1.714155,0.546135,1.802948,0.167493,0
1.290164,0.386279,-0.160579,-2.078133,-1.104816,1.930303,-1.806748,0.32063,1.987862,-1.013966,-0.33704,-2.088533,-0.875645,2.427761,-1.652198,-0.328933,-2.511336,0.611306,2.947076,1.284206,0
1.32457,0.266686,0.654048,-1.368959,-0.064569,-1.153933,0.619498,1.600778,1.761896,0.46357,1.379338,-1.912336,-0.595527,-1.011099,0.652686,2.149701,-2.465693,-1.589145,-0.403507,1.755676,0
-1.243423,-0.648425,-0.213818,0.632871,-0.359493,1.251827,0.687103,0.440321,-1.093282,-0.264967,-1.805398,1.71266,-0.897732,1.978687,0.656596,0.610966,-1.360045,-2.092639,-2.747951,-0.453199,0
0.01711,-0.116388,0.924402,1.241444,0.164304,1.845794,0.475494,-0.632613,-0.157049,0.539181,1.608532,0.960913,-0.751482,2.225413,-0.063775,-0.346639,-0.66326,-0.676927,-0.411032,0.182228,0
-0.649807,0.082072,0.368696,0.090417,0.605981,0.354879,0.228672,-0.365037,-0.710964,0.457252,0.511487,-0.680802,1.614884,1.664631,0.828136,-0.773935,0.776112,1.567621,-1.609969,-0.73925,0
0.113973,1.275169,0.942686,1.824642,0.481131,0.455872,1.722386,0.266267,-0.162621,2.63169,0.25248,2.540157,-0.123448,0.721501,2.039805,1.517464,1.066135,1.606613,0.766075,0.14782,1
-1.15246,-0.013968,1.780574,-1.341438,-0.93991,-1.081376,-0.693987,-0.235733,-1.582827,-0.071092,2.126395,-1.950978,-1.309109,-1.644994,0.234462,-0.533707,2.466873,2.333347,-0.144527,-1.01481,0
0.776123,1.054229,-1.647549,1.520913,-0.725404,1.055907,-1.120199,0.317576,1.642379,0.559068,-0.869073,1.381515,-0.968727,1.283943,-0.731486,-0.042687,0.196237,3.307712,-1.577796,-0.849164,0
0.786148,0.081999,-0.013967,0.009725,-0.529229,-1.453623,-0.323835,1.058209,1.229703,0.045784,0.383257,-0.462854,-0.635776,-0.909203,-0.721407,0.446233,0.262217,1.187883,-1.670754,1.12153,0
1.640023,0.478204,-1.136774,-1.269849,-0.007875,-0.061182,0.826874,0.039902,1.942752,-0.281666,0.604124,-1.718115,0.69714,-0.070657,1.935538,0.010309,-3.52565,-2.539299,-0.337768,0.051309,0
0.893818,-0.951351,-1.639001,0.793397,-0.836139,-0.912749,-1.031602,-1.576995,0.890986,-1.072233,-1.837075,0.474243,-2.743162,-0.961318,-1.205059,0.424314,2.828414,-0.026526,0.998686,-1.058971,0
-0.162077,-1.051918,1.263701,0.384528,-0.093201,-1.287826,1.195275,-0.172437,-2.235358,-0.634901,2.00374,0.248757,-1.283762,-2.394595,1.296468,0.567917,2.271105,-1.023112,0.522445,-1.509663,0
-0.435711,-0.516271,-2.260941,0.664609,1.864257,-1.446544,-1.572688,0.636783,1.578903,-1.21989,-3.049106,1.07064,0.991111,-1.370075,-1.666547,1.705276,0.677921,3.44275,-2.179046,-0.78038,0
-1.003036,1.485111,-0.655823,1.3008,-0.248543,-0.676059,-0.820505,0.353934,-1.193068,1.341473,-1.872108,1.126878,-0.886223,0.0306,-1.985308,0.709208,0.391546,1.469973,0.366885,-1.213786,0
-0.862673,0.629218,-1.10553,0.007515,0.475236,-0.092247,0.114632,-0.46526,-0.184793,0.289658,-0.984161,-0.357877,1.307916,-0.352775,-0.039747,-0.856913,-0.392653,1.691215,-1.38043,0.477734,0
0.399265,0.43192,-1.30743,-0.197322,0.15557,-0.768773,-0.572848,1.002314,0.493438,0.837319,-3.280747,-1.562226,0.80495,-1.679666,-0.428423,1.1265,0.354926,-0.654004,-1.954719,-1.066573,0
-1.979618,1.869357,1.698423,-0.939148,0.212986,-0.469744,-1.037149,-0.503311,-1.376772,0.877999,3.249343,0.118317,-0.482125,-1.592394,-0.662816,-1.194001,0.2071,1.631476,0.319393,-1.893645,0
1.799999,-0.837251,1.757066,0.334094,0.596912,0.943561,1.11625,-0.154026,1.691795,-1.827947,0.531381,0.076975,0.423454,0.829902,2.604594,-0.303026,-0.716021,-0.979701,0.080091,0.501853,0
-0.41614,1.338217,1.171961,-0.788647,-0.733179,0.585773,-0.7311,-0.775715,0.588916,2.323552,0.846044,-0.89524,-1.965336,1.167343,-0.6484,-1.032809,-2.077163,2.943539,0.973638,1.864187,0
0.281468,0.24759,-1.129858,-0.111204,0.64133,-0.80909,-0.016791,0.178832,0.387297,1.728479,-1.763099,-0.660209,-1.796843,-1.184382,1.594837,-1.102538,0.984603,1.393328,0.080257,0.055466,0
-0.410758,-0.841186,0.469788,-1.882763,0.338009,1.11524,0.046398,-0.639692,-0.425303,-3.040943,-0.523133,-1.896639,-0.058989,1.385019,-0.245401,-0.138367,-0.932471,1.262463,1.49456,1.024695,0
0.574445,1.184112,1.009091,-0.531055,0.409085,-0.87699,0.272516,-0.731501,-0.091436,2.035735,0.725289,-0.682276,-0.769329,-1.261822,0.001633,-0.424749,-1.328761,-1.412712,-0.264826,-0.040843,0
1.424049,-0.057674,0.968389,0.183932,0.981948,0.266623,1.825904,0.046517,0.516522,-1.228693,0.59038,-0.918746,1.532314,-0.098452,2.608533,0.867275,-3.000065,-5.22811,-0.205236,1.37843,0
0.089045,0.034564,0.009606,-1.373031,0.860115,1.170819,0.555493,0.360696,0.690278,1.174118,0.898937,-0.837212,1.446798,1.016223,0.536077,0.480884,0.911428,1.320588,2.190429,-0.088429,0
1.429227,0.822267,-0.921619,1.069987,-1.968855,0.780175,1.197519,-1.204115,1.621336,0.538478,-0.858908,2.505555,-2.112017,-0.511926,0.724645,-1.420821,-0.995651,1.37735,-0.448451,0.552236,0
-0.546196,0.210611,-1.579866,-0.987261,0.709773,0.430266,-1.122621,-1.889157,-0.428625,-0.112071,-2.167701,-1.664007,1.094437,1.999148,-0.408734,-2.239569,0.4097,1.764759,2.001753,1.12084,0
0.676029,0.137477,1.00672,2.799812,0.812834,-0.881643,0.072772,2.865295,1.453547,0.157379,1.275429,1.757739,1.126452,-0.054554,0.708011,3.045948,-0.715404,-0.097143,-0.336876,-0.691979,0
0.031084,0.957519,0.606131,0.055984,1.498017,-0.438735,0.583475,-1.889617,0.29838,0.380865,1.339156,0.456483,1.71364,-1.31474,1.476784,-1.179011,-2.216738,0.630562,1.55617,0.307939,0
0.654201,-0.132558,1.136595,0.586287,0.979637,-0.052818,-0.091711,0.497156,0.064798,-0.366116,1.291372,0.022813,0.683068,-0.627682,-0.274536,1.182066,0.676992,-0.871796,-0.497834,-0.595701,0
0.439543,-0.894044,-0.338692,-1.491284,1.107716,0.068756,0.432134,-0.268043,0.014151,-1.429652,0.013026,-1.467096,1.641924,0.463641,0.026121,1.061289,-0.48048,-1.117244,-1.228927,2.412786,0
1.535633,-0.030776,-1.005573,-1.542371,1.468601,4.2e-05,-1.892122,-1.70654,2.079066,-1.38047,-1.402815,-0.54867,0.532109,-1.083797,-2.709853,-1.378844,-1.407569,0.578313,0.410915,1.097115,0
-1.518302,-0.693146,-0.96388,0.792945,0.985203,0.22914,-0.732293,-0.94287,-1.122499,-1.208242,0.062991,2.009543,0.972316,0.511664,-2.642826,-1.33865,-1.004533,2.765546,-0.2556,-0.818632,0
-0.138152,0.522326,-1.440491,0.289501,-0.940108,0.053147,1.194713,-0.466688,-0.109633,2.537102,-0.105076,0.909395,-1.190369,-0.919089,1.472306,1.46658,-4.440737,0.773643,-0.170374,-2.121067,0
-1.001718,0.714665,1.696562,3.811396,1.527245,-1.469314,1.294255,3.333757,-0.653317,-0.971466,0.61116,3.754493,2.105092,-3.034403,0.63714,4.020345,1.199064,1.830745,0.649931,3.182472,1
0.985794,1.530841,-0.273316,-0.644768,0.545013,-0.25245,1.286821,-0.15818,2.598026,2.444841,-0.167827,-2.947416,2.198621,-0.248805,1.080022,-0.065634,-1.613921,-1.397191,-0.91545,1.228759,0
0.548535,0.520797,0.905393,1.227516,1.76851,-2.169969,1.071596,3.908467,0.249484,0.3816,-0.329656,2.404719,1.00238,-0.944211,2.77407,3.905317,0.1688,2.956729,0.517822,1.886351,1
-0.419489,0.107783,0.645454,3.823322,-0.431161,-0.535432,2.362774,3.398951,0.359424,-0.850159,1.83203,3.993924,-0.308369,-1.501835,2.480129,2.702565,1.219243,-0.337602,-1.519378,0.308465,1
-0.929653,0.442544,0.883368,0.032208,0.539153,0.742582,0.368089,-0.406489,0.470743,-0.576585,-0.144594,-0.195763,0.717724,-0.259415,1.958699,0.938146,-1.297206,0.153533,1.202142,0.323409,0
-0.182022,0.494732,0.05999,3.306236,0.218341,-0.459162,1.382972,5.749211,0.687368,0.966072,-0.51526,1.70643,0.447275,0.296249,1.670417,6.376032,-0.557133,-0.22932,-0.03177,0.674134,1
1.625079,-0.495995,1.223261,2.296336,1.693315,-0.868454,1.420751,4.128846,2.928533,-0.011935,1.020273,0.801328,1.885724,0.055158,0.856208,3.316588,2.331979,3.884905,4.514032,1.343294,1
-0.272419,-0.80403,0.033342,-0.034403,-0.085799,-0.263302,-1.383218,-0.582312,-0.530319,-1.822315,0.340944,-0.357946,-1.946331,0.128831,-2.169594,-0.691389,-1.052252,0.239552,0.015637,0.384986,0
1.097032,-1.890587,-0.591491,-0.645929,-0.285354,0.085771,-1.453023,-1.882413,0.134868,-0.97495,-1.549605,-0.389344,-0.094236,0.482261,-2.368057,-0.604489,0.692745,-2.416986,0.585542,1.640421,0
1.442166,-0.719278,0.659352,-0.108812,-0.283995,1.363614,1.117414,1.187154,2.558387,-0.142762,-0.946335,-0.309262,-1.461087,1.017966,1.156736,0.436405,0.286177,0.15611,1.504655,1.179639,0
-0.012189,0.089712,1.710704,-1.275667,0.575953,-0.174109,-0.24792,-0.398975,1.06313,0.143372,0.967223,-0.611916,0.924154,1.367864,-0.515166,-0.018115,1.817679,-0.609537,1.608062,2.443959,0
-0.154118,-0.070046,-0.541192,-0.410235,0.638661,-1.509767,-2.408969,-0.576583,-0.057314,0.223235,0.455994,-1.584398,0.461439,-1.07417,-2.759052,-1.152585,2.484167,2.233363,1.659829,2.181412,0
-0.005502,-0.943419,-1.232153,1.666296,1.12294,0.470469,0.910801,-0.160593,0.520802,-0.843125,-0.172309,2.106925,0.732958,-0.03915,1.018003,0.568774,0.512008,-0.081133,1.194772,-0.463907,0
-0.507627,-0.169511,0.532846,3.047479,-0.56312,-0.325865,1.18745,5.193313,0.664825,-1.188841,1.128926,2.78606,-0.50949,-0.740052,0.870514,4.253557,0.882682,1.806526,3.251774,-1.170955,1
-0.201121,-0.627496,-0.37066,0.193641,-0.794892,0.700984,0.426191,0.180049,-0.466336,-1.077091,-0.986856,1.224737,-2.313498,1.709155,0.084248,0.300081,-0.045794,0.573707,-0.568156,1.496576,0
0.829974,-0.109597,0.059616,0.605233,-0.545034,-1.679477,0.417908,-0.246235,-0.328393,-1.221128,0.728707,1.747906,0.233099,-2.44499,1.44365,0.328951,-0.668733,-2.236742,-0.022565,0.985643,0
2.110394,0.217847,0.852822,-0.212856,-1.140483,0.39303,-1.016176,0.239355,1.91012,0.766442,1.534128,-0.362422,-1.183335,-0.162797,-2.407081,-0.348114,-0.659261,-0.544566,-0.082461,1.045092,0
0.883665,-0.138811,0.169932,1.137886,-0.555222,1.20121,-0.620407,-0.343674,1.918499,-0.503206,0.815061,1.155486,-2.473751,1.043117,-1.606685,0.286009,1.250177,0.74679,1.316676,1.256364,0
0.898464,0.885233,2.155078,0.050607,-0.670497,-0.105926,-0.901066,-0.737971,1.322376,0.451427,2.522666,0.34464,0.680936,0.615193,-1.752812,0.183019,-0.447671,-1.722084,-0.0662,2.224424,0
0.904322,1.152528,-0.62647,-1.156328,-1.068436,0.505641,0.196349,-0.300673,1.87644,1.785085,1.165798,-0.599462,-0.788902,1.395913,-0.237015,-1.20108,-1.483019,0.056639,0.009296,0.350214,0
0.268556,-0.058114,0.864466,0.133244,1.254864,0.562443,0.941366,-0.351281,0.166409,0.641561,0.615768,0.062763,2.641074,0.438433,2.776533,-0.859995,1.00244,-0.984184,1.599895,-0.829796,0
1.476118,-0.817954,1.048871,2.458389,2.370431,-0.52002,0.411791,1.823841,1.339655,-0.946691,1.019453,2.981928,1.549221,-0.219614,-0.255798,1.783888,0.371825,1.44847,1.681531,1.450756,1
0.67841,0.901908,-0.022947,-0.516364,-0.584867,-1.707026,-0.382104,-0.134717,1.581496,0.45188,1.797834,-0.746511,-0.210162,-3.079982,-0.935874,0.491312,0.320003,-1.596711,2.362887,-1.724659,0
1.163522,0.904723,-0.702808,-1.376548,1.320471,-0.190589,-0.816873,-1.272966,1.11806,1.21957,-1.898957,-2.596304,0.493522,1.019175,-1.486797,-1.172711,0.487966,-0.691545,1.334343,0.942933,0
1.298676,-1.166771,1.542767,0.942733,0.497099,1.667038,-0.114797,0.001393,0.479173,-1.883566,0.805144,-0.100518,-0.597997,3.359214,-0.747496,-0.851436,0.502315,-1.98235,-0.567388,-1.584949,0
1.279846,1.994087,0.129761,0.305729,0.195823,0.983392,1.987127,-0.147396,1.474988,2.132953,0.433382,-0.269287,0.000997,0.320907,0.78086,-0.414091,-0.323622,-0.207673,0.071699,0.669778,0
0.138597,0.351861,-1.536612,0.196734,-0.718741,-1.402836,0.942382,0.938272,-0.33254,0.617512,-1.869631,0.736576,-0.837872,-1.428898,0.16807,0.633959,-0.061781,0.177525,-0.958374,0.566348,0
0.483664,1.048505,-1.093406,-1.015468,0.361677,-1.992257,0.031824,-0.954964,-0.808667,1.019618,-0.330235,-1.027975,0.976647,-2.343338,0.236894,-0.757899,-1.618514,-1.791266,2.437386,-0.083482,0
-0.106468,0.355874,-0.433757,-0.631158,-0.393601,-0.452542,0.100115,0.280756,0.003685,1.801197,-2.278671,-0.436197,-0.667577,-0.280977,1.359913,0.441202,-0.993399,0.940112,0.813691,-0.300952,0
0.278259,0.502454,0.572558,2.886753,0.7652,-0.393556,0.456561,1.748487,0.926964,-0.422019,-0.448805,2.905291,0.986163,-1.061625,-0.14966,2.007048,-2.070778,0.125164,-0.273942,0.615465,1
1.679697,-0.634279,-1.176858,-0.371072,1.695392,0.33824,1.22105,-0.704544,1.308853,-1.250944,-2.240865,-0.333305,4.100384,-0.396695,1.551839,-0.222457,-3.071168,-1.025541,-1.272634,0.767918,0
0.598943,0.229472,-0.703238,-0.71417,0.020309,-0.821323,0.98724,-0.635819,2.639594,1.289741,-0.174825,-0.59559,-0.855215,0.640051,1.79635,-0.00585,-2.509739,1.359405,-0.283137,0.415236,0
