rsi_14,macd_signal,bb_position,volume_ratio,atr_pct,price_momentum_5d,ma_cross,overnight_gap,market_sentiment,sector_beta,earnings_proximity,spread_proxy,movement
39.28136,-0.47271,0.527,1.45233,1.75723,-2.03895,0.88042,-0.70389,-0.51704,0.88049,0.43114,0.07324,0
39.48005,0.07935,0.45249,0.97345,1.56626,0.16363,0.28419,0.50636,0.36149,1.3454,-0.62141,0.07399,2
48.529,-0.65044,0.66858,0.76509,1.1436,-1.94539,-0.49677,0.27056,-0.11454,0.92809,0.67531,0.05203,1
51.03349,0.04601,0.71564,1.19888,1.22719,-0.82848,0.51806,-0.16756,-0.49122,0.5608,0.12084,0.03861,2
81.90188,0.52533,0.60966,0.99309,1.0524,3.02962,1.00309,0.24005,0.27535,1.41329,0.51308,0.04219,2
55.98293,0.41927,0.65648,0.76716,2.22392,1.47376,0.43695,0.37914,0.79716,0.58858,0.55313,0.07076,1
64.66222,-0.91527,0.51692,1.54084,3.04426,1.56836,0.02901,-0.15682,0.06013,1.54235,-0.81863,0.08074,2
71.05897,-0.57056,0.59183,0.94247,1.64804,-0.31107,0.46982,-0.6695,0.24487,0.84682,0.23049,0.05164,1
56.8241,-0.5857,0.16814,2.48544,1.73483,0.68264,-0.8994,0.23558,-0.27338,0.65897,0.82501,0.04163,0
57.46022,0.49945,0.45231,0.63168,1.36914,1.18579,-0.36583,-0.68289,-0.35305,0.92462,0.74291,0.11308,2
57.88216,1.05429,0.22183,1.15006,2.12707,2.70226,-0.14589,0.04481,-0.19316,1.04672,0.3567,0.08648,2
48.93702,0.16394,0.69056,0.89579,1.62125,1.43205,0.61692,0.52728,-0.39871,0.73597,0.04177,0.07782,0
50.56437,-0.47451,0.40071,1.71766,1.39123,-1.82854,0.43746,0.0435,0.37243,1.94508,0.9891,0.0401,1
31.89659,0.45877,0.31832,0.43649,0.90045,-2.88523,-0.00558,0.38226,-0.67058,0.49968,-0.19328,0.13069,1
53.10624,-0.79837,0.75368,1.97244,1.89732,-1.66265,-0.2807,-0.19914,-0.07702,1.23891,0.82232,0.02814,1
59.79882,-0.32462,0.15858,0.81135,1.3619,-2.84147,-0.33675,-0.38486,-0.09896,1.23482,0.91078,0.08705,0
58.38182,-1.04171,0.71654,0.89234,1.48,-1.11969,-0.43136,-1.05929,-0.63372,1.63008,0.50924,0.1023,0
44.19745,0.13748,0.50503,1.11956,1.39491,-1.21113,-0.23579,0.10904,0.20362,0.72805,0.23132,0.03573,1
86.78598,0.02572,0.32283,2.28653,1.68604,0.74064,0.28918,-0.25259,-0.23998,0.89813,0.64687,0.02393,2
30.11786,1.01703,0.44872,0.81684,3.03867,2.61831,1.19394,0.6017,0.42195,1.06374,0.68659,0.07052,1
39.80193,0.0767,0.1837,1.20293,2.10617,3.1324,-0.56461,0.23612,-0.21245,0.40642,0.52433,0.05153,2
25.99656,-0.60023,0.25578,0.81729,1.24191,0.01558,-0.19326,0.14907,-0.34504,0.48225,0.89418,0.08741,0
64.60243,-0.54426,0.17018,2.05554,1.97803,2.72984,0.08478,0.39072,0.67407,1.166,-0.1157,0.03924,2
23.7066,0.00974,0.23922,0.99659,1.60707,-0.5664,-0.25207,-0.74172,0.46223,0.78665,-0.35943,0.0368,2
49.94251,0.85729,0.84022,0.46347,1.93497,-0.7612,0.18054,0.3721,0.64751,0.76452,0.84722,0.1197,2
53.78493,-0.16224,0.34277,2.5291,1.37216,1.26323,0.03811,-0.41997,0.42364,1.13654,0.75978,0.04864,2
31.79245,0.64249,0.20321,1.99116,2.26635,-2.18903,0.39402,0.64113,0.2715,1.102,0.21795,0.07453,2
50.30372,-0.92965,0.60605,1.4029,1.22221,0.05319,0.00347,0.01863,-0.21231,0.81455,-0.48712,0.05026,1
75.04951,0.49536,0.28893,1.70868,1.61167,0.0155,0.37722,-0.29958,0.4768,1.81545,-0.16805,0.04461,2
45.61435,-1.05467,0.85804,1.69084,1.42975,-1.84152,-1.1188,-0.42002,-0.00338,0.51404,-0.08037,0.06298,0
26.28447,-0.28213,0.85509,1.0111,1.81862,-0.88668,-0.54462,-0.27269,-0.08141,0.4564,0.15155,0.05359,0
49.84708,-0.71351,0.72337,2.07346,0.98189,-0.14579,-0.25907,-0.60438,-0.24379,0.34509,-0.19194,0.03821,1
20.83152,1.37374,0.77628,1.2598,1.50169,1.83481,-0.01244,-0.67268,-0.52903,2.11482,0.10511,0.0622,2
58.3008,0.06536,0.36654,0.56659,1.15733,-1.94009,-0.74699,0.83947,-0.04653,0.41567,-0.32871,0.09461,1
56.3927,-0.13395,0.761,1.0456,1.82017,0.27228,-0.06721,0.37368,0.23071,0.60247,-0.64953,0.0815,1
32.15644,0.89901,0.39787,2.60019,1.93716,-0.60918,1.03347,-0.35468,0.09752,0.42739,0.42959,0.04555,2
62.72788,0.03483,0.3594,1.27951,1.31169,0.86289,0.2128,-0.48076,-0.16886,0.23612,-0.45945,0.05182,2
15.4329,0.29958,0.47671,1.05816,1.08766,-0.90092,-0.45142,0.52373,0.52926,0.83067,0.43439,0.08218,0
80.66779,-0.68869,0.86765,1.34716,2.001,1.53234,-0.26053,0.2433,-0.05251,0.71007,0.43947,0.0366,0
12.59275,-0.80957,0.15009,1.56211,1.32239,-0.90435,-0.89257,-0.06403,0.84239,1.20936,-0.91765,0.05854,0
54.91291,-0.19629,0.55766,1.0358,2.90989,-0.40599,0.01459,-0.46401,0.97816,0.39632,0.79396,0.06056,0
64.5138,-0.27492,0.26276,1.37237,1.77383,-0.77947,-0.05664,-0.34921,0.79621,1.02316,0.50182,0.06981,2
80.52756,-1.47433,0.84786,0.60043,2.39672,-0.49472,-1.02615,0.47317,0.05438,0.83017,0.20341,0.13527,1
67.51448,-0.48792,0.53531,1.17639,1.26806,-1.50601,-0.23639,-0.26228,-0.74412,0.57534,0.84244,0.04757,1
53.84481,0.6702,0.75524,1.25139,3.93984,3.88526,0.3484,0.60832,0.6215,1.13771,-0.2036,0.09768,2
14.44747,0.6509,0.32429,2.53409,1.52144,1.08754,0.10997,0.64904,0.22888,1.04264,0.40506,0.02151,2
50.89698,-0.9604,0.60055,0.76365,1.88087,-0.30548,0.1735,-0.55199,-1.0,0.3736,-0.56675,0.07235,0
41.18825,-0.22603,0.65632,1.23742,0.97327,-3.42709,0.34365,-0.00829,-0.41093,1.10194,-0.74432,0.08217,0
28.36117,1.21534,0.5141,0.80337,1.19913,1.76139,0.3731,-0.01215,0.13631,1.65428,-0.35149,0.04639,1
45.23663,-0.5542,0.67503,0.775,0.84365,-0.14534,0.04006,0.22343,-0.19712,0.48351,-0.56471,0.06674,1
47.2534,0.83435,0.36914,0.64327,1.97635,-3.14349,-0.59928,-0.34156,0.36261,1.04995,-0.78101,0.06526,1
20.43278,-0.32981,0.30256,1.04983,1.88331,1.2942,-0.26045,0.238,-0.14386,1.10556,-0.37539,0.06968,2
38.85216,0.0789,0.70031,1.20682,0.88744,0.30314,0.0484,-0.13837,0.27599,1.56087,0.49598,0.05875,1
66.94796,0.2309,0.5535,1.69126,1.58071,0.50994,0.3609,-0.55274,-0.1053,0.57204,0.48699,0.05447,0
67.49725,0.13768,0.40621,0.78862,2.90516,0.60313,-0.02723,-0.16536,-0.27366,0.82321,-0.44315,0.1095,2
71.70298,0.82656,0.71532,0.64779,1.15013,3.60694,0.7675,-0.78735,-0.03794,0.6158,-0.41348,0.11445,1
60.67551,-0.96126,0.50499,0.95014,1.02298,-0.23778,-0.11912,0.04429,0.30986,0.57789,0.42552,0.07201,1
41.48331,0.43169,0.4753,1.0483,2.0467,3.66167,-0.24329,0.10627,-0.2431,0.81579,0.42489,0.07615,2
82.87862,0.32706,0.0572,1.95171,0.78872,2.01609,0.36188,1.01718,0.81415,1.08372,-0.95539,0.0371,2
68.43342,1.00536,0.11255,3.98404,1.29195,0.94975,0.67825,-0.09621,-0.23488,1.81964,0.90299,0.03378,1
58.43791,-0.28611,0.43367,1.12295,0.74645,0.6734,0.35482,-0.37341,-0.97927,0.67419,-0.83632,0.08863,1
59.24912,0.85939,0.48056,1.84181,0.59771,-0.28516,0.24549,1.25499,-0.24492,1.12325,0.62372,0.01954,1
67.9909,0.31072,0.81494,2.92032,0.89061,1.37526,-0.0863,-0.64958,0.12095,0.49231,-0.53376,0.0199,1
29.64526,1.18542,0.11966,0.62392,2.32102,1.75737,0.10798,-0.4376,-0.17578,0.76844,0.02087,0.1145,2
44.64885,-0.47113,0.59882,1.86411,1.01333,0.24871,-0.49973,0.08885,-0.26698,1.08676,0.65753,0.02259,2
54.15224,0.11818,0.73561,0.97845,1.63817,0.03452,-0.70947,-0.21943,-0.00249,0.60792,-0.90808,0.06186,1
43.96688,0.19229,0.33874,1.24475,0.98003,1.31792,0.51841,-0.82685,0.02563,1.084,-0.05034,0.04469,1
6.83072,0.24979,0.39492,0.67235,1.40914,-0.21373,-0.22423,0.05557,0.17308,1.06245,0.60445,0.09538,2
42.92591,0.56753,0.03137,0.8199,1.19789,1.01185,0.03787,-0.2438,0.25887,1.20023,-0.30186,0.08709,2
39.81411,0.11405,0.62969,1.01783,1.27576,1.32077,0.14353,0.74317,0.41812,0.62168,-0.40178,0.05766,1
53.8726,-0.53213,0.61999,1.35016,0.86856,2.44748,-0.78108,-0.20178,0.22377,0.49718,0.01599,0.01568,1
59.12258,-0.54902,0.5596,1.02055,1.27499,-0.67521,-0.1664,1.3444,-0.0576,0.66193,0.85529,0.06484,0
51.77314,0.80619,0.30671,0.6399,1.39688,2.72212,0.35583,1.29202,0.02594,1.29449,-0.04131,0.09545,2
44.39788,0.0415,0.90864,1.60983,1.36615,-2.53608,-0.23436,0.23535,-0.47175,1.1082,0.17416,0.0323,0
81.65886,-1.13053,0.60736,1.774,1.58533,-0.14037,-0.62044,0.17018,0.39749,1.18333,0.98926,0.03631,0
61.84408,-0.77822,0.39251,0.83328,1.35316,1.82342,-0.52586,0.06065,0.46538,0.97945,-0.96712,0.06824,1
70.79652,-0.10992,0.14415,1.48836,0.75893,2.51532,0.40909,0.20914,0.16771,1.04226,0.1067,0.02374,1
50.76081,0.18594,0.44439,2.20505,0.90487,-0.0729,0.35853,0.12186,-0.03039,0.71683,-0.8613,0.03615,2
57.32145,-0.42193,0.46511,0.47128,2.14726,-3.85668,0.00583,-0.75249,-0.92812,0.62136,0.37074,0.13648,0
49.10113,-0.1367,0.73045,1.16808,1.47663,1.70468,0.82853,0.63966,0.63979,0.80932,-0.86803,0.05701,2
83.59999,1.6427,0.33369,0.94076,1.57168,3.68789,-0.17521,0.75425,-0.01167,1.22622,0.77553,0.03721,2
48.28657,-1.00397,0.72447,0.9085,1.19652,-1.17052,-0.55466,0.55959,0.12321,0.80449,-0.39499,0.0773,1
72.13155,0.75582,0.36727,0.84516,0.82692,1.31057,0.06046,0.11654,0.13988,1.23202,-0.25276,0.06212,1
33.43015,0.12534,0.42734,0.88237,2.17801,-3.47446,-0.17058,0.32184,0.46303,1.22109,-0.85385,0.03799,1
71.6849,-0.80108,0.39466,0.71173,2.77662,0.80159,-0.79566,0.09342,-0.69025,0.53984,-0.21653,0.11892,0
66.45778,0.1552,0.39481,1.15059,1.09401,0.98713,-0.33596,0.58728,0.51777,1.25934,-0.68205,0.07103,1
53.50307,0.41058,0.17636,0.75018,0.85516,-1.07117,0.84809,-0.25248,0.96722,1.24541,0.04147,0.07431,1
32.42701,1.46491,0.17838,2.09628,1.21503,1.61995,0.5662,-0.78693,-0.29301,1.46333,0.4497,0.04747,2
73.27545,0.19148,0.66037,1.43708,1.48944,-0.47047,0.45539,0.54787,0.41612,0.6231,0.48712,0.09291,2
44.66994,-0.0312,0.38488,1.65859,1.54907,-2.03231,-0.61326,-0.46421,0.16262,1.27536,0.6112,0.05179,0
40.09336,-0.48655,0.49635,0.51911,1.39756,-1.64458,0.22462,0.17556,-1.0,0.61731,0.01797,0.13108,0
60.90674,0.24394,0.61489,1.91395,1.17467,2.38675,0.64467,0.30116,0.49511,1.97674,0.13725,0.05453,2
26.67117,0.44335,0.0984,1.37077,1.91584,-0.84248,0.2613,0.1633,0.01462,1.72674,-0.29305,0.06985,2
53.77978,-0.13428,0.66303,1.54558,3.06462,2.5354,0.4133,0.24504,0.34652,1.48789,0.93325,0.05733,0
68.91109,0.19681,0.63611,2.04693,2.30826,-1.41221,-0.43598,0.58967,-0.00809,0.48199,-0.95918,0.01,0
42.8943,-0.4478,0.46006,0.68357,2.85313,0.1838,0.12612,-0.74664,-0.01053,1.63234,0.40353,0.06064,1
60.89042,-0.40976,0.26897,0.93794,1.15451,-3.65822,-0.34128,-0.08054,0.38899,0.50965,0.52773,0.07469,0
68.9717,-0.87839,0.54974,1.2314,1.53503,-1.59891,-0.50191,-0.83857,-0.59154,0.82102,0.08542,0.07741,0
42.41471,0.4975,0.56401,0.85548,0.73359,-0.5545,-0.15728,-0.12221,-0.29647,0.73259,-0.50096,0.08441,1
22.60127,0.41189,0.20987,1.5007,0.93048,1.85398,0.55575,-0.09955,0.42568,0.913,0.73487,0.06069,2
71.9959,0.09618,0.29581,0.91424,1.26398,-1.98771,-0.19207,-0.18892,0.52692,1.18876,-0.63466,0.06594,1
72.39512,-0.06517,0.65762,0.84619,1.17966,1.89328,-0.21357,-0.3018,0.13617,0.69828,0.92142,0.08742,2
50.22157,-0.01361,0.45226,1.46403,0.47866,0.29855,0.11848,-0.08547,-0.36072,1.10716,0.52629,0.03723,1
48.90101,0.93981,0.80543,0.8094,0.77763,-0.75954,-0.08218,-0.4045,-0.12151,0.32066,-0.76055,0.05177,1
65.70694,0.36428,0.88924,1.47497,1.36661,1.17856,-0.02933,-0.20214,0.23619,0.30009,0.0667,0.05917,0
65.36116,0.74583,0.70036,1.03116,1.38479,-0.27677,0.05806,-0.05874,-0.53487,0.65627,-0.90962,0.02857,1
55.05049,-0.28041,0.40067,0.80709,1.53644,1.12999,0.15573,0.53769,0.02794,1.47533,0.69598,0.08071,2
71.09651,-1.15313,0.84689,0.63161,1.55383,0.17138,-1.1622,-0.01522,0.34323,0.6072,-0.6853,0.13831,0
63.84444,-0.34899,0.55899,1.29143,1.09377,0.10488,-0.0452,-0.44796,-0.38836,0.49538,-0.56901,0.02687,1
69.56405,-0.65231,0.29774,1.26722,0.93892,0.24312,-0.27856,0.2356,0.13184,1.72614,-0.98659,0.01,1
31.33,0.0589,0.60661,1.38588,1.45963,-1.18165,0.30484,0.3221,-0.56603,0.81488,0.41464,0.04322,1
62.19938,-0.35654,0.67062,1.67514,1.04136,-3.26141,-0.21396,-0.52887,0.42677,0.96436,-0.8506,0.05421,1
42.49202,0.76697,0.62467,0.59983,1.6907,0.34021,-0.03671,-0.09152,0.12581,0.98428,0.81463,0.12808,2
66.83401,-0.36788,0.51011,0.80349,1.06085,1.5871,0.15825,0.24097,0.29077,0.58256,-0.6316,0.05384,1
25.36621,0.5346,0.62887,0.90627,1.15972,-0.47765,0.48951,0.1431,0.17218,0.9896,-0.44579,0.09758,2
29.87784,-0.33446,0.21943,2.42163,0.84089,-1.98321,-0.82218,0.40523,-0.19237,0.76741,-0.1113,0.03263,0
60.18312,0.74864,0.33664,0.99591,2.45086,1.99493,0.0631,0.03706,-0.5594,0.89856,-0.74069,0.08482,2
50.21907,-0.18353,0.44371,1.55933,1.67335,-0.35856,0.08086,-0.17766,-0.4645,0.53236,-0.24002,0.07236,1
95.53352,1.38089,0.60267,1.61222,0.93758,3.16311,0.12061,0.0645,-0.43197,0.73266,0.22483,0.02401,2
42.65751,-0.94923,0.34869,1.56108,2.44568,-3.90206,-0.20146,-0.60175,0.56222,0.85813,0.51411,0.05769,1
64.33451,-1.25953,0.67968,1.02294,1.33308,2.54629,-0.93055,0.42954,0.64343,0.81577,0.22221,0.05102,0
16.4312,0.03949,0.30282,2.49765,1.32836,1.3982,0.10744,-0.81631,0.8226,1.11807,0.25179,0.02657,2
30.18157,-0.36915,0.80467,0.97084,0.93567,0.63546,-0.42744,-1.28763,-0.83984,0.77887,0.80645,0.0845,0
36.38156,-0.33603,0.55344,0.78462,1.81273,2.98068,-1.01535,-0.8966,0.76623,1.51424,-0.54893,0.09465,2
43.06974,-1.25203,0.08004,1.79926,0.86803,1.27616,-0.73696,0.39328,0.75625,0.42836,-0.27524,0.01414,1
35.67685,-0.72727,0.64141,0.78192,1.48501,-5.23417,-0.11665,0.38176,0.60938,0.54967,0.04692,0.08039,1
43.99193,0.2557,0.43417,0.92935,1.02675,-0.55755,-0.43048,0.60241,0.0277,0.47732,-0.37612,0.03726,1
38.47386,-0.26401,0.51498,0.83984,1.33803,2.44125,-0.37952,0.75279,-0.39842,0.68189,0.64124,0.06749,1
55.10381,-0.03336,0.5803,1.15598,1.43029,-2.16412,0.38295,-0.41644,-0.39474,0.86637,-0.97039,0.07225,1
42.65293,-0.05869,0.38659,0.70824,1.11657,-1.30512,0.59262,0.52894,-0.63455,0.4793,-0.38807,0.0645,0
33.8995,0.534,0.87595,1.11992,1.39159,0.6001,-0.46526,0.50029,0.04729,0.99668,0.52139,0.08339,0
31.46977,1.17526,0.38157,1.48096,0.89213,0.05402,0.39247,0.73741,0.31411,1.15731,-0.37081,0.02655,2
32.07351,0.72183,0.30648,0.78982,1.60425,0.82673,0.15257,1.15905,0.12294,1.1626,0.4325,0.08431,2
56.70491,-0.10195,0.9312,0.62021,2.64894,-2.06488,-0.13247,-0.479,-0.26933,0.96194,0.9733,0.13179,0
24.26734,-0.06483,0.86985,1.12078,1.52405,-1.91198,-0.72064,-0.06897,-0.68542,1.31005,-0.49626,0.07297,1
40.07929,-0.46555,0.30143,1.32056,1.03407,-0.39476,-0.41907,0.69475,0.82081,0.95996,-0.57677,0.0274,2
42.45781,-0.11815,0.331,0.71728,1.89045,-2.14339,-0.5843,-0.48344,0.08692,1.25111,-0.17796,0.09223,1
39.25834,-0.88719,0.37364,0.73458,1.85338,1.12824,-0.21871,-0.95291,0.08204,0.39848,-0.41745,0.10644,2
50.53477,1.09496,0.54174,0.62932,2.23601,2.00752,-0.63978,-0.18654,0.24827,2.07734,-0.60086,0.13166,2
65.5695,-0.73957,0.82493,0.78814,1.22649,-3.53591,0.16539,-0.259,0.47846,0.68024,0.35526,0.07186,1
38.70608,-0.05108,0.17036,0.65277,2.17733,1.1961,1.03757,0.42571,-0.49648,1.24351,0.76658,0.10575,2
30.99003,-0.22846,0.33146,1.02233,1.04605,-0.17283,-0.04409,-0.47483,-0.13776,0.58404,0.05226,0.09085,1
38.49621,0.69419,0.42021,1.98524,1.95831,1.36919,0.63728,0.71947,0.3224,0.58127,0.78739,0.03867,2
52.92115,-1.17972,0.28839,2.0027,0.77684,-1.6848,0.25696,0.45625,-0.46417,0.75825,0.63923,0.01761,0
75.01727,1.00507,0.57637,1.06224,1.21204,2.47612,0.07439,-0.52916,-0.83789,0.32294,-0.91746,0.08361,1
34.57138,-0.22301,0.45391,0.6293,1.27898,-0.10169,0.93198,0.17635,-0.08272,0.6391,-0.64006,0.07785,1
30.86215,-0.17463,0.2492,2.21994,0.60653,-1.35017,0.31171,-0.05935,-0.52943,1.24784,0.83097,0.02854,1
51.44683,0.26194,0.36924,0.61357,1.42049,-0.18203,-0.15766,-0.04075,0.41339,0.78718,-0.49092,0.126,1
25.83159,-0.28598,0.56627,1.88972,0.6116,-0.02483,-1.21584,-0.07975,-0.60905,0.63496,0.82545,0.03583,0
39.78012,0.01973,0.39557,1.27413,1.1643,-1.63715,-0.29759,0.37334,-0.01286,0.68496,0.87779,0.07365,1
39.14229,0.01259,0.47036,0.72195,1.26464,0.23343,-0.01691,0.68774,-0.25051,1.392,0.32924,0.06807,2
18.70613,0.49867,0.67035,1.12585,1.43816,0.12477,-0.23498,-0.79316,0.23368,0.30215,0.42166,0.07717,2
41.55494,0.01324,0.04677,1.05197,1.57838,-0.01208,-0.36824,0.53503,0.39127,1.24397,-0.82582,0.0631,0
69.45283,0.43307,0.05677,0.874,2.20494,-1.57114,0.39663,0.19241,0.36059,1.21834,-0.05701,0.06265,1
24.04318,0.29508,0.28104,0.94188,2.69089,1.50217,0.75935,-0.04418,0.79087,0.73069,-0.66869,0.05906,2
61.25486,-1.55048,0.38974,0.56646,1.23605,-0.56867,-0.66876,0.08899,0.0864,0.66623,-0.07541,0.11427,1
42.53925,-1.00582,0.72553,1.31626,1.55301,-2.76861,-0.92225,0.34349,0.32092,0.64497,0.7149,0.06575,0
35.43694,0.43302,0.18103,0.65958,2.9103,-1.44752,0.94808,-0.22551,0.58749,1.08445,0.36698,0.07655,2
78.96912,0.55355,0.78321,1.06062,0.9393,1.19593,0.54707,-0.20403,0.30747,0.52107,0.51922,0.05882,2
57.393,-1.01647,0.17768,0.59307,1.74255,-1.27034,-0.56394,-0.15491,-0.36396,1.21017,-0.15842,0.08075,1
30.96068,-0.94242,0.36361,0.81267,2.12728,-1.68191,-0.87473,0.82641,-0.17859,0.60142,0.48743,0.08162,0
34.59997,-0.43387,0.53379,0.67609,1.25131,-0.54655,-0.13235,0.29681,-0.0687,1.30168,-0.51451,0.11977,2
60.73178,-0.25179,0.4041,0.74643,1.26899,-1.75734,0.29907,0.11674,-0.23182,1.23994,-0.38778,0.05145,1
40.14468,-0.9106,0.45542,0.47072,1.70719,-0.75914,-0.47782,-0.30291,-0.38627,1.50001,-0.47536,0.15908,0
57.68643,-0.5251,0.70443,0.40885,2.24984,-2.06691,0.11928,0.15526,-0.31616,1.64503,0.69043,0.16964,0
57.02085,-0.30439,0.68345,1.99639,1.40932,-2.75739,-0.3201,-0.6861,0.05571,1.55161,-0.09235,0.03153,0
42.75773,-0.10506,0.56732,1.13647,1.33662,1.92711,-0.77837,0.78675,1.0,0.65974,0.67077,0.0691,2
76.64054,0.57081,0.74859,1.32001,1.23296,2.77991,0.7308,0.53408,0.70432,0.78267,-0.48247,0.07019,2
46.57826,0.8225,0.2208,0.81195,2.50548,1.42375,0.54704,0.65804,0.93407,0.75528,-0.02627,0.09524,2
35.32337,-0.86833,0.73165,1.36402,1.00142,0.72604,-0.43083,0.53553,-0.04425,0.4461,0.37396,0.01906,1
66.95877,-1.0553,0.42996,0.94547,1.6734,2.33318,-0.52418,-0.92333,0.48366,1.10151,-0.54045,0.07429,0
44.38629,0.22,0.88719,0.7196,1.35426,-0.62922,-0.05029,0.94271,0.8704,1.45818,0.99488,0.06026,1
65.51441,-0.03753,0.49768,0.81866,1.03093,3.35496,0.20923,0.63174,-0.6727,0.87908,-0.18855,0.09112,1
29.52719,0.17417,0.52838,1.4261,2.14135,0.64975,-0.8908,-0.12835,-0.21042,0.92222,-0.7053,0.08821,0
33.33767,0.24159,0.26114,0.84,0.90133,-0.93601,0.01678,0.41237,-0.25839,1.45158,0.73789,0.08203,2
76.78121,-0.2151,0.7124,0.64441,2.02429,1.09944,-1.05423,0.17778,-0.15346,0.66015,0.63058,0.08645,1
66.84629,-0.04645,0.44856,0.92207,1.89244,0.33247,-0.22731,-0.12335,-0.29856,1.17453,0.16787,0.09961,0
41.14205,0.95735,0.61058,2.86366,2.48714,2.97052,0.28508,0.07458,0.79241,1.86822,0.0572,0.02867,2
17.656,0.36093,0.46203,0.764,2.11799,0.9827,-0.45455,0.19486,-0.05264,1.24347,-0.51673,0.12793,2
45.17215,0.45895,0.95742,1.03714,2.04815,-1.6282,-0.13895,0.23108,0.01334,1.41351,-0.58024,0.09409,0
58.72656,0.10887,0.35106,0.8055,1.07385,-1.69131,-0.3949,-0.45994,0.59858,0.98873,-0.36226,0.07645,1
78.84978,1.03843,0.31882,1.12076,1.00053,-0.30979,1.11295,0.31694,-0.71695,1.71126,0.00584,0.02319,1
75.21934,-0.11989,0.73556,0.82044,0.84441,1.12647,0.29553,-0.31346,-0.20614,0.58412,0.47782,0.08089,1
51.28837,-0.95205,0.70301,0.98823,2.45829,-2.64013,-0.39272,0.05529,-0.18595,0.45915,-0.84382,0.07952,1
49.62636,-0.67344,0.79867,1.06758,1.54912,0.13266,-1.08031,1.37734,0.71526,1.25377,0.89358,0.06511,0
42.22262,0.42687,0.89586,1.70112,2.69047,-2.08838,-0.68055,-0.40556,-0.41988,0.67855,0.1566,0.0194,0
75.88164,1.23548,0.28671,0.91563,2.06727,1.18207,0.40547,0.03502,-0.26095,0.96073,-0.81334,0.08864,2
75.51745,0.31098,0.48356,2.81665,2.18172,1.22206,0.20907,0.94314,0.92898,1.43546,0.41381,0.02575,2
29.77236,0.20083,0.24188,1.36811,1.12275,4.64652,0.0715,0.08962,-0.26969,1.09715,-0.12353,0.03415,1
38.6209,-0.36265,0.55669,1.44249,2.33845,2.1183,0.18566,0.63539,0.03292,1.99091,0.70636,0.04089,1
36.77977,-0.4272,0.59446,0.9873,1.42061,-5.54772,-0.2197,-0.12472,1.0,1.43172,-0.98485,0.08562,0
51.14235,0.00666,0.34929,0.65735,1.65816,1.70945,0.67393,0.31301,0.1948,0.93812,-0.13264,0.12236,2
64.40204,-0.44266,0.40202,1.15856,1.35661,1.11483,-0.90245,0.1982,-0.2651,0.61181,-0.39725,0.06299,1
19.86519,1.28016,0.64044,2.50773,0.92125,-1.39027,0.67446,0.02897,1.0,0.81013,0.29524,0.04113,2
74.42997,0.08897,0.29058,0.54971,1.05365,1.97514,0.19845,0.38614,0.14363,0.80136,0.52696,0.11209,2
30.68507,-0.17229,0.66139,0.4262,1.42663,-1.27365,-0.3644,0.17813,-0.13552,0.78861,-0.16416,0.16186,0
19.21667,0.35011,0.56025,0.72461,1.50069,-0.39995,0.23033,0.02278,0.32337,0.9796,0.97893,0.06747,1
30.92651,-0.79526,0.60195,1.17599,1.35491,-3.86541,0.31059,0.47957,-0.16662,1.70379,-0.09228,0.05696,0
34.43579,0.66486,0.69607,0.96433,0.9522,-1.58808,0.1517,-0.17793,-0.0991,0.59371,-0.50732,0.07462,1
77.47962,-0.31344,0.39525,0.67111,0.69875,0.18227,-0.4812,-0.10543,-0.42895,0.597,-0.42664,0.07054,1
25.52499,0.31985,0.52878,1.34161,1.41141,-3.12812,-0.68455,-0.25916,0.2899,0.48797,-0.01271,0.02057,1
100.0,-0.77584,0.86418,1.72986,1.82279,1.06326,0.08065,0.08675,0.08965,0.74059,-0.97908,0.05346,0
51.33999,0.50711,0.62476,0.78156,0.73591,-0.0662,0.29904,-0.19273,-0.7599,0.76177,-0.1183,0.02749,1
54.12175,-0.2467,0.64851,0.74311,1.17483,-1.83778,-0.21036,-0.07803,0.27374,0.69102,0.40904,0.07921,1
45.66361,-0.33591,0.71701,0.7345,0.8511,-1.03116,0.03064,-0.32807,0.13263,1.36399,0.97234,0.09531,1
38.00767,0.75172,0.6498,1.91592,1.66111,-1.11775,0.41239,-0.03067,0.02149,0.84329,-0.42375,0.03537,1
71.80878,-0.2675,0.62712,0.98923,1.00532,0.93255,0.35165,0.47195,-0.3409,0.94045,-0.60489,0.04157,0
52.83618,-0.38104,0.3932,0.56647,1.0367,1.72118,-0.12725,0.67928,-0.23385,1.6616,-0.37719,0.14348,2
22.86182,-0.04745,0.54803,1.02569,2.25021,1.37978,-0.50938,-0.07597,0.17322,0.97091,-0.31604,0.0675,2
27.89384,-0.3618,0.43644,0.67276,1.51779,0.10239,0.51426,0.62254,0.47107,0.65783,-0.08077,0.10517,2
50.47659,0.20368,0.21441,1.33326,2.36258,3.42012,0.0168,0.24722,0.10851,1.31115,-0.6471,0.01,2
28.94564,-0.17037,0.68673,0.55664,3.11624,-0.45515,-0.4748,-0.26977,-0.92663,0.63701,0.82901,0.12993,0
44.13601,0.19332,0.7478,0.71424,0.87342,-0.13847,1.25877,0.28786,0.7348,0.68098,0.18914,0.09011,2
54.52655,0.55276,0.39313,0.99203,1.25491,-1.51555,-0.27361,0.2653,-0.62415,2.00749,0.1143,0.06016,1
