log_sfr,log_stellar_mass,u_r_colour,dn4000,log_ssfr,h_alpha_ew,log_halpha_lum,velocity_dispersion
0.3192,11.23239,2.29804,1.26408,-10.91318,34.68451,41.62476,56.51465
0.70673,10.93346,1.32915,1.24129,-10.22674,10.61133,41.73965,82.87695
0.56665,11.00436,1.28333,1.13935,-10.43771,10.56114,41.61548,71.85161
0.19115,10.82132,1.87647,1.21212,-10.63017,9.43467,41.35626,59.72085
-1.04021,11.05899,2.85254,1.57608,-12.09919,4.76057,39.84217,80.0
0.13372,10.98727,1.49465,1.06335,-10.85355,16.5464,41.23166,67.62717
-1.77948,11.09281,2.97305,1.77363,-12.87229,1.92628,39.36052,87.30529
2.67848,11.14189,1.07621,0.85,-8.46341,77.13717,43.49319,179.88153
0.35741,11.05316,1.93584,1.23568,-10.69575,69.1321,41.2645,57.75978
-0.70099,10.2106,1.23156,1.12051,-10.91159,5.91998,39.98049,81.29884
1.17838,9.90649,1.42351,0.92984,-8.72812,31.78787,42.41704,58.9964
-1.06018,10.12778,1.86056,1.31278,-11.18797,18.79366,40.0669,84.01886
-1.29309,11.31319,1.98828,1.44431,-12.60628,3.42968,39.59994,131.94614
-2.77695,11.60324,2.38973,1.68429,-14.0,-5.11421,38.62309,83.72061
0.40759,10.7287,2.2218,1.44146,-10.32112,22.93525,41.65297,39.98834
0.38731,9.58441,1.20996,0.85,-9.1971,23.665,41.75541,162.82686
-0.13467,9.97903,1.0476,1.14924,-10.1137,18.40198,40.98108,41.65643
-0.64699,11.32977,2.66502,1.70694,-11.97676,0.71542,39.93569,93.69341
-2.16661,11.67615,2.67679,1.52226,-13.84276,5.85462,39.3292,105.54639
0.20991,9.1022,1.0131,0.88915,-8.89229,69.73234,41.67157,55.73148
3.5,10.94844,1.02772,1.0093,-7.5,10.55643,44.5,100.06394
-2.14048,10.50001,2.57275,1.81251,-12.64049,1.07044,39.00242,91.45594
-1.22984,11.29643,2.92375,1.784,-12.52627,8.0646,39.8377,106.81459
-1.68776,8.87712,1.69621,1.13398,-10.56488,44.25091,39.15458,39.41727
0.4997,9.10555,1.14747,1.11467,-8.60585,43.73537,41.99842,75.45806
-1.31008,11.08643,2.84176,1.77172,-12.39651,-0.21893,39.81049,80.0
0.0,9.0724,1.51782,1.08384,-9.49172,38.72412,40.67816,92.59248
1.11638,11.60467,1.94733,1.40266,-10.48829,13.16152,42.23856,51.40855
-2.06547,12.39187,2.67868,1.69651,-14.0,4.86572,39.11602,88.37338
0.29145,10.59965,1.78505,1.32008,-10.3082,15.282,41.06734,55.39135
0.62407,10.82471,1.29858,0.97741,-10.20064,21.25642,41.61003,50.03969
-2.53933,10.81443,2.72068,1.72639,-13.35375,0.06035,38.49098,80.0
0.80458,11.59063,2.44566,1.33788,-10.78604,17.86712,41.85095,93.35354
-1.54285,10.28202,2.93559,2.07297,-11.82487,-0.64596,38.87516,99.83354
-1.79101,10.84292,3.01114,1.63526,-12.63392,-0.05305,39.69272,138.10977
1.29941,10.256,0.91753,0.85,-8.95659,46.23192,42.42183,41.21761
-1.23032,9.54864,1.77047,1.0651,-10.77897,20.9539,39.82471,20.0
-0.95984,9.56129,2.50482,1.66805,-10.52113,-3.19293,39.98894,80.0
-0.78588,9.6225,1.6664,1.04254,-10.40838,3.20914,40.59837,33.76174
-0.94584,10.01298,2.05703,1.55245,-10.95882,15.65879,40.08033,50.59203
-1.77764,10.60301,2.50627,1.63463,-12.38065,1.428,39.20688,99.67034
-1.5996,11.07849,3.05499,1.85945,-12.67809,1.65987,38.87776,80.0
0.0,9.36328,0.66646,0.85,-9.665,67.53972,40.71075,135.08479
-1.33471,10.13765,2.9091,1.67994,-11.47236,-1.07338,39.54034,106.41486
-1.13218,10.97392,2.44339,1.55222,-12.10611,-0.97384,39.30061,145.5844
0.49905,11.14798,1.5716,1.29195,-10.64893,22.49379,41.44864,72.93123
1.20777,9.54137,1.07583,1.02246,-8.3336,22.85318,42.21324,125.59681
-1.32039,9.3185,1.20941,1.0986,-10.63889,24.70134,40.05673,58.80677
-0.87857,9.43186,2.09953,1.38968,-10.31043,28.35161,40.03869,49.6165
-1.43362,11.89292,3.12686,1.77489,-13.32654,0.76429,39.89059,123.48327
0.48575,9.27978,1.19617,0.88682,-8.79403,67.05777,41.44565,165.182
-0.09113,10.35821,1.52231,1.12614,-10.44934,15.36145,40.39535,50.54742
-2.63858,10.64364,2.3419,1.57663,-13.28223,3.26406,38.55885,115.84861
0.66361,9.89331,1.42363,1.029,-9.2297,70.19931,42.09608,91.43182
-0.37958,9.65505,1.48257,1.18773,-10.03462,10.45014,40.76331,71.33064
2.20529,10.22269,0.99123,0.96746,-8.0174,39.75912,42.69,192.26397
0.8673,11.39122,1.60863,0.9687,-10.52392,7.65205,42.25647,87.8797
-2.5337,11.77116,2.38097,1.50817,-14.0,2.34611,38.41196,109.58778
-0.74749,10.40786,2.28607,1.35131,-11.15534,5.07918,40.23288,101.82942
-1.49011,10.29726,2.73781,1.84844,-11.78738,1.33493,39.61948,97.72243
-2.16796,10.63606,2.51266,1.58944,-12.80402,6.30947,38.88442,94.52347
-2.17207,11.9579,2.11071,1.51354,-14.0,-0.85816,38.7,149.77541
-2.48777,10.48295,3.05134,1.8377,-12.97071,4.76582,38.45726,80.0
-0.26248,10.28721,1.54174,0.96551,-10.54969,15.73042,40.87628,68.92701
-0.64698,10.56322,2.70894,1.8658,-11.2102,4.3757,40.3536,98.0103
-1.876,10.98135,2.69052,1.68091,-12.85735,-0.17332,39.5312,117.04629
-3.17397,10.19466,2.60669,1.78524,-13.36863,-3.02089,37.60683,115.90067
-1.02538,9.14952,1.43243,1.05164,-10.1749,13.60797,40.00316,21.66076
0.52668,9.38382,0.98239,0.99529,-8.85714,83.1338,41.87717,45.96802
-0.97688,9.79227,2.13864,1.3207,-10.76915,12.68961,39.89854,57.5877
0.0,8.99901,0.75531,0.85,-9.02492,31.80086,41.38468,70.48595
-1.86413,11.1517,2.9603,1.66209,-13.01583,2.65788,39.19361,99.3945
1.29731,10.38851,1.10341,1.01884,-9.09121,117.78925,42.82126,119.08981
-0.98959,10.69772,2.7045,1.65681,-11.68732,0.61055,39.80515,82.98325
-0.61299,10.27754,1.14899,0.95256,-10.89053,18.26109,40.27662,86.57761
0.15303,10.8649,1.68706,1.22745,-10.71187,22.97059,41.62906,55.59435
-0.08229,10.98572,1.21426,1.11908,-11.068,22.75948,41.1869,42.92428
-0.47715,9.92952,1.19377,0.95066,-10.40668,12.26671,40.66991,73.42292
-0.95976,9.67015,1.28738,0.96922,-10.62991,14.3365,40.5421,62.88828
-0.41348,10.43261,1.48199,1.22668,-10.8461,11.06307,40.66034,79.80981
-1.03407,10.38333,1.8,1.4,-11.4174,-4.34987,39.81483,121.75299
-0.39894,10.26314,1.39883,0.99257,-10.66209,43.35342,40.91939,65.99812
-0.97543,9.7065,2.75664,1.63079,-10.68193,-3.584,40.24221,80.0
-1.53877,9.98369,2.84329,1.88313,-11.52245,2.44506,39.83195,115.32049
-2.11409,10.57886,2.45592,1.42299,-12.69294,-1.49047,39.67804,122.26057
-0.8198,9.94211,1.51966,1.34596,-10.76192,5.1201,40.6371,51.12252
-1.5606,10.24684,2.94724,1.60331,-11.80744,-0.29542,39.81165,80.0
-2.65756,10.80654,2.59012,1.74013,-13.4641,10.0,38.84098,80.0
-1.15358,9.12394,1.25785,0.91448,-10.27752,8.09272,40.30983,54.42937
-3.1289,10.66611,2.45617,1.53953,-13.79501,2.80129,37.72651,80.0
-2.09399,10.75215,2.71747,1.65205,-12.84614,5.03172,39.4257,83.15865
-2.67689,9.87685,3.54544,1.85912,-12.55374,3.55997,38.85163,80.0
-1.2075,10.07426,2.61917,1.55716,-11.28175,5.67472,39.84323,80.0
-0.35591,10.31141,2.0843,1.46546,-10.66733,16.80709,41.07665,80.13404
-2.08957,11.29039,2.96103,1.73496,-13.37996,2.18599,39.54828,80.0
-2.56142,11.173,3.11404,1.8756,-13.73443,1.5485,39.07561,120.11821
-0.03819,10.25462,1.21547,1.10985,-10.29282,5.7423,40.89919,20.0
-0.4545,10.32644,1.32752,0.85,-10.78094,21.00579,40.54742,89.65362
-0.22362,10.29712,1.59813,1.17975,-10.52074,24.46044,41.26412,49.69002
0.0,8.60676,0.94764,1.07485,-9.10414,70.5065,41.2286,152.40747
-0.95748,9.51835,1.10127,1.0061,-10.47583,19.65391,40.49943,25.96921
-1.60696,10.73924,2.52141,1.5799,-12.3462,2.36371,39.3228,80.0
0.14689,10.73224,1.70678,1.33255,-10.58535,13.17419,41.35082,59.72089
0.582,10.10244,1.2265,1.0145,-9.52044,22.32665,41.9678,79.65644
-1.4059,10.48003,3.1117,1.91632,-11.88594,-3.33507,39.28214,96.13412
-1.55894,10.84833,2.44382,1.50164,-12.40727,2.23821,39.15723,80.0
1.72459,10.03117,1.41673,0.85,-8.30658,60.46962,43.21323,96.63759
-2.52971,10.79772,3.48639,2.024,-13.32743,-5.28161,38.61051,97.30608
0.41517,10.71976,1.53887,1.16162,-10.30459,17.84559,41.20431,44.23106
-1.03681,9.47566,1.74516,1.15514,-10.51247,27.13297,40.08706,54.60719
-0.03673,10.43112,1.11708,0.97157,-10.46785,7.62774,40.86082,42.91358
-0.6605,10.3406,2.80702,1.7892,-11.0011,0.84052,40.90078,80.0
0.0,9.18537,1.15827,0.85,-9.67991,42.6578,40.64405,94.83147
0.15462,10.20898,1.01362,1.06346,-10.05436,15.17976,41.2722,87.36657
0.95262,9.53221,0.54507,0.94198,-8.57959,12.32744,41.98518,60.72485
0.49807,10.25713,1.22443,1.00849,-9.75906,151.15596,41.58272,112.13556
-0.0649,10.14889,1.77432,1.05939,-10.2138,24.58564,41.38556,33.62914
-1.97781,10.09593,2.56898,1.82997,-12.07374,3.99836,38.79909,80.18587
0.18083,10.70649,1.07541,0.86241,-10.52566,21.00357,41.14143,45.74503
0.42534,10.69786,1.36434,0.90662,-10.27252,48.03468,41.85696,75.55998
-1.7517,12.06762,3.10824,1.98697,-13.81932,-0.19926,39.33978,82.00699
0.24447,9.67861,1.03323,1.08897,-9.43414,34.31367,41.18188,72.66815
-0.28414,10.11605,1.07608,1.05121,-10.40019,34.70919,41.00772,72.12193
-1.02834,9.27183,1.0129,0.95789,-10.30016,36.79815,40.59871,43.32355
-0.75606,9.06097,1.62124,1.16237,-9.81703,27.76874,40.79865,56.32389
-1.90791,9.73593,2.2403,1.48815,-11.64384,-1.05645,39.13032,80.0
-1.9578,9.9289,2.32298,1.54581,-11.88671,1.24207,39.23852,80.0
-0.96724,10.99127,2.69294,1.56607,-11.95852,4.22444,39.93261,114.75327
-0.86644,9.33903,2.10196,1.36067,-10.20548,30.35817,40.53545,64.79424
-2.90719,10.21138,2.76405,1.67201,-13.11857,-5.10617,38.6965,107.37196
-0.64449,9.66785,1.60253,1.04521,-10.31234,11.88357,40.53897,62.75811
0.38471,11.12067,1.87331,1.3244,-10.73596,16.35791,41.51023,95.44372
-1.03368,9.10332,1.62395,1.08906,-10.137,8.75827,40.42025,48.95046
-0.96542,9.54826,1.75164,1.15422,-10.51368,28.41826,40.02103,36.47315
-1.63765,10.85613,3.02347,1.7394,-12.49378,6.92077,39.83744,136.7114
0.84052,9.54474,0.97684,1.06943,-8.70422,22.64587,42.40669,51.66791
-0.48401,10.08439,1.97029,1.36417,-10.56839,8.62853,40.24665,53.39218
-0.45499,10.59008,1.5184,1.09972,-11.04507,43.52591,40.88738,57.67062
-0.4098,9.94162,1.5382,0.97295,-10.35142,3.22247,40.90579,30.53476
-1.89869,10.72692,2.757,1.66256,-12.62561,-5.67893,39.35602,131.37522
-2.47642,11.13008,2.7911,1.86027,-13.6065,1.6385,38.42797,98.05989
2.18756,10.10325,1.72273,1.23587,-7.91569,139.77554,43.54541,170.76575
-2.31694,10.09553,3.6,1.93632,-12.41248,2.50697,38.8646,91.75643
1.96205,10.12048,1.06744,0.85,-8.15843,31.06053,43.15956,118.78039
-1.58478,10.92765,2.70046,1.67545,-12.51243,2.41996,39.53423,106.17605
-1.71928,9.07853,1.5131,1.30619,-10.79781,18.41392,39.61073,39.67198
-1.51926,11.00874,3.21443,1.84545,-12.52801,1.01288,39.36022,96.81041
-1.10964,9.93227,1.53212,0.85,-11.0419,14.1412,40.10279,49.82168
-2.61264,10.53709,2.39902,1.5865,-13.14973,-0.90208,38.39404,132.54219
0.17757,10.3297,1.45031,1.27261,-10.15213,16.99288,41.43019,63.03624
-0.44704,9.63474,1.84329,1.14995,-10.08177,54.47082,40.26142,64.63693
0.83074,10.43166,1.13301,0.85,-9.60092,61.79478,42.14222,112.94689
2.20588,11.46854,1.2339,0.90002,-9.26266,32.40769,43.26503,47.50134
-1.83691,10.73351,2.68787,1.70954,-12.57042,2.96496,39.09678,106.58898
-0.35518,10.02372,2.42865,1.3359,-10.3789,11.407,40.77935,63.84072
-2.56449,10.82349,3.05546,1.71813,-13.38798,2.17727,38.81587,107.53689
-2.17966,11.01233,2.44986,1.56949,-13.19199,-0.36981,39.05355,80.0
-0.29786,10.9187,1.09191,1.14191,-11.21657,15.89896,40.69363,59.60161
-2.32623,11.22677,2.54874,1.71658,-13.553,6.49898,39.15441,100.20059
1.27741,9.91927,1.19363,0.97575,-8.64186,34.35507,42.32639,76.66005
0.25375,10.73825,1.87684,1.14993,-10.4845,5.36646,41.76504,33.82285
0.17436,10.61217,1.84759,1.3021,-10.43781,8.47553,41.43832,86.04236
-1.60852,10.51115,2.35689,1.56729,-12.11967,-0.5891,38.74046,80.0
-0.36095,10.63618,1.42798,1.17317,-10.99713,10.92279,41.36326,86.13865
-0.59,9.88231,1.26647,0.98163,-10.47231,20.27908,40.6936,41.4253
-2.5588,10.31809,2.91799,1.98756,-12.8769,7.97462,38.17121,80.0
-3.48368,10.02272,2.58952,1.66092,-13.5064,-1.81767,37.93231,80.0
-2.50997,10.51725,2.59787,1.84726,-13.02721,0.72477,38.80353,116.30218
-0.05088,10.07551,1.09875,0.85,-10.12639,20.60158,40.88305,70.26792
2.00423,11.24959,0.497,0.85,-9.24535,67.33388,43.2158,120.28387
0.92049,10.02503,1.10047,1.05181,-9.10454,56.87206,42.09235,94.04821
1.75621,10.94896,0.60582,0.85,-9.19275,90.27763,43.38865,152.52994
1.43221,11.05175,0.8456,0.85,-9.61954,30.94255,42.45757,98.80205
-1.71562,11.53135,2.35123,1.62727,-13.24698,-4.85906,39.65594,80.0
-1.16337,9.84325,1.6518,1.2398,-11.00662,6.68414,40.19214,34.43803
-2.50341,10.37642,2.43466,1.45108,-12.87983,-0.95777,38.26757,89.78855
-1.74048,10.92869,3.0575,1.88961,-12.66917,7.17319,38.88808,80.0
-0.72451,10.55408,1.44613,1.25347,-11.27859,11.68206,40.66353,70.93514
0.84098,9.97662,1.00325,0.85,-9.13565,33.35975,41.78954,118.92423
-1.62609,11.39762,3.127,1.97292,-13.02371,-0.27724,39.50831,87.54188
-0.93682,9.36424,1.23164,0.98261,-10.30106,13.61289,40.22877,28.81366
0.0,8.67231,0.91405,0.89586,-9.5246,42.797,40.5,78.16513
1.25761,10.16262,1.12369,0.90019,-8.90501,91.65467,42.46992,114.44446
-0.17117,10.26659,1.1347,1.11059,-10.43776,20.2929,41.12204,39.31095
-1.85958,10.68064,2.13898,1.62558,-12.54022,1.59192,39.44421,80.0
1.70369,9.85609,0.75495,0.85,-8.1524,94.06454,42.80857,34.87723
-1.16711,10.26781,3.22811,1.86024,-11.43492,-5.68746,39.95646,80.0
0.0,9.4711,1.17667,1.01553,-9.54874,27.70613,41.20362,85.39942
1.80205,10.34676,1.17717,1.07057,-8.5447,63.79257,43.18164,119.76783
-1.1993,9.61036,1.82264,1.13337,-10.80966,9.89635,40.07668,20.0
-1.74194,11.15209,2.53874,1.62823,-12.89403,6.29549,39.01406,97.18671
0.29167,9.68745,0.6579,0.85,-9.39578,15.93572,41.89217,107.92144
-0.90033,9.52384,1.40375,1.21714,-10.42417,6.83505,40.38229,98.0341
-2.27603,10.78912,2.64927,1.44077,-13.06515,-1.60857,38.76808,80.0
-1.6907,10.30019,2.20891,1.49398,-11.99089,2.56884,39.42179,100.96874
-0.14528,10.81864,1.3243,0.87384,-10.96392,15.20389,40.66618,38.36425
-1.37741,9.24269,1.53931,1.00524,-10.6201,10.73352,40.15566,52.1577
-2.80702,10.72086,2.44209,1.52219,-13.52787,6.24849,37.9026,80.0
-0.06883,10.85135,1.42153,1.00832,-10.92018,9.93641,40.84152,45.0498
-0.5,11.31955,2.61014,1.84743,-11.22862,1.5397,40.49067,89.51424
-1.49384,10.80054,2.45749,1.78962,-12.29437,4.78939,39.24757,80.0
0.04853,8.56336,1.02039,0.85401,-8.51483,56.52046,41.24118,89.62383
0.24535,9.92764,1.28642,0.92179,-9.68229,25.00542,41.66738,107.05197
-0.5,11.24393,2.83695,1.79781,-11.73327,2.37529,40.64864,80.0
-0.81868,9.89681,1.30736,1.14391,-10.71549,29.00838,40.14303,65.26495
0.52092,9.45868,0.89639,0.85,-8.93776,52.80004,41.7301,64.3153
-0.1968,10.38079,1.52097,1.1521,-10.57759,7.23876,41.64912,72.75011
0.13371,10.71026,1.28914,0.96209,-10.57655,26.18959,41.07239,29.54975
-0.41226,10.27689,1.40358,1.07993,-10.68914,12.81946,40.91317,63.1133
0.0,10.05081,1.35267,1.09074,-10.47118,90.21951,41.12748,109.77166
-0.95843,9.38622,0.9701,0.90861,-10.34465,7.08276,39.88051,32.22689
-2.29326,10.11472,2.5784,1.60036,-12.40799,1.42405,39.18634,109.4896
-0.36632,10.45792,1.09426,1.11199,-10.82423,14.2711,40.38385,30.94563
-1.87501,11.94087,2.66947,1.71833,-13.81588,1.38741,39.8089,116.33037
0.34613,9.02332,1.10512,0.85784,-8.67718,61.18097,41.48914,113.7364
2.4753,11.23774,0.63087,0.96104,-8.76244,34.45938,43.52255,138.79972
1.66146,10.8252,0.95353,0.85,-9.16374,64.29075,42.73499,43.43434
0.25158,9.83043,1.21846,0.99098,-9.57884,160.96793,41.25148,54.4097
-2.13053,11.23927,2.91334,1.72705,-13.3698,4.16112,38.72083,90.74385
-0.12922,10.40319,1.92637,1.1379,-10.53241,7.84542,40.92949,75.79463
0.03976,10.45645,1.30739,1.22758,-10.41669,13.73046,40.93887,87.98236
-0.867,10.16316,1.73641,1.20897,-11.03016,23.06214,40.40679,74.08301
-0.15198,10.33031,2.07272,1.18495,-10.4823,18.9286,41.69385,73.64607
0.16084,9.44817,1.3765,1.10832,-9.28733,24.94941,41.45259,134.14276
-2.97886,10.87682,2.33566,1.6699,-13.85568,-8.0,38.14506,110.1663
-0.40615,9.86055,1.7495,1.31096,-10.2667,22.74358,40.73606,62.07971
0.1705,10.4549,2.31035,1.45549,-10.2844,12.18703,41.01522,40.61345
-2.30357,10.72591,2.57365,1.57893,-13.02947,2.14322,39.14701,154.77948
-2.15547,11.04215,2.91794,1.78069,-13.19762,2.04062,39.37883,80.0
-1.45174,10.26462,2.26907,1.45224,-11.71635,3.1905,39.69001,104.29751
-1.76767,10.93654,2.67829,1.67242,-12.70421,1.2346,39.25133,104.87023
0.87188,9.91498,0.63676,0.88784,-9.0431,18.77908,41.7996,133.70817
-1.59922,11.32138,2.58673,1.53885,-12.9206,5.10246,40.0082,109.072
-0.41387,10.05438,1.5699,0.974,-10.46824,9.60807,40.79819,56.33862
-2.12593,10.99302,2.6634,1.7829,-13.11894,1.17522,38.61735,81.24731
-0.25166,10.6137,1.32097,1.15805,-10.86536,26.47833,40.69153,32.85875
-2.15551,11.02554,2.71584,1.5108,-13.18105,-0.89181,38.73055,80.0
0.4316,10.7318,1.69235,1.20477,-10.3002,19.08805,41.29336,94.54895
1.7612,10.91263,1.14228,0.85,-9.15143,69.40689,42.89846,25.0
-0.37056,10.16439,1.57275,1.2497,-10.53495,29.10501,40.85122,82.53493
-2.40652,11.53116,2.61802,1.63969,-13.93768,-2.23878,39.26172,124.375
0.80522,10.60577,1.4575,1.43455,-9.80054,39.67028,42.10259,100.22373
0.84252,10.10102,0.93253,0.85,-9.2585,57.13403,42.14963,28.87938
0.206,9.65632,1.46662,0.88602,-9.45032,28.97697,41.59719,109.09002
-2.05272,11.36467,2.6079,1.54599,-13.41739,0.39833,39.32906,107.30097
-2.25017,11.28317,2.75595,1.64254,-13.53334,10.0,39.2095,85.0188
-1.45734,10.6502,2.59345,1.63107,-12.10754,-4.45023,39.68986,80.0
1.07933,10.41638,0.99875,0.85,-9.33706,71.61234,42.30209,184.0887
-0.60239,10.21347,1.49834,1.0,-10.81586,12.39075,40.44931,82.38797
0.13308,10.94785,1.04407,1.12236,-10.81477,34.34936,40.69715,55.79329
0.84637,9.8424,0.4572,0.87096,-8.99603,29.60484,41.9623,78.66111
0.07984,10.56626,2.02031,1.53721,-10.48643,12.42582,41.08682,30.5182
-0.57757,10.51634,1.47288,1.08231,-11.09391,8.0692,40.58258,23.30416
-0.17904,9.61501,1.42072,1.17182,-9.79406,13.03423,40.74455,67.81085
-0.14061,9.89188,1.95087,1.16137,-10.03249,16.52497,40.7099,25.42999
-1.41288,11.68604,2.36442,1.42967,-13.09891,2.4863,39.37128,107.54118
-1.81053,11.06792,1.98405,1.43056,-12.87845,-4.91386,39.17744,80.0
0.19719,10.49809,1.61587,1.35491,-10.3009,8.84602,41.96626,78.38293
-1.76215,11.19702,2.91338,1.57445,-12.95917,2.47295,39.05599,80.0
1.22495,9.28955,1.09133,0.85758,-8.0646,62.60126,42.38254,168.40124
2.51793,10.80589,0.58028,0.96096,-8.28795,58.47402,43.6077,125.7248
-0.7177,9.70248,2.99502,1.69387,-10.5,-2.29179,40.24974,104.57184
1.88991,9.59798,1.05518,0.85,-7.70807,40.90845,43.07823,94.81164
-0.38482,10.10185,1.28252,1.10054,-10.48667,15.56727,40.54972,22.25654
-1.68633,10.61986,2.85718,1.70349,-12.30619,-3.74681,39.76228,151.01877
-0.08892,10.89825,1.36383,1.30077,-10.98717,9.95139,40.91962,82.86716
-1.62061,11.07033,2.36106,1.61575,-12.69094,8.00109,39.01642,80.0
0.0,8.57275,1.11523,0.85,-9.41264,45.91275,40.5,25.0
-0.21696,10.51775,1.38858,1.30483,-10.73471,19.042,40.88481,64.91886
0.0,9.79716,1.11457,0.88731,-10.0083,42.00161,41.08308,59.68746
0.18655,9.66788,1.19336,0.85,-9.48133,52.32262,41.22186,173.21103
-3.08814,10.66901,2.55254,1.73262,-13.75715,6.22222,38.19138,114.63674
0.22846,10.55021,1.62478,1.10881,-10.32175,45.87142,41.09487,64.62756
-2.54273,10.66145,2.61012,1.52777,-13.20418,5.64973,38.59732,80.0
-0.86027,9.9755,1.2644,1.00152,-10.83577,15.52885,40.5394,54.89681
-1.64442,10.40486,3.0079,1.70128,-12.04928,2.62799,39.26616,80.0
-1.40184,11.62559,2.47924,1.45256,-13.02743,3.6254,39.46767,101.0491
-0.07651,10.10426,1.85439,1.42841,-10.18077,11.2975,40.87779,99.51174
0.85574,10.74053,1.6276,1.13547,-9.88479,9.34824,41.7047,79.53775
-0.55421,9.83125,1.56344,1.09503,-10.38546,18.3257,40.54183,62.17196
0.75969,9.87617,1.11893,0.92669,-9.11648,83.97084,42.16567,25.0
-2.36431,10.81744,2.41225,1.67764,-13.18175,2.14287,38.71775,80.0
-0.53906,9.94165,1.27922,1.12385,-10.48071,11.0095,40.52213,40.78065
-0.0502,10.20886,1.37554,1.01864,-10.25906,32.79475,41.23653,71.01883
0.07388,9.79399,0.74627,0.93285,-9.72011,60.39214,41.44605,107.62921
-1.08271,9.68234,2.50103,1.63436,-10.76505,0.6557,39.70367,123.38913
-0.06211,10.70492,1.13415,1.03632,-10.76703,49.48442,41.53067,74.8871
1.70516,11.06898,0.93228,0.85768,-9.36382,56.42069,42.90161,97.32707
-2.86665,10.62294,2.91495,1.75751,-13.48958,-1.68351,38.2014,86.95145
-1.26336,9.57625,1.4112,1.1108,-10.83961,29.27894,40.34018,36.80311
-0.29106,9.9179,2.00232,1.22304,-10.20896,13.69198,41.27088,24.11429
-0.96382,9.38977,1.45301,1.21205,-10.3536,25.10445,39.69399,40.72933
0.6093,10.21502,1.36775,1.06602,-9.60572,36.67236,41.7208,62.52505
0.28009,9.67953,1.2369,0.95924,-9.39944,45.04171,41.88224,114.63881
-1.3326,11.24635,2.60805,1.662,-12.57895,3.83698,40.0936,88.08338
-0.53262,10.14516,0.95351,1.12253,-10.67778,14.00364,40.38517,80.13917
-1.14332,10.46466,2.41489,1.4,-11.60798,9.69993,39.90606,126.14049
-2.77456,11.48456,2.4485,1.81265,-14.0,1.43193,38.86878,97.51756
-0.85567,9.71905,1.59876,1.11982,-10.57473,7.85353,40.50151,52.59561
0.28313,10.47675,1.34419,1.00825,-10.19362,12.48662,41.32681,49.62958
-2.22647,10.85216,2.26961,1.4,-13.07863,5.07224,39.40463,80.0
-0.6308,10.42257,2.15121,1.4,-11.05337,-2.62028,40.60552,80.0
0.29091,10.7345,1.2601,1.07256,-10.44359,15.8756,40.99503,76.85054
0.27315,10.09902,1.4408,0.96788,-9.82587,34.22804,41.30112,55.73852
-0.71008,10.27295,2.05728,1.39788,-10.98303,27.65404,40.62444,46.38355
-2.2271,11.26684,2.38283,1.58201,-13.49395,4.59171,38.29415,116.58684
1.7725,10.10613,1.53357,1.11865,-8.33363,70.57208,43.0292,80.59667
-0.98627,10.29108,2.74604,1.68433,-11.27735,0.31933,40.09321,80.0
-1.806,11.37267,2.52902,1.56474,-13.17867,0.01802,39.06815,89.76874
2.78833,10.92515,1.07884,1.10626,-8.13681,45.08938,44.00446,163.37424
-2.88875,10.76251,2.55741,1.73887,-13.65126,5.0905,38.57194,80.0
-0.42597,10.64683,1.50532,1.03785,-11.0728,5.28117,40.72697,45.79986
-1.86371,10.36208,3.22053,1.93333,-12.22579,-4.51114,38.94646,90.73269
-0.12074,10.32944,1.58802,1.18747,-10.45019,26.91287,41.13863,70.68748
-0.36865,10.00963,1.37886,1.01277,-10.37829,16.58971,40.84183,61.49638
-0.32858,11.05785,1.85752,1.34947,-11.38643,24.25522,40.68772,69.20995
-1.00571,9.1462,1.38806,0.92832,-10.15191,27.61475,40.54129,40.10466
-0.47237,9.99534,2.0779,1.16362,-10.46771,22.41916,40.75421,20.82119
0.23705,10.13887,1.52886,1.10661,-9.90182,15.19187,41.46588,52.05296
-1.81074,10.65538,2.44453,1.42682,-12.46611,2.35811,39.51829,80.0
0.38802,9.62498,0.76502,0.86376,-9.23696,31.4766,41.96304,136.18196
-0.66043,10.81983,1.64907,1.12489,-11.48026,16.19821,40.76314,73.23084
-0.30954,10.41419,2.5,1.54033,-10.72373,10.23335,41.05303,52.17743
1.11243,9.94968,0.94835,0.95026,-8.83725,36.21334,42.31667,100.41667
-1.37264,8.85674,1.5387,1.02205,-10.22938,6.88294,39.89042,78.2014
0.5034,11.03149,1.54883,0.99728,-10.52809,24.32978,41.1968,81.62078
-0.14693,10.75136,1.72438,1.24059,-10.89829,14.76568,40.64675,71.83863
-0.9742,9.58865,1.91519,1.20992,-10.56285,37.63035,40.30711,44.3723
0.71018,9.82542,1.42686,0.9405,-9.11525,77.09361,42.24131,69.23582
1.37597,9.37503,1.06386,0.85,-7.99906,58.13007,42.82267,163.38332
-1.30529,10.6082,2.66041,1.71324,-11.91349,5.65894,39.02072,80.0
-1.92557,10.63095,2.03083,1.41875,-12.55652,3.71581,39.37391,130.84985
-0.17079,10.77305,1.88507,1.22925,-10.94384,30.66021,41.17833,40.5441
-1.33665,10.17084,2.76951,1.78294,-11.50749,3.56101,39.16725,89.75822
-1.86852,10.53891,2.71597,1.64061,-12.40743,-2.87682,38.49812,83.92173
2.69118,11.40662,1.21192,0.99385,-8.71545,30.57455,43.57959,151.84426
-0.98317,10.08924,1.11116,0.90165,-11.07241,26.19813,40.23035,55.61328
