battery_voltage_v,solar_panel_current_a,cpu_temp_c,reaction_wheel_rpm,attitude_error_roll_deg,attitude_error_pitch_deg,attitude_error_yaw_deg,link_quality_db,power_consumption_w,eclipse_flag,operational_state
31.32503,3.23235,52.0,688.46266,0.00772,0.00909,-0.0398,-2.81504,115.93676,0.0,1
27.59831,5.01296,23.14002,199.92916,0.03173,0.00964,0.00536,-3.68742,100.0,0.0,2
29.86145,7.8731,52.0,423.58676,-0.00909,0.00259,-0.01541,0.13019,130.93551,0.0,0
27.87742,0.18253,52.0,323.69336,-0.00751,0.01119,0.02309,-2.684,125.25413,1.0,1
29.03561,10.18984,26.99672,227.99187,0.0323,0.01211,-0.00036,-1.29142,89.37533,0.0,0
30.27967,13.47138,20.22685,132.63451,-0.03035,-0.02383,-0.02068,-2.31338,101.75232,0.0,3
31.22921,8.69155,20.47186,449.70818,-0.0035,-0.00156,-0.00383,-1.96231,100.18759,0.0,0
31.99668,6.7855,32.06865,-175.0506,-0.00915,-0.00946,-0.00372,-2.7352,114.46882,0.0,0
29.4914,4.18598,17.35073,1244.03028,-0.04729,0.00667,0.0057,-2.05056,84.95263,0.0,2
29.21491,10.29514,52.0,1992.17286,0.00516,-0.00105,0.02693,-2.35382,120.65729,0.0,1
28.66916,9.02502,28.37428,281.84447,-0.01062,0.01231,-0.00096,-0.38491,92.27646,0.0,0
25.97564,0.16111,19.31295,1403.47875,-0.01782,0.00538,0.04582,-1.91839,75.27474,1.0,2
31.27474,7.72298,30.21103,2768.77217,0.10568,0.15309,0.07932,-7.36628,131.29618,0.0,3
26.36144,0.223,52.0,197.33814,-0.01232,-0.02034,0.00549,-1.39682,116.94923,1.0,1
28.74945,0.02985,16.68298,19.63608,-0.00753,-0.02418,-0.00359,-0.50651,99.2421,1.0,0
31.62264,5.45206,52.48072,650.01641,0.01098,-0.00717,-0.00399,-2.50727,145.11594,0.0,1
29.49872,8.14166,24.34497,1783.01481,-0.00906,-0.01212,0.00287,-3.1088,87.84472,0.0,0
31.49804,8.05446,21.18162,666.00019,-0.01439,0.01071,-0.00901,-1.09815,90.46307,0.0,0
31.62336,7.54266,26.22572,1065.25589,0.01321,0.02048,0.0205,-0.85476,110.0437,0.0,0
29.56052,0.37789,52.0,-459.49061,0.01216,0.01323,0.00753,-1.68638,133.0178,1.0,1
28.33762,0.20988,17.55857,-97.47333,-0.01944,0.00295,0.00135,-0.99564,84.40185,1.0,0
29.43295,6.07189,23.23729,42.33536,-0.00614,-0.01943,-0.02318,-2.84409,91.66863,0.0,0
30.19648,4.53528,29.7203,595.34012,-0.01,-0.01528,-0.02146,-2.22568,96.15732,0.0,0
31.37715,8.08249,23.89907,1359.3369,-0.02216,-0.00337,-0.00436,-2.55829,117.33857,0.0,3
28.58705,0.03777,29.31204,-346.28891,-0.00838,0.00633,0.00198,-1.94647,113.28835,1.0,0
29.69403,5.59961,21.63853,1800.90154,-0.01216,-0.02176,0.00937,-0.80529,96.93246,0.0,0
31.25554,5.61735,25.64024,360.34751,0.00695,0.00736,0.02173,-2.14692,96.10081,0.0,0
27.21071,4.1034,17.25886,1147.73583,0.00545,-0.00583,-0.01839,-1.85292,62.69965,0.0,2
30.34528,9.69271,18.71995,1184.54836,-0.00824,0.0237,0.01232,0.52325,96.52408,0.0,0
30.02596,5.51263,17.80169,259.81158,0.03981,0.01716,0.01125,0.00672,86.94668,0.0,0
29.81183,0.09612,52.0,677.16993,-0.01007,0.00784,0.00477,-1.76716,116.10983,1.0,1
30.08206,7.55582,30.06417,174.60964,0.00607,-0.0123,-0.00084,-2.19577,104.47191,0.0,0
29.56151,0.1326,20.13872,-103.97867,0.01054,0.02653,0.01938,-2.47838,88.35868,1.0,0
28.38726,6.7732,52.0,257.24582,0.01751,0.01286,-0.00377,-0.20588,123.52133,0.0,1
32.28309,7.5297,52.0,233.84424,-0.0065,0.00527,-0.0208,-1.04984,135.992,0.0,1
28.86666,0.11352,22.04761,740.07786,-0.00112,-0.0096,-0.01215,-1.38321,91.53413,1.0,0
31.75824,5.35212,16.2907,636.34594,0.01146,-0.00761,0.00424,-2.69537,88.2312,0.0,0
28.33678,3.64594,19.48442,1353.09539,-0.01569,-0.01946,0.02617,-4.29154,90.18334,0.0,2
28.24835,0.0454,30.43862,-145.64633,0.00015,-0.01111,-0.02059,-1.48579,118.67457,1.0,0
31.40347,9.96506,31.12938,535.15549,0.02457,-0.01062,-0.02824,-2.77711,111.40718,0.0,3
31.08064,6.14205,26.68701,-435.82417,0.00469,0.00298,-0.02645,-3.12602,109.85284,0.0,0
29.1611,0.02814,52.0,-455.50225,0.00547,0.03738,-0.00945,-4.42256,149.29167,1.0,1
28.76834,0.19915,33.51598,586.52748,-0.00118,-0.00775,0.01322,-0.55114,109.63529,1.0,0
29.41341,7.4122,25.57376,1110.31178,-0.02101,-0.01724,0.0032,-0.16085,103.00183,0.0,0
26.65066,0.36443,30.95403,1115.53419,0.02872,0.01081,0.00607,-3.86192,98.87182,1.0,0
29.7721,9.70332,23.66782,52.11863,0.01912,0.02119,0.00654,-1.51128,94.01378,0.0,0
30.10316,8.43229,23.24696,347.87043,0.00807,-0.00123,-0.01231,-0.34955,97.13052,0.0,0
29.0057,0.37007,52.0,197.12266,0.0057,0.02191,0.02922,-0.09847,131.73209,1.0,0
25.93184,0.8281,19.36556,1204.81861,-0.01796,0.01984,0.02334,-2.07707,83.57788,1.0,2
30.19327,10.26138,59.98519,272.75569,-0.04079,-0.05583,-0.04037,0.29289,152.81655,0.0,1
29.20299,8.78519,19.40822,-2503.42915,-0.06097,0.09084,-0.04222,-8.07395,85.0,0.0,3
30.49561,5.99916,52.0,694.6533,0.01552,-0.00999,0.00634,-1.8951,131.98212,0.0,1
31.5965,8.70182,20.4247,884.15457,0.02993,0.02882,0.01978,-0.76764,96.18894,0.0,0
30.82029,6.29533,30.79939,582.02709,-0.01085,0.0035,-0.00774,-2.97464,109.63811,0.0,0
28.70154,9.69354,52.0,1233.58815,0.01885,-0.00493,-0.01269,-1.11573,113.96649,0.0,1
28.10286,6.44157,52.0,746.2268,-0.0294,-0.02102,-0.01558,-1.28209,123.2854,0.0,1
30.14909,9.11802,17.57488,441.94185,0.02016,0.03323,0.03055,-2.62676,95.61553,0.0,0
31.27128,6.48724,15.0,929.16712,0.00243,0.00041,0.00547,-4.9247,83.13499,0.0,0
28.14357,0.11258,28.85014,532.58451,-0.02565,-0.03153,0.01366,-1.49576,106.96341,1.0,3
31.02912,9.32108,24.46859,-303.67415,-0.01699,0.02371,-0.00838,-4.2197,85.8438,0.0,0
29.69303,7.94272,24.43513,-2112.7958,-0.14062,-0.11809,0.05725,-5.78418,104.40443,0.0,3
28.2508,0.25943,23.63474,250.90248,0.03332,0.0133,0.00965,0.46835,96.97707,1.0,0
30.98539,9.61625,24.76707,-611.39635,-0.0172,-0.0478,-0.01973,0.31272,89.6632,0.0,2
27.88614,0.15537,25.17034,424.62266,0.02846,0.0121,0.01401,-1.75078,98.39558,1.0,0
32.0669,4.86297,25.04099,214.34802,-0.00605,-0.00262,-0.01927,-1.79572,101.85686,0.0,0
30.0783,9.96051,24.30306,56.45371,-0.0237,-0.04203,-0.00266,-0.27222,93.84414,0.0,0
26.58293,5.18967,14.8485,502.73304,-0.02589,0.0163,-0.01006,-2.35308,68.65066,0.0,0
30.64962,7.27638,52.0,640.94506,0.01548,0.03632,0.00571,-3.1024,125.77576,0.0,1
29.37946,0.07411,24.70905,1476.97588,0.02937,0.02916,-0.00711,-3.35725,102.94308,1.0,0
30.49946,8.56043,32.08461,1274.19025,-0.01597,-0.00803,0.00921,-0.83671,100.42438,0.0,0
31.30543,4.12,16.0412,786.58272,-0.01032,0.02265,-0.0108,-2.41009,87.55933,0.0,0
28.04563,0.06552,25.27666,-23.70348,-0.01528,-0.01513,-0.02842,-0.73512,111.3783,1.0,0
27.98781,0.05184,22.15113,1602.88022,0.00081,-0.0101,-0.01078,-2.79946,109.7193,1.0,0
30.82374,8.10212,21.13007,1015.24714,0.00275,-0.04244,-0.02737,0.21828,94.04516,0.0,0
31.70663,6.59385,26.50987,489.12562,-0.01271,0.0014,-0.01804,-0.8282,90.93288,0.0,0
30.28249,6.73544,52.0,849.17888,0.01062,0.03242,0.01033,-0.90855,123.38534,0.0,0
31.35946,6.9413,27.92823,757.34336,-0.02874,0.00273,0.01917,-0.95246,105.18925,0.0,0
30.23455,8.53756,21.16119,-408.5085,-0.03574,-0.00544,-0.01088,-2.3343,104.19612,0.0,0
30.50966,6.21916,25.31394,543.96941,-0.00891,-0.02117,-0.01156,-0.59658,107.46122,0.0,0
30.67971,3.31151,20.54773,1743.69884,0.01736,0.0428,0.01551,-1.01451,83.67761,0.0,0
30.24301,8.58291,25.1048,1478.42995,0.01681,-0.00031,-0.02284,-1.75718,105.0053,0.0,0
26.59108,4.07058,15.89828,-544.56072,0.04066,-0.0021,0.00651,-0.65355,85.3579,0.0,2
30.29417,6.79672,39.29869,1081.96574,-0.0098,0.01561,-0.01165,0.239,121.72085,0.0,0
27.31263,0.16884,52.0,-87.22626,-0.00805,-0.02253,-0.01787,0.37638,136.70833,1.0,1
30.07917,9.73237,20.44918,1431.83463,-0.0219,-0.00961,-0.00077,-2.26424,93.25461,0.0,0
25.22146,0.22861,17.38028,241.16694,0.00085,-0.02519,-0.02508,-5.9353,96.56468,1.0,2
28.827,0.12284,24.72487,772.65253,0.00341,0.00366,0.012,-1.22703,96.16035,1.0,0
31.64864,7.16928,24.83633,304.06191,-0.00863,-0.01501,-0.00901,-1.69998,107.67202,0.0,0
29.6648,10.47619,20.93245,-232.01599,0.01688,0.01811,-0.02356,-1.34839,78.65098,0.0,0
30.5416,4.32208,28.19352,426.48907,-0.02463,-0.01103,-0.03298,-2.07732,112.07405,0.0,0
30.45014,6.67897,24.67254,1028.53796,0.02848,0.00402,0.0046,-2.11235,93.6254,0.0,0
29.45958,0.44966,23.98054,290.04657,-0.01226,0.01842,0.01353,-2.02198,100.09526,1.0,0
30.03952,8.6717,21.81738,130.38809,-0.00786,-0.01588,0.01589,-1.87861,88.34818,0.0,0
29.30766,3.75978,17.33662,-61.86029,-0.02364,-0.00598,-0.01311,-1.26924,94.69018,0.0,0
29.11766,0.26871,26.82125,-60.68635,-0.01481,-0.01161,0.00787,-1.20859,107.83615,1.0,0
31.74284,9.38294,24.19676,1094.00193,0.0157,0.01688,0.0137,-0.58119,104.62404,0.0,0
30.87934,8.85258,29.75624,110.87441,-0.02415,-0.01493,-0.01467,-1.60973,99.64809,0.0,0
28.18585,0.0171,52.0,716.81576,0.05079,0.0287,0.02646,-3.19494,110.0,1.0,1
27.33353,0.33206,27.53087,-253.64983,-0.0049,-0.00414,0.0124,0.74806,100.93884,1.0,0
29.1635,0.01131,30.97209,-2649.12978,0.01276,0.08224,0.05005,-4.17657,124.10832,1.0,3
28.3929,0.47494,20.21128,724.6054,-0.02474,-0.01363,-0.0091,-3.03427,90.56201,1.0,0
24.772,0.16285,11.71743,1349.25333,-0.00825,0.05463,-0.01988,-3.72149,69.93936,1.0,2
29.38015,6.14477,21.53628,764.02062,-0.00714,0.02115,0.00835,-0.25043,82.24523,0.0,0
26.42018,0.4716,19.59353,835.96211,-0.00261,-0.02488,0.00405,-0.76589,72.7483,1.0,2
30.63248,6.8807,24.14805,1907.05368,0.00999,0.0115,0.01184,-2.38565,102.49254,0.0,2
30.69311,0.40982,26.08481,169.79957,-0.00634,-0.00953,-0.02149,-3.04658,89.03232,1.0,0
30.28443,10.63328,26.12697,247.00965,-0.01991,-0.0023,0.00702,-0.45761,110.58556,0.0,0
27.5498,0.05229,24.20482,2678.9857,-0.08542,-0.32886,0.08228,-10.41721,110.73205,1.0,3
25.5,0.56857,52.0,1115.59327,0.02736,0.03379,0.00329,-1.86449,124.10048,1.0,1
28.26164,3.49542,11.67669,1215.36414,0.02575,-0.02024,-0.01197,-2.71163,64.77171,0.0,2
28.3575,4.3131,10.0,401.81179,-0.00328,-0.06321,0.01373,-2.80499,56.08037,0.0,2
26.85577,3.25009,14.01139,243.34486,0.03146,-0.00651,-0.00424,0.09446,65.55655,0.0,2
26.80208,0.7774,11.52366,387.04428,-0.00418,0.01415,-0.00642,-5.6533,52.99732,1.0,2
30.28068,8.51547,52.0,595.96946,-0.01475,-0.01705,-0.01955,-1.87639,142.68469,0.0,1
26.0,0.07753,31.81951,2021.91961,-0.03398,0.01913,-0.10186,-5.84072,112.10451,1.0,3
30.66203,8.55866,25.70613,701.36036,0.00308,-0.02151,0.00486,-3.51536,92.18037,0.0,0
27.21494,0.23042,19.0463,104.47776,-0.03974,0.00036,-0.00149,-0.79357,100.49379,1.0,0
28.37762,0.16716,17.98701,432.31189,0.01843,-0.02874,0.00852,-1.97716,88.31065,1.0,0
27.85409,0.08417,26.90029,237.75452,0.01654,0.0185,-1e-05,-2.30216,120.89808,1.0,0
30.09963,5.87583,52.0,835.46524,0.00697,0.01781,-0.01505,-1.43653,110.0,0.0,1
31.72069,8.42132,15.0,664.59108,-0.00177,0.0017,0.00154,-1.05735,77.84699,0.0,0
30.6555,11.02418,28.79897,2487.14664,-0.05465,-0.29125,-0.25049,-5.1409,117.77918,0.0,3
29.10944,5.09328,52.0,784.03486,0.04498,-0.0093,0.0209,-2.54438,156.90136,0.0,1
28.59412,4.52503,18.12793,1937.80229,-0.00422,-0.02939,-0.06432,-1.96914,81.32429,0.0,2
29.19785,0.08591,28.98414,-958.30601,-0.02946,-0.00423,-0.01488,-1.77265,111.27831,1.0,0
30.42498,10.82095,23.9332,-25.17946,-0.00021,0.00531,0.04471,-2.36766,106.90323,0.0,2
29.74108,8.48497,25.23165,446.61696,0.00094,0.00098,0.00868,-1.10511,103.211,0.0,0
29.84417,4.74506,30.70882,848.87772,0.0306,0.01193,0.00434,-1.66495,122.96727,0.0,0
31.15671,5.60905,24.88346,845.92037,-0.04054,-0.00575,0.0137,-1.8782,96.42357,0.0,0
30.35409,7.17225,22.42194,2457.23049,-0.11828,-0.30697,-0.14432,-2.8748,127.9494,0.0,3
30.29578,7.82305,28.69524,-2008.30823,0.06237,0.0112,0.0382,-4.49605,110.35532,0.0,3
27.21236,0.38481,52.0,-241.53099,0.01119,-0.02402,-0.01031,-2.30028,123.50947,1.0,1
29.58565,8.2668,52.0,25.5406,0.02551,-0.00888,-0.03854,-1.78341,116.19615,0.0,1
27.41235,0.10056,24.5367,79.99639,-0.02484,0.01703,0.01455,-2.28034,101.85547,1.0,0
30.27495,6.11356,24.41176,569.73186,-0.01326,-0.01622,0.00592,-3.2533,108.67813,0.0,0
30.08171,5.52757,26.017,958.99775,0.02663,0.02342,0.02424,-2.18754,96.31932,0.0,0
28.25995,0.13413,28.01312,3752.51654,-0.03728,0.08063,-0.06364,-4.6721,125.8909,1.0,3
29.62877,10.03498,24.61146,659.14164,0.00033,-0.01523,-0.018,-2.33849,91.79378,0.0,0
30.02402,8.40961,24.99397,-110.29997,0.01839,0.01993,0.0138,-3.37026,123.23453,0.0,0
30.39535,9.35474,52.0,675.94514,0.03445,0.0193,-0.00773,0.31781,110.0,0.0,1
25.67085,5.48977,14.95238,219.24107,-0.025,-0.00774,0.00218,-0.89196,86.97236,0.0,2
28.44104,0.56231,26.36535,186.76639,-0.012,0.00454,-0.00334,-1.21691,112.14146,1.0,0
28.51395,4.16069,15.23971,-714.1459,0.00168,-0.01641,-0.02661,-4.0091,71.4379,0.0,0
28.48745,0.18154,23.2648,-107.33149,-0.01665,-0.01121,-0.00666,-1.52952,100.05197,1.0,0
29.07838,6.66725,52.0,1414.82188,-0.00542,-0.00617,0.01605,-4.0695,133.38447,0.0,1
31.03938,8.06797,26.05499,-4774.39402,-0.08367,0.02299,0.00849,-5.12819,102.99079,0.0,3
27.4204,4.85697,17.28423,-56.6085,0.0046,0.03447,0.00339,-2.69224,99.53628,0.0,2
28.76315,0.14325,52.0,329.6796,-0.02045,0.03605,0.02062,-3.05989,136.5331,1.0,1
29.21446,10.37133,52.0,103.48113,0.03663,0.0052,-0.01683,-0.95998,134.90606,0.0,1
30.52266,6.15324,25.48458,853.11533,0.00932,0.00013,0.00166,-1.31654,107.42108,0.0,0
30.66037,4.87017,22.52399,43.52411,0.0061,0.00396,0.01272,-0.48925,110.11053,0.0,0
26.10438,0.13885,52.0,350.21866,-0.00164,0.00053,-0.01654,-0.22769,122.29544,1.0,1
28.62451,0.29849,27.69198,436.98773,-0.0218,-0.03966,-0.02138,-1.92279,109.02712,1.0,0
28.5289,5.1875,15.81884,999.82685,0.01284,0.02409,-0.01773,-6.63177,66.88911,0.0,2
28.19426,0.05449,22.08524,1158.25987,-0.00796,-0.01601,0.01029,-0.78589,96.08732,1.0,0
30.56492,9.88304,27.98519,76.56521,-0.00135,-0.00604,0.00575,-0.69336,104.55512,0.0,0
30.48354,3.71231,20.08361,-2883.84236,-0.16669,-0.01342,-0.037,-3.95228,94.92807,0.0,3
31.15528,6.74604,32.70948,890.24979,-0.01222,-0.0042,-0.02727,0.76537,115.09034,0.0,0
26.65056,0.29475,18.15074,527.04137,-0.02077,-0.01215,-0.02315,-2.99317,105.45812,1.0,0
28.62417,5.60562,16.74539,1701.75312,-0.03667,-0.00146,0.01442,-1.31463,88.28193,0.0,2
29.09309,8.31045,52.0,477.88879,0.02409,0.01851,-0.01361,-1.98666,111.24449,0.0,1
30.00021,7.18135,22.96991,816.31072,-0.01917,-0.01623,-0.0199,-1.63563,89.92428,0.0,0
28.63969,0.01891,23.92411,718.71399,-0.02824,-0.02443,-0.00304,-0.94794,98.9665,1.0,0
28.07242,0.27738,25.97875,-572.26417,0.0296,0.01082,-0.00994,-0.91957,96.69979,1.0,0
26.666,0.26456,23.47188,621.93032,-0.02488,-0.01999,-0.00565,-1.3213,99.46373,1.0,0
27.7425,3.42814,23.42367,-820.9114,0.02599,-0.03777,0.02427,-2.7276,77.64782,0.0,2
30.09473,7.49542,18.2219,408.42223,0.01255,0.00644,0.00101,-1.85358,101.01638,0.0,0
28.49999,0.03241,52.0,616.28851,0.01584,0.0137,0.03905,-2.56466,120.85197,1.0,1
30.69226,9.85386,23.93154,-3578.12925,-0.23591,-0.10586,-0.00991,-6.22105,106.23791,0.0,3
27.30291,0.01579,23.74569,-477.60121,-0.02723,0.0024,-0.01049,-3.19724,113.77087,1.0,0
27.85372,0.19059,32.93304,964.39307,0.00462,-0.00522,-0.00337,-1.10503,107.30794,1.0,1
29.9644,8.28127,27.32861,1075.69295,0.01678,-0.00565,0.01067,-1.93346,121.49853,0.0,0
28.32913,0.13649,28.69566,2853.22444,0.10957,0.09317,0.14456,-8.12136,121.57782,1.0,3
25.97104,0.7911,15.87148,537.86069,0.04141,0.0147,0.01733,-4.23683,75.99813,1.0,0
28.08791,0.05823,52.0,816.3348,-0.01231,0.01642,0.00481,-3.29365,133.33441,1.0,1
29.94262,6.86022,25.87073,698.12986,0.00703,-0.03368,0.01788,-0.87172,100.41619,0.0,0
30.75844,7.45672,24.96889,829.32804,0.00122,0.01197,-0.01275,-1.79681,96.87165,0.0,0
30.6053,5.18265,25.81773,798.7076,0.01043,0.0232,0.00351,-0.3375,92.69188,0.0,0
28.53959,8.94738,23.12437,-159.35488,0.01315,0.02948,-0.01287,-2.37975,84.95387,0.0,2
29.25498,7.41829,18.3506,367.36889,-0.01302,0.0046,0.00628,-4.76582,89.34456,0.0,0
29.85654,4.71718,29.90932,1474.51104,-0.01551,0.01602,0.01319,-2.49402,101.31568,0.0,0
27.98762,0.23541,52.0,-322.68498,-0.01645,-0.02435,0.01555,-1.93492,133.18842,1.0,1
30.30452,6.76018,52.0,238.81593,0.00402,0.03413,-0.00425,-3.30997,113.08076,0.0,1
27.16483,0.61458,21.20228,712.57662,-0.02313,0.01745,0.04135,-1.85591,69.11445,1.0,2
29.50819,5.39931,25.99089,46.87128,0.02503,-0.00827,-0.00837,-1.89786,96.85221,0.0,0
29.24547,0.0081,22.29847,687.64196,0.00262,0.01424,-0.01451,-3.79674,97.25977,1.0,0
29.51044,7.07605,27.67912,1359.7198,0.01197,0.00202,-0.00946,-2.83033,88.98601,0.0,0
30.95418,7.23799,28.5193,405.57271,-0.0168,-0.00194,-0.00222,-0.18006,100.06111,0.0,0
29.71336,7.10133,21.81317,421.0422,-0.00146,-0.0136,0.00436,0.38962,95.46786,0.0,0
27.57476,0.00478,21.61456,1359.06087,0.00135,-0.00512,-0.01097,-0.81881,93.65724,1.0,0
29.50049,0.0521,25.98133,987.31207,-0.01068,0.02931,0.00994,-3.13515,81.49402,1.0,0
30.77888,7.25438,59.75846,849.80907,-0.01165,-0.02945,-0.00304,-2.78123,161.5494,0.0,1
27.64474,0.03858,28.58013,-388.80941,-0.02542,-0.00657,-0.00264,-1.87498,109.85862,1.0,0
29.75947,0.06528,17.93338,1054.2605,0.00586,-0.03514,-0.00101,-0.12679,102.17081,0.0,2
30.08156,5.04827,18.02129,590.92529,0.00834,-0.01451,-0.02944,-1.09253,108.19414,0.0,0
25.62419,0.25062,10.95156,361.72231,0.05532,0.01804,-0.04239,-3.81789,51.23431,1.0,2
30.92873,9.48752,23.57458,101.59326,-0.00965,-0.00676,0.00827,-2.26921,105.6659,0.0,0
27.50689,0.07984,27.20276,879.32443,-0.00582,0.01013,-0.01884,-1.37255,95.3525,1.0,0
27.88505,0.2913,24.81846,485.32276,-0.01245,0.0073,0.00467,0.67228,108.24065,1.0,0
30.66657,7.78443,52.0,1007.22316,-0.01495,-0.00412,-0.01454,-2.22955,110.0,0.0,1
29.70069,6.52449,52.0,631.29652,-0.04171,-0.03959,-0.01002,-1.93269,137.32424,0.0,1
28.2378,5.89691,14.93228,1216.46932,0.02217,0.03519,-0.01845,-2.07273,48.0,0.0,2
29.95121,6.41199,20.79951,281.26164,0.00111,0.02704,-0.00676,-0.36392,103.46931,0.0,0
31.16159,5.13546,31.82174,658.02189,-0.00144,0.00579,-0.01265,-3.18495,91.16554,0.0,3
30.12207,5.93592,22.72469,12.97143,-0.01263,-0.02145,-0.01113,-0.83265,90.77766,0.0,0
29.96296,7.86521,58.17898,1255.2451,0.01591,-0.00073,-0.00585,-3.9346,146.94431,0.0,1
29.07147,2.74591,16.30369,1062.72706,0.00857,-0.01033,0.0052,-3.43439,86.23786,0.0,2
30.29809,8.41468,25.55486,251.56544,-0.0053,-0.01655,-0.00474,-2.42989,95.21792,0.0,0
25.5,0.14852,61.29789,420.35846,-0.00161,-0.00336,-0.01553,-2.56285,154.88762,1.0,1
28.68111,0.05832,22.43169,568.49392,-0.02539,-0.00312,-0.01853,0.64099,101.40661,1.0,0
27.97998,0.04985,33.69515,3860.27851,0.22167,0.45575,0.13689,-5.39,127.0243,1.0,3
30.13665,9.55196,33.17804,-390.77428,0.03974,0.05666,0.00571,-2.18286,101.76892,0.0,0
26.09545,0.15899,15.6109,1140.42353,0.02803,0.00955,0.01201,-5.80726,86.31311,1.0,2
31.48039,9.22693,52.0,1257.07355,0.04408,0.00119,-0.01264,-0.33579,118.62072,0.0,1
31.79811,7.39304,52.0,518.88862,-0.05697,-0.04383,-0.00878,0.50306,133.01408,0.0,1
25.56833,3.36243,15.97976,1260.90104,-0.00443,0.06014,0.03185,-0.45839,58.26524,0.0,2
29.01974,0.06193,52.14486,597.06387,-0.00337,-0.02709,-0.05364,0.02533,128.7397,1.0,1
27.94411,8.50518,52.0,180.79665,-0.01856,-0.03894,-0.01183,-4.23162,142.18629,0.0,1
29.78782,9.74604,52.0,1367.79429,-0.00952,-0.01136,-0.00105,-2.58397,138.47609,0.0,1
30.05776,5.79719,22.61128,645.13097,0.01181,-0.02367,-0.0241,-1.09862,83.83338,0.0,0
29.52279,8.06375,15.0,312.37996,-0.00949,0.01925,0.0151,0.16556,78.62183,0.0,0
30.72278,8.57005,52.0,1369.14617,-0.0154,-0.0337,0.02285,-1.8987,118.84406,0.0,1
30.52175,8.09424,21.70674,214.26769,-0.00303,-0.00965,0.00065,-1.61289,89.08282,0.0,0
26.00974,0.3994,10.92589,-492.58528,-0.06174,-0.03678,0.00478,-1.21656,51.8128,1.0,2
28.57907,0.00247,22.71193,292.68116,0.00495,-0.005,-0.00875,-1.42778,92.576,1.0,0
27.23518,3.16765,14.92479,1236.95167,-0.02491,0.01312,-0.01482,-2.94729,53.42354,0.0,2
30.71697,9.65191,52.0,212.50755,-0.0216,-0.01638,-0.01887,-2.57706,141.36322,0.0,1
29.12472,0.19994,15.0,-264.58771,0.00631,0.01019,-0.02842,-1.93328,91.07389,1.0,0
30.17393,8.33847,29.32774,1243.74266,-0.0095,0.04231,0.01303,-1.41831,89.72069,0.0,0
30.02995,9.24146,30.68165,1306.33283,-0.0027,-0.01817,-0.01588,-1.73008,112.23874,0.0,0
29.44039,3.49061,10.0,-867.77266,0.00973,-0.03722,-0.05117,-2.47606,61.95639,0.0,2
31.48281,4.74309,21.90316,1157.20345,0.01672,0.01874,0.01198,-0.91109,87.95405,0.0,0
29.72822,7.82647,26.03922,216.06246,0.01717,0.00929,-0.01639,-4.07718,101.5877,0.0,0
27.45858,0.02283,22.22819,2099.29989,0.3447,0.01664,0.27087,-8.38248,103.3813,1.0,3
27.63517,0.15102,52.0,468.21664,-0.00938,-0.03083,0.01655,-0.46117,115.93333,1.0,1
29.14308,0.06058,52.0,832.67213,-0.01887,0.01584,0.00187,-1.8934,158.69635,1.0,1
25.8796,0.24721,14.24946,1248.29336,0.02324,0.02518,0.02597,-1.62218,57.85316,1.0,2
31.20394,8.88986,23.45748,-45.14833,0.0048,0.00202,0.01067,-1.53511,82.68991,0.0,0
30.90761,7.47663,22.5895,-372.57417,-0.00817,-0.02414,-0.01523,-0.81684,107.72535,0.0,0
29.27733,0.06367,23.61242,227.19398,-0.01715,0.01395,-0.00211,-0.8439,104.40674,1.0,0
29.95547,6.54632,22.36686,228.82282,0.01151,0.02232,-0.00743,-2.30554,95.89115,0.0,0
30.49394,6.10734,19.39613,877.46756,0.00393,0.01211,0.01722,-0.56321,87.73041,0.0,0
28.66749,4.99895,38.70153,870.05366,0.00397,-0.01432,-0.03462,-2.32668,125.45907,0.0,1
28.95677,0.17407,29.53071,648.56248,0.03201,0.00386,0.00663,-3.73762,106.08253,1.0,0
31.75688,6.42453,22.68374,129.35473,-0.02607,-0.03227,-0.02011,-2.3733,104.34749,0.0,0
30.73248,10.25615,23.15748,299.34649,-0.02805,-0.00601,0.02149,0.41564,104.37785,0.0,0
25.82692,4.55814,10.0,-1446.84261,-0.0377,-0.04162,-0.03551,-5.82953,74.82287,0.0,2
29.8627,6.302,25.25828,1921.52054,-0.01146,-0.0222,0.00204,-1.1722,101.48746,0.0,0
29.87164,6.91666,52.0,197.42105,0.00319,0.01209,-0.00806,-1.77018,139.1367,0.0,1
28.13333,0.12354,52.0,253.2325,0.00455,-0.00969,-0.01178,-0.38657,110.0,1.0,1
30.26387,8.75581,30.81295,1675.69197,0.01438,0.01868,0.00463,-0.2675,104.41769,0.0,0
29.50979,10.26206,24.18269,888.88507,0.00335,0.02802,-0.02941,-0.54533,101.85779,0.0,0
26.79006,0.56025,10.30101,613.86685,0.04158,0.04283,0.02064,-5.80923,70.54596,1.0,2
29.78098,9.98056,32.09305,364.59366,0.01441,-0.00519,0.01064,-5.06502,95.41422,0.0,0
29.82422,8.28941,25.84863,996.92035,0.00796,-0.0044,-0.00131,0.61733,89.96706,0.0,0
28.38676,0.15018,20.18083,-3040.00035,-0.13063,-0.23146,-0.0722,-3.90922,108.49408,1.0,3
27.49629,4.15429,17.56973,-633.40192,-0.0057,-0.03033,-0.02406,-2.67982,74.38844,0.0,2
26.52253,4.69852,13.80889,167.6872,0.00226,-0.01689,0.01432,-3.42427,91.56284,0.0,2
30.804,7.2383,52.0,1275.92059,0.02851,0.01372,0.00418,-1.91262,132.31843,0.0,1
