log_xray_flux,halpha_intensity,magnetic_bmax,sunspot_area,prominence_height,radio_burst_sfu,uv_emission_index,temp_proxy_mk,solar_wind_speed,spectral_ratio_1,spectral_ratio_2,spectral_ratio_3,activity_class
-7.5513,1.28127,334.79209,176.57305,58.28213,6.25771,-4.42076,7.53177,569.47025,1.00413,-0.25341,-0.63368,1
-6.60378,0.72914,702.48255,152.82898,50.25195,7.23105,-5.30868,5.04319,602.58827,1.7258,0.44372,-0.288,1
-6.9281,0.62043,41.03317,11.92258,26.5201,3.9147,-4.95641,3.56754,369.72145,1.05981,0.14873,-1.86206,0
-5.89107,2.30353,1200.0,416.71422,16.70743,17.0675,-3.44788,7.55205,386.83346,2.71882,0.06437,-0.81126,1
-7.94238,3.6144,681.66036,119.16217,31.48323,20.43941,-5.31738,3.55179,532.63975,-0.0075,0.58507,1.32974,1
-7.58521,2.0972,219.6135,381.71741,73.18318,9.93224,-7.68301,1.37073,356.18225,-0.35463,1.94984,-0.44585,1
-7.94366,1.53314,25.63149,6.31465,26.55881,1.43823,-6.33072,3.21897,345.90478,-1.06552,0.88091,0.88357,0
-7.87792,0.79537,44.63513,23.81626,10.52814,5.21064,-5.8105,4.13925,476.23572,-0.17206,0.52764,0.9567,0
-5.39462,2.76291,151.4709,700.0,33.50665,7.60188,-2.31542,9.5618,552.1409,2.91762,0.67597,-1.37117,1
-7.75521,0.75131,191.32053,121.33453,37.46685,3.67955,-2.79865,3.32764,437.06986,0.21927,-2.04015,-0.65543,1
-8.06189,1.32252,41.53322,6.91313,5.0,4.03971,-6.37614,3.56757,428.09747,0.12153,0.64113,0.57569,0
-6.87048,0.92639,46.00587,64.56305,21.41154,3.14006,-3.65946,3.87698,442.95067,-1.53167,1.17939,-0.00551,0
-7.99538,1.12882,37.23313,4.27959,20.42489,4.1047,-9.51547,4.70728,470.40935,-0.33164,1.30771,0.11768,0
-7.35688,0.92194,7.96726,13.50628,20.7995,2.97249,-5.28348,7.47482,479.31526,1.6115,-2.54752,0.30845,0
-4.56578,13.84483,1106.84434,1021.77579,114.46455,207.03259,-3.03209,8.54607,661.40347,1.92564,5.05618,1.03522,2
-7.14328,1.4254,591.8428,324.2685,50.91279,9.89158,-6.88516,5.55688,594.3548,2.14245,0.70543,0.08272,1
-7.26398,1.29364,68.71843,18.44427,12.80791,2.75498,-5.18168,6.73228,340.3891,3.58922,-0.36624,1.029,0
-5.35123,3.11482,828.06956,967.83398,97.75624,59.44578,-4.36566,8.97578,513.5309,1.24616,-0.25268,1.20268,2
-7.07724,4.12421,300.82674,194.94497,42.37601,85.51042,-6.92246,7.03169,402.81698,0.02214,0.77291,-1.50271,1
-7.47305,1.1557,47.07228,16.60716,33.87349,1.11424,-6.47655,3.36648,488.40725,0.76478,0.96216,-0.38879,0
-7.83754,0.7517,57.60253,36.45848,16.04271,3.10285,-3.04636,3.28636,342.64103,0.33615,2.44991,0.89477,0
-7.90152,1.11435,48.81736,1.47907,22.14803,4.59945,-6.90113,4.72035,443.78868,1.82665,-0.98704,-2.31373,0
-7.29843,1.14712,84.82083,50.04387,20.67399,2.34472,-6.3096,5.4121,439.20315,-0.21494,-1.00127,-1.93431,0
-7.49275,1.21619,52.51439,26.25432,24.0641,4.24665,-6.24649,3.28498,356.82041,-2.35642,0.23695,-0.08314,0
-8.43584,1.49268,63.198,35.28352,35.61642,2.23277,-7.11836,1.88428,318.83258,1.22811,-1.23999,1.43885,1
-4.02679,18.61645,1049.55088,1239.86091,157.02201,201.10684,-3.31214,6.96342,563.54459,1.04022,2.80549,2.22431,2
-7.39394,1.36754,640.96679,187.73774,13.21966,15.5351,-8.70839,4.89354,378.9262,2.645,0.97037,1.79386,1
-7.44367,0.8248,39.72642,13.5271,18.31537,17.58389,-6.77224,6.53758,355.15255,1.1104,-0.553,-0.968,0
-7.75896,0.79979,99.27387,15.10775,22.5366,2.86643,-5.70326,8.69921,465.17383,0.27751,-0.59526,-1.17056,0
-4.54875,2.77778,261.99637,65.20892,42.18627,15.7292,-2.8319,8.98013,498.99923,1.40917,1.05079,0.91824,1
-5.88163,1.53102,523.71198,263.71249,44.86852,13.7124,-4.14806,7.82129,410.28556,1.40648,-0.42844,-0.08494,1
-5.29493,2.13721,1200.0,104.76331,32.91428,18.65442,-4.0752,6.40883,605.49221,1.28685,0.06635,-0.2486,1
-7.15776,0.78343,29.16174,10.78098,21.41419,4.67952,-4.64531,3.71951,329.07982,1.38213,1.16353,1.60755,0
-3.57721,8.97031,337.10867,968.42318,76.79964,191.01018,-3.06815,11.08406,511.11641,0.86222,2.73495,0.95232,2
-6.62039,1.65171,578.76522,61.12234,28.17274,48.43864,-4.16806,4.35187,502.31693,-0.28808,-0.58915,1.25373,1
-7.30039,1.35124,66.95466,13.79209,14.60919,8.32514,-6.51555,7.13199,441.81641,-0.57877,2.96421,-1.62276,0
-4.12479,7.11597,512.00888,666.32557,110.02301,428.3052,-4.72008,9.45869,481.63576,2.26007,2.54686,-1.58786,2
-6.00223,2.60533,251.16102,168.34282,48.1533,28.79186,-6.20951,11.47192,431.99822,2.70325,0.32134,-1.26193,1
-7.19464,1.41266,26.03598,33.48666,7.55264,3.69063,-7.13526,4.85962,423.13908,-1.50473,-0.64163,1.34545,0
-7.59819,3.26619,220.29563,64.59152,21.51918,5.90764,-8.72257,4.80716,320.0,0.57327,-1.00634,-1.3653,1
-7.55662,1.25471,58.22556,78.99478,14.82336,3.22433,-5.87435,5.54704,280.0,1.89341,0.82642,-3.55048,0
-7.34238,1.27344,16.1109,16.41092,28.16093,3.254,-2.50158,5.17229,480.60181,1.25706,-0.32186,1.54245,0
-7.52802,1.18997,32.36957,11.39801,30.11807,5.10386,-4.16342,6.78603,287.72244,1.92745,-0.54158,-0.15251,0
-8.88723,0.75742,32.3762,38.27923,17.90501,1.7739,-7.82809,4.61821,454.20336,-0.97021,-1.1433,0.35629,0
-4.66425,2.43087,662.88272,214.61707,56.10064,23.00582,-3.52804,10.47911,433.25736,1.00179,2.26915,0.4089,1
-6.67213,1.82644,993.22651,121.44591,48.98189,17.03277,-5.09378,6.83206,480.48561,0.29953,-0.6088,0.8675,1
-6.41506,8.8709,147.1987,140.97419,27.80459,12.14242,-3.89942,6.91503,622.44519,-0.10849,4.39539,0.62623,1
-5.29046,7.74318,679.98975,1303.14499,115.30093,879.984,-6.21652,7.44161,719.90651,0.93512,0.36079,0.84455,2
-8.53679,1.19491,23.28457,6.1096,21.94013,2.25564,-5.82002,2.76739,404.5789,0.43091,-0.36587,3.86285,0
-8.55019,1.24706,38.13197,2.98094,30.42422,2.71139,-8.3138,2.51092,371.39951,-0.48974,1.25306,-0.5311,0
-2.5,25.89929,381.57346,1352.79357,139.99613,270.92054,-3.79641,14.06544,693.55131,3.88007,7.4159,-0.13936,2
-7.56027,0.46103,29.68625,17.70865,26.94168,6.37648,-7.98305,7.05817,358.69746,1.9631,-0.18596,-0.05638,0
-6.47416,1.09157,661.94313,47.94411,37.10823,48.31256,-7.08072,9.39238,508.32949,2.38191,0.30267,1.5681,1
-5.32994,1.4362,1102.29339,215.34907,8.0,25.75616,-4.22028,6.76415,363.85777,1.35338,0.71656,-0.17531,1
-7.96679,0.46552,58.59375,17.06138,27.76341,4.55494,-6.89787,1.0174,339.82762,1.09415,1.11825,-2.39423,0
-7.10792,1.30692,55.98036,11.18683,20.14836,1.49039,-6.41731,5.53696,341.73372,-0.32419,0.66327,3.27613,0
-7.57691,2.81287,390.19301,49.81161,20.10873,20.81918,-6.79998,4.34117,552.48158,1.12319,0.64075,0.11095,1
-5.57054,1.73641,433.88698,242.31301,50.19965,18.46871,-4.0467,8.58871,465.72229,0.5651,-0.3964,1.29762,1
-7.00727,3.64307,107.75057,133.31645,52.51271,18.04126,-6.05874,8.0889,548.53761,0.81363,-0.34961,-0.22645,1
-5.73809,3.58462,702.50282,391.87105,157.72321,172.17178,-5.40994,6.1256,684.82199,0.32084,2.33073,1.57259,2
-2.6855,5.56392,916.52752,710.92807,143.41762,213.60256,-2.61226,12.87114,422.01047,3.18669,4.08861,1.26617,2
-6.00806,1.72862,472.26747,100.6229,58.06621,50.21398,-3.70728,6.08243,409.35825,1.08773,0.62818,-1.60848,1
-5.76142,1.47899,45.828,16.40385,16.42745,6.41648,-4.87533,7.18445,381.60863,2.57357,-0.19115,-1.46913,0
-6.66119,2.84849,300.90947,117.17262,55.65691,23.06045,-5.09957,6.80339,521.34945,-0.18925,1.69132,0.6813,1
-7.28827,1.36179,75.57141,37.97065,19.5751,5.18693,-5.59223,4.56317,471.72324,2.27936,-0.16591,-0.2879,0
-4.08704,3.0808,667.67565,520.56289,143.40545,491.55771,-3.27483,12.7835,569.78099,2.90138,0.7994,-2.13926,2
-6.48943,2.2726,486.13554,139.40678,86.33385,14.88973,-4.40864,8.78805,449.705,-2.05563,-0.95782,-2.69855,1
-6.23629,0.86879,141.57048,343.75147,29.00127,12.54076,-5.46599,7.52887,438.45193,1.5497,-0.19519,-0.05548,1
-5.8779,4.58398,268.72366,233.80011,51.09683,17.69534,-4.35539,8.70042,435.08354,1.0719,1.02737,1.50374,1
-7.88829,0.57557,36.59033,4.46777,46.06238,8.54726,-6.68807,6.00895,330.46929,2.23556,0.21507,2.03645,0
-6.92634,0.58916,149.30221,6.902,19.10175,2.80866,-7.86864,3.86151,442.01984,1.94396,0.61178,1.25139,0
-5.99202,2.08899,492.34215,260.79001,17.61024,10.88571,-4.11429,3.70769,383.47186,-0.08515,0.91991,0.19394,0
-6.99466,1.39266,88.28341,80.0,5.0,3.17347,-4.54563,6.82362,430.30495,1.21486,1.30948,-0.552,0
-6.14002,4.00565,319.7044,120.98359,33.8824,14.71869,-5.19838,7.45471,534.82414,-0.38654,1.16796,-0.01646,1
-7.84321,0.97709,18.24798,19.2129,14.09329,1.83655,-6.36207,9.92026,550.0,1.83336,-0.26228,-0.84232,0
-7.5369,1.06076,44.28268,31.04336,38.72857,3.57455,-7.62194,5.75698,444.88298,0.60827,-1.13011,-1.56385,0
-6.1801,0.58947,54.11768,34.08683,13.26711,2.61218,-5.49406,5.51513,305.0696,0.91583,-0.26027,1.8199,0
-7.94598,4.5896,309.6993,61.56921,76.94444,16.78379,-6.50265,3.79564,496.46576,0.54803,2.6387,-0.03457,1
-7.37967,1.09007,422.21267,338.02551,32.2629,16.6883,-8.03873,5.72598,521.22033,2.05588,-0.39161,-1.5946,1
-8.25331,1.04114,8.32586,17.30556,15.05833,4.83181,-7.79346,8.94112,376.46933,1.45525,-0.84068,2.82798,0
-6.75781,1.993,56.80353,508.76324,40.68032,7.0865,-5.73295,6.35319,475.81091,0.3187,1.10381,-0.25278,1
-5.41558,13.76538,834.58066,737.85166,78.04168,61.47345,-0.87473,4.60691,497.37599,1.27097,4.21913,0.6345,2
-5.36459,1.98655,686.31156,499.22322,55.42201,161.59169,-5.72864,9.74048,626.47558,1.40329,-0.72602,1.58185,2
-7.80332,1.90063,2.39106,24.88397,20.33363,1.75946,-4.58154,8.01836,361.09015,0.1857,0.79783,-0.45583,0
-7.82423,0.75791,30.23692,9.48208,16.03683,2.65157,-4.71953,6.38282,429.86952,0.89864,0.45847,-0.01993,0
-7.56517,1.233,64.58383,17.68834,25.21942,5.68302,-5.09578,5.14318,440.85047,0.8624,1.9244,-0.86884,0
-4.63445,2.02788,202.0699,188.39785,50.03122,50.38946,-3.03442,10.47612,465.99542,-0.20976,-1.27639,-3.33738,1
-7.55143,0.673,47.79348,11.25995,28.33107,5.72184,-5.94056,7.26971,412.61822,-0.04647,-2.91793,-1.399,0
-5.01397,5.38634,1750.98904,242.45331,155.905,134.65616,-5.36931,9.22876,621.53193,2.06862,3.43274,-0.43355,2
-7.16306,1.12873,116.48612,39.27183,31.88547,3.82799,-4.98512,6.98115,427.03247,2.14478,-0.20076,1.68094,0
-7.16047,0.75253,16.04926,3.37166,20.69375,8.70326,-4.17938,5.03892,317.50041,0.88628,-0.8565,1.27141,0
-7.28111,1.15961,33.88208,80.0,23.54329,2.49071,-6.34588,7.09051,432.64746,1.40529,0.53893,-0.85046,0
-6.81213,4.7736,323.81382,220.87376,21.6373,7.56993,-4.38369,5.66725,439.49724,1.01879,0.70957,-0.55586,1
-4.02522,29.70629,271.61382,142.958,121.91609,147.05733,-2.69471,10.69634,619.30478,3.0933,8.76483,0.67506,2
-4.10212,13.16513,776.73224,182.89863,81.23861,74.64034,-3.65891,8.49762,589.77303,1.02318,2.28304,-1.017,2
-6.37406,3.42395,544.08416,91.23325,16.92459,166.15419,-5.99114,4.79331,490.4534,0.82697,1.34998,0.92173,1
-6.78135,5.60768,497.60905,112.54807,26.01054,10.4189,-6.33896,10.26322,417.88086,-0.51543,0.79427,1.20256,1
-6.73057,1.11633,57.5345,26.41102,6.88687,4.7189,-5.43072,7.3424,401.09796,1.22295,-0.4409,1.37367,0
-7.57475,1.2085,15.72684,29.32394,15.23401,2.73369,-7.02945,6.88312,334.18976,0.65876,-1.50065,3.28834,0
-4.71777,2.38686,280.57671,61.03707,24.08692,24.22202,-4.35568,10.76003,487.14934,1.681,0.19694,-0.98112,1
-7.78136,0.8794,59.6998,36.98099,16.83726,1.72379,-4.6811,7.22604,345.65734,0.71012,1.86014,-1.33682,0
-7.2837,0.96919,8.08172,24.50584,31.17045,3.28892,-6.04574,4.52995,375.61084,0.59143,-0.51529,1.60474,0
-7.66933,1.74554,78.61487,14.26326,19.65545,3.07149,-2.98585,5.96682,304.13826,1.28389,0.59486,0.9106,0
-6.31324,15.64867,200.22426,855.87803,195.81345,132.55795,-3.64427,5.66279,803.18866,1.89288,5.01841,1.08428,2
-7.38897,2.23763,570.50973,121.03149,41.45224,52.92049,-7.13601,6.72934,393.57511,0.23993,-0.97733,-0.97172,1
-4.03107,3.14709,995.04475,412.41654,141.95334,263.30581,-3.72809,9.03931,872.60763,1.90583,1.64157,-1.76881,2
-4.47033,10.95169,776.3826,942.90898,39.93862,427.62319,-3.23211,5.75165,380.0,1.24995,2.33837,-0.17144,2
-5.30737,2.64139,673.3383,481.07381,47.61804,83.06174,-4.5448,6.39829,584.51758,1.62532,3.36843,1.10787,2
-7.42719,1.59959,32.49297,37.80855,18.89377,1.31427,-8.13633,4.81804,449.50017,0.50607,1.05879,-1.71495,0
-7.62496,1.23721,7.25329,27.91973,26.43198,3.54569,-6.9016,5.05566,316.15811,-0.69587,-0.02325,-1.05757,0
-6.41523,0.82169,825.76099,323.93748,18.19297,12.19276,-5.32312,7.90374,364.818,0.38304,-0.73208,0.22554,1
-5.82299,2.67951,693.61882,151.52072,21.93154,9.61356,-5.30024,6.44597,393.39423,1.1998,-0.53244,1.61329,1
-6.02644,2.39432,728.45781,226.3443,47.06589,68.131,-4.64015,5.11207,508.35854,-0.6661,0.49135,0.44446,1
-7.47517,0.86054,6.43856,28.0321,19.8924,8.11784,-3.99392,6.85713,344.9747,1.29955,0.69841,2.38709,0
-3.85659,4.09827,1288.402,904.87242,40.1674,238.71309,-1.73735,7.90024,534.06699,0.90085,1.02652,0.14229,2
-8.99788,1.28387,57.03611,13.3801,35.90683,2.29029,-7.60432,4.99516,303.07506,0.6158,3.35812,1.74317,0
-3.67527,3.27763,971.13373,1243.8846,145.23811,36.43514,-2.22598,6.34501,380.0,-0.81773,1.37396,-0.76695,1
-7.19347,2.10005,231.67008,24.7686,54.77858,12.82032,-6.85868,5.61182,537.83775,1.47996,2.43148,0.8483,1
-6.36822,5.73055,278.66171,121.09165,21.08152,7.17783,-6.38939,7.70188,379.43143,0.19008,4.78456,-1.06181,1
-5.04571,7.88001,913.58744,650.94928,21.82894,406.2548,-4.92529,9.11038,763.43568,0.50588,2.88535,1.40314,2
-7.32463,1.20855,374.75109,125.47338,46.65698,6.54404,-5.90329,4.49677,366.74942,2.93766,0.57106,0.48986,1
-7.93392,1.12194,48.70852,5.24552,19.26243,2.09191,-6.86476,4.33999,375.65684,2.50689,1.46699,0.47075,0
-7.18721,0.95574,85.20067,11.69153,32.5513,7.88616,-3.16125,7.56322,324.6461,2.0156,-1.75568,-1.38904,0
-8.08768,1.02108,27.27619,9.10506,24.93664,2.03755,-9.38756,4.20497,328.13037,-0.99193,1.91527,-1.64066,0
-6.6962,0.7762,4.32808,16.35055,22.02329,2.00244,-5.96415,5.30292,417.64967,0.15867,0.72806,-0.17582,0
-6.63329,1.21417,20.13492,15.70305,20.1231,4.42536,-5.40742,5.70949,346.20183,0.77891,0.43353,-1.30591,0
-6.31148,1.03916,373.26028,118.21154,53.72203,23.01274,-6.6662,4.57806,502.15092,1.38485,0.57934,-1.60217,1
-7.91755,1.18187,28.1911,58.31321,6.9127,2.81139,-9.13202,9.30604,393.5853,2.28143,0.11083,1.23214,0
-4.88522,12.82139,518.18701,343.88927,148.65999,342.2756,-5.06652,7.21214,664.23801,1.3656,1.93648,1.31024,2
-8.79557,1.24805,60.1973,32.56124,18.21926,3.411,-8.60697,4.77144,364.7244,1.04586,1.15673,-0.36662,0
-8.30214,0.91501,10.79807,24.20222,16.7927,1.87162,-6.87051,7.97129,322.75975,1.76435,-0.99409,-0.39466,0
-7.17385,1.78792,5.08719,39.82684,23.6825,6.33578,-7.66339,8.03844,461.20892,-0.2685,0.5325,-2.23041,0
-6.02178,2.28145,422.53101,79.62456,46.63861,36.95512,-4.44022,8.40358,700.0,1.59339,1.11609,0.62804,1
-7.30685,0.54331,17.6449,80.0,26.22806,3.45228,-5.94728,8.87507,387.22378,1.5406,-0.16702,-1.51357,0
-6.01946,2.40421,336.7067,161.00869,29.3507,18.88915,-5.40024,7.1169,435.17421,-0.96022,-0.48915,-0.05819,1
-3.44942,4.01543,1051.11064,185.4391,127.25847,276.26965,-2.23361,9.90822,533.9018,1.97055,1.20008,-0.07505,2
-8.07736,2.15365,83.59813,12.48007,20.18811,5.16826,-6.86316,4.91129,341.29746,0.73664,0.96117,0.40191,0
-7.20406,1.09062,16.77701,75.16949,18.56018,2.21266,-6.78607,8.02814,441.15926,1.64679,0.4083,0.52274,0
-8.2434,0.47031,55.52724,46.49319,25.43706,2.74365,-6.89176,6.43353,489.50245,2.55034,-0.60363,-0.67134,0
-7.72018,0.6924,58.7846,8.63515,24.73071,3.21794,-5.51916,5.91025,281.09398,-0.58657,1.5177,0.60833,1
-4.40568,4.2588,225.41782,667.89143,129.51921,208.94223,-4.54876,9.00409,438.01226,0.43755,1.35151,-0.38401,2
-3.47324,3.48516,1056.63471,1536.42006,126.42117,49.17115,-1.95402,14.43745,757.19026,2.57422,0.97469,3.12678,2
-8.07938,0.87471,66.1253,28.58782,44.39294,5.08791,-5.98599,5.2178,416.78561,-0.08613,-1.78826,2.01595,0
-6.41234,1.66202,32.59093,27.08656,24.42381,1.56466,-7.18765,9.42798,332.99338,1.55731,1.10912,-2.69576,0
-4.20664,7.16827,989.15233,274.3088,162.34019,327.08774,-3.5868,7.12589,746.42073,1.68281,1.83229,0.57976,2
-5.75113,1.07648,658.02987,185.18782,66.4269,27.30709,-5.55178,5.1045,368.79723,1.93707,2.0448,-0.07582,1
-7.9392,1.16708,34.49142,22.9784,19.43217,5.09905,-5.7809,6.58009,328.20849,1.83093,0.75508,1.42431,0
-4.79501,10.61734,196.35007,706.13484,93.90365,284.81684,0.30858,11.3883,521.77179,1.79299,3.27337,-1.50409,2
-7.2636,1.33876,27.88225,72.57521,27.89823,6.24957,-7.36923,7.18055,379.32034,2.51147,1.27611,1.1353,0
-5.68308,1.83895,20.0,80.74666,26.20163,35.23178,-5.57915,5.28312,522.74332,1.53246,0.19928,0.29468,1
-6.3326,5.08532,571.27968,266.03573,38.7665,8.81524,-6.60588,6.48884,320.0,0.68027,1.12762,0.04515,1
-7.26114,1.67988,66.0704,0.29524,30.09209,2.55982,-4.55619,6.85824,403.73828,1.77437,-2.97927,-0.7995,0
-6.77689,2.19704,355.80869,160.30211,32.87107,17.01805,-3.67322,5.97995,320.0,1.64077,-0.0754,-0.15341,1
-7.18757,4.46273,514.13101,153.885,46.36292,49.22811,-4.75376,6.94861,438.30567,1.32772,1.60696,-1.38797,1
-6.01216,1.44304,543.50395,321.1675,46.95709,23.94546,-6.40588,9.65968,552.28045,1.21211,0.53885,-0.6207,1
-7.34598,1.13909,102.61517,32.0034,43.53207,2.02561,-7.0177,6.5884,466.06359,-0.91219,-0.48163,-1.10629,0
-7.99865,1.28108,56.12597,29.43714,5.0,5.72156,-5.11695,7.38928,436.25883,-0.12479,-0.24924,-0.1615,0
-7.92556,2.5,30.47003,42.42098,28.55306,4.80041,-7.27574,6.36386,465.20833,-0.0097,0.24825,1.14531,0
-8.3768,1.21055,34.76845,4.09827,23.51908,2.02329,-5.64182,3.61226,427.70779,0.81172,2.46183,1.92435,0
-7.19546,0.84488,9.79976,20.53129,26.11911,2.94012,-5.19832,6.32928,421.03079,0.85355,-2.29622,1.00876,0
-7.08902,1.44123,39.38758,80.0,30.99381,2.35435,-5.09928,5.66073,453.97345,1.74214,-1.14185,0.52757,0
-6.55036,1.41756,510.72914,114.46492,25.27796,60.85967,-6.23455,10.18816,459.39852,2.92412,1.03969,0.67685,1
-6.49472,5.03745,1201.90267,1126.51826,91.43657,983.49051,-5.71949,6.47623,636.97009,1.00186,1.76317,1.74898,2
-3.43554,16.8177,789.94074,316.45463,25.82454,531.00264,-3.84121,10.1251,502.07146,1.70425,3.06281,-1.11662,2
-7.79905,1.47891,58.57699,3.69433,20.61578,6.76886,-5.9602,8.28631,280.0,-0.04211,0.79145,0.76983,0
-7.34534,1.0045,37.64409,7.3821,32.16593,3.89554,-4.21796,5.16417,384.20576,2.03549,0.68385,-0.25274,0
-5.16217,9.99625,523.84004,1074.59348,111.57422,236.61859,-5.45523,9.49687,380.0,0.36084,5.16838,1.55299,2
-7.47106,1.17572,54.27033,28.05226,17.47216,4.01541,-4.23527,6.72753,521.30124,0.3929,-0.8105,1.78183,0
-5.67395,1.69319,387.12971,78.91142,45.33087,3.69893,-5.85252,11.88174,459.28961,0.82288,0.40847,-0.56659,1
-7.23322,0.85307,60.95898,18.4147,36.08117,4.7105,-5.72062,1.98341,377.85411,0.32477,0.756,-0.99224,0
-6.50355,1.14528,24.67799,21.33778,27.15011,5.29885,-3.70399,7.10122,440.29678,0.79734,-0.22027,-0.55214,0
-5.31369,7.75546,155.92019,191.10335,70.29314,20.18481,-4.89005,8.61295,508.72557,0.66766,1.69576,-0.04819,1
-4.49365,6.73356,729.1927,819.07997,55.58886,184.3592,-6.18507,9.10809,428.53168,1.42621,2.07933,0.22035,2
-4.2424,2.02659,369.75975,391.61501,54.75093,5.71717,-1.77273,8.29489,532.52713,3.07572,-0.07573,0.28504,1
-6.68342,1.3451,307.4096,241.45754,41.29776,4.82452,-5.09574,9.03496,497.9929,1.70116,-1.46854,-0.41274,1
-8.06661,1.87932,7.09088,18.27098,9.78757,2.0948,-6.79084,6.55967,331.09637,-0.36052,2.34068,1.45515,0
-7.34014,1.00421,7.58158,25.08622,31.25555,5.08116,-4.04509,6.87586,527.98018,2.35762,-1.59897,1.96435,0
-8.07437,0.85023,30.52942,25.09768,27.69067,5.30191,-7.39618,4.80338,375.47525,-0.7534,0.75674,0.88716,0
-4.78429,18.46838,853.16337,305.11185,120.64996,1066.27979,-5.12959,8.78279,380.0,-0.44243,5.68306,1.15178,1
-7.41324,3.3759,295.4719,174.42657,39.61184,14.90491,-6.71566,3.85166,511.7405,-1.45581,2.44747,-0.50299,0
-6.8171,0.75356,48.76564,290.36056,56.86367,10.52597,-6.18018,7.86235,373.564,1.16458,0.41513,0.99761,1
-7.10932,0.74053,21.31433,64.33025,5.0,5.11897,-5.26679,12.51229,361.13758,3.30506,0.04886,-0.9395,0
-6.91357,2.3448,103.33197,9.29501,25.43385,2.4174,-6.3486,7.26674,418.41661,0.65822,-0.71948,0.92267,1
-7.43891,1.05779,435.53946,143.06854,35.17485,26.6967,-6.85574,5.43799,470.46834,1.2639,-0.96519,-2.35987,1
-7.68087,1.32198,137.72287,30.88333,20.95877,1.6813,-5.56656,6.32644,280.0,1.75508,0.72385,1.18331,0
-7.09911,4.76119,273.71921,53.82544,35.53523,8.12478,-7.17245,10.45857,554.53132,0.36437,1.24295,-1.46138,1
-4.41418,3.05567,574.1015,543.45869,127.67935,604.12107,-2.73647,8.81386,546.82056,0.95289,-0.65945,0.94896,1
-5.94395,6.11674,344.00298,262.81291,40.17628,48.91811,-6.32154,5.24599,512.64928,1.96509,1.66689,1.34485,1
-7.73755,0.54386,70.84262,13.00091,8.50029,3.66939,-7.62078,8.92947,443.95183,0.25812,-1.10518,0.51803,0
-7.89206,1.35639,79.20822,7.1362,26.93414,2.81419,-5.40596,3.58895,403.00357,1.19751,0.15006,-1.02406,0
-5.3403,13.52051,759.30688,908.04559,110.80357,240.6453,-7.76793,9.60192,563.91726,1.8177,3.81966,-0.16571,2
-7.17798,1.06068,65.12792,36.89544,11.08754,2.06192,-5.32515,5.79033,427.41014,-0.08613,0.44139,0.91935,0
-6.36888,1.40957,237.80909,133.54098,55.07348,13.92516,-6.68744,7.19639,465.90275,1.64405,1.36402,0.8126,1
-7.28011,1.2815,37.66611,9.85064,31.8547,5.70113,-6.35333,5.53273,299.31418,0.23773,-0.02082,-0.41008,0
-7.66905,0.91907,63.87645,20.72552,22.91137,3.97579,-7.86306,4.85829,400.80829,0.84806,0.85302,0.95614,0
-8.0404,1.05599,58.59901,7.07901,16.78764,2.33544,-8.13986,7.03465,284.77754,-1.44634,-0.076,1.61176,0
-4.49557,4.29586,1149.3201,1034.23198,153.98946,244.31647,-4.19157,5.49589,615.902,0.92273,2.95324,-1.488,2
-5.99608,3.52991,271.64543,309.22042,41.17162,11.94666,-5.81107,5.90942,446.55784,0.85082,0.17623,-0.87247,1
-4.09849,2.90829,766.51128,218.9176,48.9153,13.27744,-3.4548,6.46974,447.20439,0.63977,0.98241,0.46603,1
-6.5911,0.89436,29.31703,19.9476,22.17749,3.19565,-4.63148,6.04575,318.2692,1.34911,-1.51626,3.66523,0
-6.96643,3.21101,291.61913,185.56295,65.64023,13.687,-6.7685,8.18787,408.51759,-0.17453,-0.21599,-0.03364,1
-6.64928,1.06851,43.57448,22.49873,16.93809,4.2569,-2.88414,7.97372,411.13757,1.72488,-1.51718,0.42504,0
-5.90714,1.39291,820.11614,191.93849,15.15713,9.79474,-4.0589,9.62615,476.96579,1.15422,0.40717,0.58305,1
-6.89,1.14952,61.55853,24.26091,28.05731,4.02928,-4.91724,6.23855,431.93317,0.66998,-0.4006,-0.29293,0
-6.30943,1.47236,45.32967,35.59632,8.70079,4.69875,-3.71147,6.0071,372.57496,0.94979,0.75238,1.55519,0
-5.5404,8.5312,390.12751,342.93408,154.42916,334.52397,-5.42354,7.47494,789.42231,-0.10017,0.84345,-2.45949,2
-5.1441,11.60997,637.42608,740.07649,109.35456,90.15212,-3.11437,7.71467,889.6263,1.94305,3.44286,-0.55339,2
-6.55052,0.91658,28.42803,43.49026,15.84046,7.11336,-6.05827,8.10507,280.0,2.24008,-0.44656,0.55372,0
-6.82636,0.64065,190.28196,179.85924,8.0,28.90022,-6.06253,6.71072,433.49644,0.43603,0.54576,-0.77336,1
-4.07852,3.87562,458.04164,215.57094,71.41792,25.33529,-4.55758,7.29828,506.84363,0.68002,-0.16914,-2.05164,1
-8.86489,1.06824,27.11405,16.45662,27.12461,2.26929,-6.50357,3.66457,361.72522,1.05708,0.85762,-0.02969,0
